left,relation,right,owl_type,match_type,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,path,lin,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,level2_monge_elkan,suffix,esaSim,level2_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,mongeElkan,simple_tfidf,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure
http://edas#Document,=,http://sigkdd#Review,c,FF,0.0,0.35294117647058826,0.4305555555555555,0.0,0.125,0.09734193657870341,0.4305555555555555,0.4305555555555555,0.43816723525418705,0.4305555555555555,0.0,0.0,0.4857898390851946,0.0,0.16666666666666666,0.0,0.0095715886,0.4305555555555555,0.35294117647058826,0.0,0.35294117647058826,0.06917942390090073,0.09999999999999998,0.16621822118759155,0.0,0.16666666666666666,0.0,0.0,0.125,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.4305555555555555
http://edas#CryptographyTopic,=,http://sigkdd#Platinum_Supporter,c,FF,0.0,0.47896825396825393,0.5133442265795206,0.0,0.14078996983408748,0.0,0.5133442265795206,0.5133442265795206,0.17821835813243536,0.48322440087145974,0.058823529411764705,0.0,0.04673174014624579,0.0,0.225,0.058823529411764705,0.0024062018500000002,0.48322440087145974,0.47896825396825393,0.0,0.47896825396825393,0.061469902264139425,0.052631578947368474,0.0,0.0,0.10588235294117647,0.0,0.0,0.05555555555555558,0.05555555555555558,0.0,0.05714285714285716,0.0,0.0,0.0,0.5133442265795206
http://edas#RejectedPaper,=,http://sigkdd#Review,c,FF,0.0,0.16666666666666666,0.6615384615384616,0.0,0.1,0.0,0.6615384615384616,0.6615384615384616,0.25493626214211307,0.6615384615384616,0.3333333333333333,0.0,0.3262730929990423,0.0,0.3333333333333333,0.16666666666666666,0.0107475239,0.576923076923077,0.16666666666666666,0.09999999999999998,0.16666666666666666,0.028777739123958368,0.15000000000000002,0.04686677269637585,0.0,0.3333333333333333,0.0,0.0,0.23076923076923073,0.15384615384615385,0.0,0.21052631578947367,0.0,0.0,0.0,0.576923076923077
http://edas#RatedPapers,=,http://sigkdd#Invited_Speaker,c,FF,0.09090909090909094,0.1111111111111111,0.6702020202020202,0.0,0.03333333333333333,0.0,0.6702020202020202,0.6702020202020202,0.33797853877014106,0.5670995670995671,0.06666666666666667,0.09090909090909094,0.11908619762123629,0.0,0.5142857142857142,0.18181818181818182,0.0036081305,0.5670995670995671,0.1111111111111111,0.32744680851063834,0.1111111111111111,0.03525740668218176,0.26315789473684215,0.06716965744271874,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.23076923076923084,0.0,0.0,0.09090909090909094,0.6702020202020202
http://edas#Workshop,=,http://sigkdd#Best_Research_Paper_Award,c,FF,0.0,0.2608187134502924,0.27666666666666667,0.0,0.0706439393939394,0.018773030913001514,0.27666666666666667,0.27666666666666667,0.1906732466816209,0.5833333333333334,0.04,0.0,0.11652944788220532,0.0,0.52,0.04,0.004445822575,0.5833333333333334,0.2608187134502924,0.0,0.2608187134502924,0.0587298721203211,0.09523809523809523,0.06681062141433358,0.0,0.325,0.0,0.0,0.16000000000000003,0.0,0.0,0.06060606060606055,0.0,0.0,0.0,0.27666666666666667
http://edas#CoffeeBreak,=,http://sigkdd#Deadline_Abstract_Submission,c,FF,0.0,0.7432665373841845,0.0,0.0,0.20478595478595482,0.12371807044799821,0.0,0.0,0.0,0.4772727272727273,0.03571428571428571,0.0,0.0,0.0,0.275,0.0,0.0029879406333333334,0.4772727272727273,0.7432665373841845,0.0,0.7432665373841845,0.12058901420082763,0.06666666666666665,0.06826011460119237,0.0,0.2,0.0,0.0,0.1071428571428571,0.0357142857142857,0.0,0.10256410256410253,0.0,0.0,0.0,0.0
http://edas#ComputerNetworksEnterpriseTopic,=,http://sigkdd#Registration_SIGKDD_Member,c,FF,0.0,0.5192401960784313,0.4966914805624483,0.0,0.11779029793735676,0.1365883669151165,0.4966914805624483,0.4966914805624483,0.15047604704322184,0.532258064516129,0.0,0.0,0.27906378490853767,0.0,0.5,0.0,0.008964972025,0.532258064516129,0.5192401960784313,0.0,0.5192401960784313,0.10037491438663555,0.16666666666666663,0.0,0.0,0.11538461538461539,0.0,0.0,0.19354838709677424,0.032258064516129004,0.0,0.07017543859649122,0.0,0.0,0.0,0.4966914805624483
http://edas#MedicineTopic,=,http://sigkdd#Best_Student_Paper_Award,c,FF,0.0,0.6442605401844532,0.514957264957265,0.0,0.2239024864024864,0.14379308272381272,0.514957264957265,0.514957264957265,0.07565518623849454,0.543040293040293,0.0,0.0,0.14167273537599617,0.0,0.44,0.07692307692307693,0.015081545299999999,0.543040293040293,0.6442605401844532,0.0,0.6442605401844532,0.1334365332928718,0.11428571428571432,0.034714895315119065,0.0,0.24615384615384617,0.0,0.0,0.16666666666666663,0.04166666666666663,0.0,0.05405405405405406,0.0,0.0,0.0,0.514957264957265
http://edas#ConferenceChair,=,http://sigkdd#Webmaster,c,FF,0.0,0.3173913043478261,0.39999999999999997,0.0,0.06512605042016806,0.0,0.39999999999999997,0.39999999999999997,0.2881021420696879,0.39999999999999997,0.0,0.0,0.19228972653830223,0.0,0.2222222222222222,0.13333333333333333,0.0,0.39999999999999997,0.3173913043478261,0.0,0.3173913043478261,0.0,0.09523809523809523,0.0,0.0,0.2222222222222222,0.0,0.0,0.1333333333333333,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.39999999999999997
http://edas#IndustryOrganization,=,http://sigkdd#Best_Paper_Awards_Committee,c,FF,0.0,0.7,0.5203703703703704,0.0,0.18667582417582418,0.35538315890936767,0.5203703703703704,0.5203703703703704,0.3071311397437122,0.5333333333333333,0.037037037037037035,0.0,0.13161597776954423,0.0,0.65,0.0,0.021832017175,0.5333333333333333,0.7,0.0,0.7,0.18502904782742075,0.08823529411764708,0.18839486566139385,0.0,0.13,0.0,0.0,0.11111111111111116,0.07407407407407407,0.0,0.08510638297872342,0.0,0.0,0.0,0.5203703703703704
