left,relation,right,owl_type,match_type,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,path,lin,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,level2_monge_elkan,suffix,esaSim,level2_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,mongeElkan,simple_tfidf,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure
http://confOf#Member_PC,=,http://ekaw#Poster_Paper,c,FF,0.23529411764705888,0.5718954248366013,0.5925925925925926,0.0,0.14322344322344321,0.042872516813355646,0.5925925925925926,0.5925925925925926,0.12424041362768262,0.5938888888888889,0.1111111111111111,0.23529411764705888,0.23829039456124548,0.0,0.51,0.2222222222222222,0.0025878585,0.5722222222222222,0.5718954248366013,0.42092791219755554,0.5718954248366013,0.06532693870007203,0.2666666666666667,0.0,0.0,0.4444444444444444,0.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.38095238095238093,0.0,0.0,0.23529411764705888,0.5925925925925926
http://confOf#Organization,=,http://ekaw#Research_Institute,c,FF,0.0,0.6160714285714286,0.5555555555555555,0.0,0.2121212121212121,0.32017177852148665,0.5555555555555555,0.5555555555555555,0.2834766222232115,0.47222222222222215,0.08333333333333333,0.0,0.23663053336247958,0.0,0.28888888888888886,0.05555555555555555,0.02540566095,0.47222222222222215,0.6160714285714286,0.0,0.6160714285714286,0.11705780739216622,0.16666666666666663,0.3206920325756073,0.0,0.21666666666666667,0.0,0.0,0.2222222222222222,0.05555555555555558,0.0,0.1333333333333333,0.0,0.0,0.0,0.5555555555555555
http://confOf#Administrative_event,=,http://ekaw#Regular_Session,c,FF,0.0,0.32539682539682535,0.5103174603174603,0.0,0.08888888888888888,0.06848504283847728,0.5103174603174603,0.5103174603174603,0.5113498794515015,0.44206349206349205,0.06666666666666667,0.0,0.1880418345733268,0.0,0.2742857142857143,0.05,0.011468648350000001,0.44206349206349205,0.32539682539682535,0.0,0.32539682539682535,0.08656975020293431,0.12,0.10193410771898925,0.0,0.10666666666666667,0.0,0.0,0.15000000000000002,0.0,0.0,0.05714285714285716,0.0,0.0,0.0,0.5103174603174603
http://confOf#Poster,=,http://ekaw#Camera_Ready_Paper,c,FF,0.0,0.34829059829059833,0.48148148148148145,0.0,0.10064102564102566,0.023463803693454174,0.48148148148148145,0.48148148148148145,0.24716175577012892,0.7300000000000001,0.05555555555555555,0.0,0.2758113541009463,0.0,0.4,0.3333333333333333,0.0028738471,0.7000000000000001,0.34829059829059833,0.0,0.34829059829059833,0.05143990752165045,0.06666666666666665,0.10899102439483006,0.0,0.3333333333333333,0.0,0.0,0.11111111111111116,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.48148148148148145
http://confOf#writes,=,http://ekaw#partOfEvent,op,FF,0.0,0.0,0.48888888888888893,0.0,0.0,0.0,0.5909090909090909,0.5909090909090909,0.0,0.5909090909090909,0.0,0.0,0.008325066505737519,0.0,0.26666666666666666,0.16666666666666666,0.00638965885,0.5909090909090909,0.0,0.0,0.4904761904761905,0.0,0.125,0.022288808599114418,0.0,0.26666666666666666,0.0,0.0,0.18181818181818177,0.09090909090909094,0.0,0.11764705882352944,0.0,0.0,0.0,0.5909090909090909
http://confOf#hasCity,=,http://ekaw#paperInVolume,op,FF,0.0,0.2111111111111111,0.47985347985347987,0.0,0.11805555555555555,0.049166682773703535,0.47985347985347987,0.47985347985347987,0.007095696586374652,0.47985347985347987,0.0,0.0,0.06993134673666493,0.0,0.14285714285714285,0.0,0.0047087113,0.47985347985347987,0.2111111111111111,0.0,0.2111111111111111,0.08068973248102584,0.10526315789473684,0.009008577093482018,0.0,0.14285714285714285,0.0,0.0,0.15384615384615385,0.07692307692307687,0.0,0.09999999999999998,0.0,0.0,0.0,0.47985347985347987
http://confOf#Country,=,http://ekaw#Organisation,c,FF,0.0,0.625,0.5595238095238095,0.0,0.14285714285714285,0.4701135969454924,0.5595238095238095,0.5595238095238095,0.38222653375668153,0.5595238095238095,0.14285714285714285,0.0,0.3574474318245763,0.0,0.3142857142857143,0.14285714285714285,0.0105203901,0.5595238095238095,0.625,0.0,0.625,0.1257830723343372,0.11764705882352944,0.16847245395183563,0.0,0.3142857142857143,0.0,0.0,0.16666666666666663,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.5595238095238095
http://confOf#Participant,=,http://ekaw#Assigned_Paper,c,FF,0.0,0.17647058823529413,0.5372294372294372,0.0,0.038461538461538464,0.034784067492232576,0.5372294372294372,0.5372294372294372,0.2256631729856304,0.6993939393939393,0.14285714285714285,0.0,0.14800150467971196,0.0,0.52,0.09090909090909091,0.0061573602,0.6242424242424242,0.17647058823529413,0.0,0.17647058823529413,0.030425664381638975,0.11764705882352944,0.03888832125812769,0.0,0.23636363636363636,0.0,0.0,0.2142857142857143,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.5372294372294372
http://confOf#Topic,=,http://ekaw#Conference,c,FF,0.0,0.42857142857142855,0.43333333333333335,0.0,0.1111111111111111,0.09713403046682428,0.43333333333333335,0.43333333333333335,0.3148341135421727,0.43333333333333335,0.2,0.0,0.12120406996117682,0.0,0.2,0.1,0.0144094932,0.43333333333333335,0.42857142857142855,0.0,0.42857142857142855,0.06901577204625294,0.1333333333333333,0.11418145149946213,0.0,0.2,0.0,0.0,0.19999999999999996,0.09999999999999998,0.0,0.1333333333333333,0.0,0.0,0.0,0.43333333333333335
http://confOf#Author,=,http://ekaw#Research_Topic,c,FF,0.0,0.2361111111111111,0.0,0.0,0.10096153846153846,0.0,0.0,0.0,0.2152729931546845,0.0,0.16666666666666666,0.0,0.15950550526049254,0.0,0.26666666666666666,0.07142857142857142,0.0092478602,0.0,0.2361111111111111,0.0,0.2361111111111111,0.07378949055416804,0.13636363636363635,0.10115165263414383,0.0,0.26666666666666666,0.0,0.0,0.2142857142857143,0.0714285714285714,0.0,0.09999999999999998,0.0,0.0,0.0,0.0
