left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://confOf#Volunteer,=,http://edas#ComputerNetworksSensorTopic,c,FF,0.2882395382395382,0.0,0.2882395382395382,0.583774250440917,0.0,0.0,0.0,0.625,0.583774250440917,0.583774250440917,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.2882395382395382,0.0,0.2882395382395382,0.0,0.0,0.0,0.0,0.0,0.2882395382395382,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.583774250440917,0.0,0.0,0.625,0.0,0.0,0.583774250440917,0.0,0.583774250440917,0.0
http://confOf#Submission_event,=,http://edas#TwoLevelConference,c,FF,0.9213786213786214,0.0,0.9213786213786214,0.4583333333333333,0.2522486772486772,0.24715087326124027,0.0,0.39999999999999997,0.4583333333333333,0.4583333333333333,0.28564282154176457,0.39999999999999997,0.0,0.0,0.31186014970908454,0.0,0.0,0.0,0.39999999999999997,0.9213786213786214,0.253071253071253,0.9213786213786214,0.18354165181150014,0.0,0.0,0.0,0.0,0.9213786213786214,0.2375,0.0,0.0,0.2777777777777778,0.0,0.4583333333333333,0.0,0.39999999999999997,0.39999999999999997,0.18181818181818188,0.18766814470291138,0.4583333333333333,0.0,0.4583333333333333,0.0
http://confOf#Paper,=,http://edas#AntennasTopic,c,FF,0.16666666666666666,0.0,0.16666666666666666,0.517948717948718,0.0,0.0,0.0,0.5499999999999999,0.517948717948718,0.517948717948718,0.26031174993993744,0.5499999999999999,0.2,0.0,0.17293512969294794,0.0,0.0,0.0,0.5499999999999999,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.44,0.0,0.0,0.15384615384615385,0.0,0.517948717948718,0.0,0.5499999999999999,0.5499999999999999,0.0,0.0,0.517948717948718,0.0,0.517948717948718,0.0
http://confOf#starts_on,=,http://edas#hasLastName,dp,FF,0.3076923076923077,0.0,0.4358974358974359,0.5367003367003367,0.0,0.0,0.0,0.625,0.5367003367003367,0.5367003367003367,0.2502830371166898,0.625,0.18181818181818182,0.0,0.38966443008893853,0.0,0.17647058823529413,0.0,0.625,0.4358974358974359,0.2780128794848207,0.4358974358974359,0.15753245799898177,0.0,0.0,0.0,0.0,0.4358974358974359,0.2222222222222222,0.0,0.0,0.2941176470588235,0.18181818181818177,0.5777777777777778,0.0,0.625,0.625,0.21052631578947367,0.0,0.5367003367003367,0.0,0.5367003367003367,0.0
http://confOf#Person,=,http://edas#OperatingTopicsystems,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47979797979797983,0.0,0.0,0.0,0.47979797979797983,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.47979797979797983,0.0,0.3905228758169934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.47979797979797983,0.47979797979797983,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
http://confOf#Science_Worker,=,http://edas#Review,c,FF,0.3684210526315789,0.0,0.3684210526315789,0.5674603174603174,0.0,0.1613221101535885,0.0,0.501984126984127,0.5674603174603174,0.5674603174603174,0.0,0.501984126984127,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.501984126984127,0.3684210526315789,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.23076923076923073,0.0,0.5674603174603174,0.0,0.501984126984127,0.501984126984127,0.21052631578947367,0.0,0.5674603174603174,0.0,0.5674603174603174,0.0
http://confOf#Scholar,=,http://edas#Paper,c,FF,0.375,0.0,0.375,0.44761904761904764,0.0,0.0,0.0,0.44761904761904764,0.24187675070028014,0.44761904761904764,0.0,0.44761904761904764,0.0,0.0,0.0,0.0,0.2,0.0,0.44761904761904764,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.375,0.32,0.0,0.0,0.0,0.0,0.44761904761904764,0.0,0.44761904761904764,0.44761904761904764,0.16666666666666663,0.0,0.44761904761904764,0.0,0.44761904761904764,0.0
http://confOf#Member_PC,=,http://edas#Conference,c,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644173623154453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Registration_of_participants_event,=,http://edas#Document,c,FF,0.2843137254901961,0.0,0.2843137254901961,0.0,0.0,0.0,0.0,0.24305555555555552,0.0,0.0,0.20018397487173786,0.24305555555555552,0.0,0.0,0.24963513206786658,0.0,0.0,0.0,0.24305555555555552,0.2843137254901961,0.29050736497545016,0.2843137254901961,0.0,0.0,0.0,0.0,0.0,0.2843137254901961,0.6,0.0,0.0,0.16129032258064513,0.0,0.0,0.0,0.24305555555555552,0.24305555555555552,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
http://confOf#Trip,=,http://edas#Presenter,c,FF,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1958260809104004,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
