left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,fuzzyjaccard,levenshteinDistance,hammingDistance,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#paperAssignmentToolsRunBy,=,http://conference#has_a_track-workshop-tutorial_topic,op,FF,1.0,0.2666666666666666,1.0,0.8011749482401657,0.44950660450660457,0.5073241966379411,0.16666666666666666,0.6364814814814815,0.8011749482401657,0.8011749482401657,0.6559384741744617,0.6364814814814815,0.0,0.2666666666666666,0.0,0.4890625132205165,0.0,0.0,0.2666666666666666,0.6364814814814815,1.0,0.5428931530805331,1.0,0.4089885768476533,0.40505206109955905,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.3142857142857143,0.0,0.0,0.0,0.38636363636363635,0.31818181818181823,0.0,0.8011749482401657,0.0,0.6364814814814815,0.6364814814814815,0.30379746835443044,0.3998704254627228,0.8011749482401657,0.2666666666666666,0.6686249137336094,0.2666666666666666
http://cmt#Author,=,http://conference#Organizing_committee,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.3703703703703704,0.0,0.0,0.3611111111111111,0.3333333333333333,0.0,0.0,0.22105683505769336,0.0,0.0,0.0,0.3611111111111111,0.20192906508695982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.16000000000000003,0.0,0.0,0.0,0.0,0.0
http://cmt#assignedTo,=,http://conference#has_contributions,op,FF,0.18614718614718614,0.0,0.21645021645021645,0.5004901960784314,0.0,0.0,0.0,0.587962962962963,0.426797385620915,0.426797385620915,0.23517810947651074,0.587962962962963,0.0,0.0,0.0,0.3503297791883591,0.0,0.0,0.0,0.5222222222222221,0.21645021645021645,0.0,0.2655122655122655,0.0,0.0,0.0,0.0,0.0,0.0,0.21645021645021645,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.426797385620915,0.0,0.587962962962963,0.5111111111111111,0.15384615384615385,0.0,0.426797385620915,0.0,0.426797385620915,0.0
http://cmt#User,=,http://conference#Committee,c,FF,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15307330686077295,0.0,0.0,0.0,0.0,0.19070594886670542,0.0,0.25,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
http://cmt#memberOfProgramCommittee,=,http://conference#has_a_track-workshop-tutorial_topic,op,FF,1.0,0.0,1.0,0.535024154589372,0.2972800347800348,0.3549292108934556,0.0,0.6148465608465609,0.535024154589372,0.535024154589372,0.7033838704265896,0.6148465608465609,0.0,0.0,0.0,0.6565794478299177,0.0,0.0,0.0,0.5418562610229277,1.0,0.0,1.0,0.2657520240233566,0.21513929093877474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.535024154589372,0.0,0.6148465608465609,0.6148465608465609,0.0,0.1964360773563385,0.535024154589372,0.0,0.535024154589372,0.0
http://cmt#Chairman,=,http://conference#Committee_member,c,FF,0.4636363636363636,0.0,0.4636363636363636,0.46874999999999994,0.0,0.0,0.0,0.3656481481481481,0.46874999999999994,0.46874999999999994,0.5402561350065006,0.5125,0.0,0.0,0.0,0.4858458990977062,0.0,0.0,0.0,0.5125,0.483588483240186,0.0,0.4636363636363636,0.0,0.29790523648262024,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.46874999999999994,0.0,0.0,0.5125,0.0,0.36747199296951294,0.0,0.0,0.40972222222222215,0.0
http://cmt#Conference,=,http://conference#Submitted_contribution,c,FF,0.17647058823529413,0.0,0.17647058823529413,0.36767676767676766,0.0,0.0,0.0,0.33445868945868945,0.2717714196372733,0.36767676767676766,0.0,0.7925925925925926,0.0,0.10344827586206895,0.0,0.0,0.0,0.2,0.0,0.7925925925925926,0.2803483893557423,0.29154163540885214,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.36767676767676766,0.0,0.7925925925925926,0.7925925925925926,0.19354838709677424,0.0,0.36767676767676766,0.0,0.36767676767676766,0.0
http://cmt#acceptsHardcopySubmissions,=,http://conference#has_a_name,dp,FF,0.4653846153846154,0.33333333333333326,0.4653846153846154,0.8250000000000001,0.30625,0.3046498466846249,0.25,0.7365079365079366,0.8250000000000001,0.8250000000000001,0.7495118269394083,0.7365079365079366,0.0,0.33333333333333326,0.0,0.8839675259502449,0.0,0.0,0.33333333333333326,0.7365079365079366,0.4653846153846154,0.6400584795321638,0.4653846153846154,0.28942848312277386,0.30327594093978405,0.0,0.0,0.25,0.25,0.4653846153846154,0.5,0.0,0.0,0.0,0.38888888888888884,0.3055555555555556,0.5,0.8250000000000001,0.0,0.7365079365079366,0.5938888888888889,0.37037037037037035,0.4092642664909363,0.8250000000000001,0.33333333333333326,0.7083333333333334,0.5981481481481481
http://cmt#co-writePaper,=,http://conference#is_submitted_at,op,FF,0.3246753246753247,0.0,0.320969089390142,0.5935566188197767,0.0,0.0,0.0,0.6577777777777778,0.5935566188197767,0.5935566188197767,0.28022780431292166,0.6577777777777778,0.0,0.0,0.0,0.25465342685583514,0.0,0.0,0.0,0.5925925925925926,0.320969089390142,0.0,0.2407268170426065,0.0,0.0,0.0,0.0,0.0,0.0,0.320969089390142,0.16666666666666666,0.0,0.0,0.0,0.22857142857142854,0.0,0.0,0.5935566188197767,0.0,0.6577777777777778,0.5333333333333333,0.16000000000000003,0.0,0.5935566188197767,0.0,0.5333333333333333,0.0
http://cmt#hasBid,=,http://conference#belong_to_a_conference_volume,op,FF,0.4438444888444889,0.0,0.4438444888444889,0.4003831417624521,0.17207070707070707,0.0,0.0,0.3833333333333333,0.4003831417624521,0.4003831417624521,0.19298231154272028,0.3833333333333333,0.16666666666666666,0.0,0.0,0.23491861657649465,0.0,0.0,0.0,0.3833333333333333,0.4438444888444889,0.0,0.4438444888444889,0.0,0.0,0.0,0.0,0.0,0.0,0.4438444888444889,0.2909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.4003831417624521,0.0,0.3833333333333333,0.3833333333333333,0.0,0.0,0.4003831417624521,0.0,0.4003831417624521,0.0
