left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://edas#Document,=,http://sigkdd#Review,c,FF,0.35294117647058826,0.0,0.35294117647058826,0.4305555555555555,0.0,0.0,0.0,0.4305555555555555,0.4305555555555555,0.4305555555555555,0.43816723525418705,0.4305555555555555,0.0,0.0,0.4857898390851946,0.0,0.0,0.0,0.4305555555555555,0.35294117647058826,0.0,0.35294117647058826,0.0,0.16621822118759155,0.0,0.0,0.0,0.35294117647058826,0.16666666666666666,0.0,0.0,0.0,0.0,0.4305555555555555,0.0,0.4305555555555555,0.4305555555555555,0.0,0.18528394401073456,0.4305555555555555,0.0,0.4305555555555555,0.0
http://edas#CryptographyTopic,=,http://sigkdd#Platinum_Supporter,c,FF,0.47896825396825393,0.0,0.47896825396825393,0.5133442265795206,0.0,0.0,0.0,0.5218253968253967,0.5133442265795206,0.5133442265795206,0.17821835813243536,0.5218253968253967,0.0,0.0,0.0,0.0,0.0,0.0,0.5218253968253967,0.47896825396825393,0.0,0.47896825396825393,0.0,0.0,0.0,0.0,0.0,0.47896825396825393,0.0,0.0,0.0,0.0,0.0,0.5133442265795206,0.0,0.5218253968253967,0.5218253968253967,0.0,0.0,0.0,0.0,0.5133442265795206,0.0
http://edas#RejectedPaper,=,http://sigkdd#Review,c,FF,0.16666666666666666,0.0,0.16666666666666666,0.6615384615384616,0.0,0.0,0.0,0.35,0.6615384615384616,0.6615384615384616,0.25493626214211307,0.35,0.3333333333333333,0.0,0.3262730929990423,0.0,0.16666666666666666,0.0,0.35,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.23076923076923073,0.15384615384615385,0.6615384615384616,0.0,0.0,0.35,0.21052631578947367,0.16960886120796204,0.0,0.0,0.576923076923077,0.0
http://edas#RatedPapers,=,http://sigkdd#Invited_Speaker,c,FF,0.0,0.0,0.0,0.6702020202020202,0.0,0.0,0.0,0.33809523809523806,0.6702020202020202,0.6702020202020202,0.33797853877014106,0.33809523809523806,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.33809523809523806,0.0,0.32744680851063834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4285714285714286,0.0,0.6702020202020202,0.0,0.33809523809523806,0.33809523809523806,0.24,0.0,0.6702020202020202,0.0,0.6702020202020202,0.0
http://edas#Workshop,=,http://sigkdd#Best_Research_Paper_Award,c,FF,0.2608187134502924,0.0,0.2608187134502924,0.27666666666666667,0.0,0.0,0.0,0.5833333333333334,0.27666666666666667,0.27666666666666667,0.1906732466816209,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.2608187134502924,0.0,0.2608187134502924,0.0,0.0,0.0,0.0,0.0,0.2608187134502924,0.325,0.0,0.0,0.18181818181818177,0.0,0.27666666666666667,0.0,0.0,0.5833333333333334,0.0,0.0,0.27666666666666667,0.0,0.27666666666666667,0.0
http://edas#CoffeeBreak,=,http://sigkdd#Deadline_Abstract_Submission,c,FF,0.7432665373841845,0.0,0.7432665373841845,0.0,0.20478595478595482,0.0,0.0,0.5388888888888889,0.0,0.0,0.0,0.5388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.5388888888888889,0.7432665373841845,0.0,0.7432665373841845,0.0,0.0,0.0,0.0,0.0,0.7432665373841845,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5388888888888889,0.5388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
http://edas#ComputerNetworksEnterpriseTopic,=,http://sigkdd#Registration_SIGKDD_Member,c,FF,0.5192401960784313,0.0,0.5192401960784313,0.4966914805624483,0.0,0.0,0.0,0.3798611111111111,0.4966914805624483,0.4966914805624483,0.15047604704322184,0.3798611111111111,0.0,0.0,0.27906378490853767,0.0,0.0,0.0,0.3798611111111111,0.5192401960784313,0.0,0.5192401960784313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19354838709677424,0.0,0.4966914805624483,0.0,0.3798611111111111,0.3798611111111111,0.0,0.0,0.0,0.0,0.4966914805624483,0.0
http://edas#MedicineTopic,=,http://sigkdd#Best_Student_Paper_Award,c,FF,0.6442605401844532,0.0,0.6442605401844532,0.514957264957265,0.2239024864024864,0.0,0.0,0.5005952380952381,0.514957264957265,0.514957264957265,0.0,0.5005952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.5005952380952381,0.6442605401844532,0.0,0.6442605401844532,0.0,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,0.0,0.0,0.19047619047619047,0.0,0.514957264957265,0.0,0.5005952380952381,0.5005952380952381,0.0,0.0,0.514957264957265,0.0,0.514957264957265,0.0
http://edas#ConferenceChair,=,http://sigkdd#Webmaster,c,FF,0.3173913043478261,0.0,0.3173913043478261,0.39999999999999997,0.0,0.0,0.0,0.430952380952381,0.39999999999999997,0.39999999999999997,0.2881021420696879,0.430952380952381,0.0,0.0,0.19228972653830223,0.0,0.0,0.0,0.430952380952381,0.3173913043478261,0.0,0.3173913043478261,0.0,0.0,0.0,0.0,0.0,0.3173913043478261,0.2222222222222222,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,0.430952380952381,0.430952380952381,0.16666666666666663,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0
http://edas#IndustryOrganization,=,http://sigkdd#Best_Paper_Awards_Committee,c,FF,0.7,0.0,0.7,0.5203703703703704,0.18667582417582418,0.35538315890936767,0.0,0.5125,0.5203703703703704,0.5203703703703704,0.3071311397437122,0.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.5125,0.7,0.0,0.7,0.18502904782742075,0.18839486566139385,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.5203703703703704,0.0,0.5125,0.5125,0.0,0.25182846188545227,0.5203703703703704,0.0,0.5203703703703704,0.0
