left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://iasted#Final_manuscript,=,http://sigkdd#Conference,c,FF,0.3764705882352941,0.0,0.3764705882352941,0.4666666666666666,0.0,0.0,0.0,0.25555555555555554,0.4666666666666666,0.4666666666666666,0.1513380348278187,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.25555555555555554,0.3764705882352941,0.0,0.3764705882352941,0.0,0.0,0.0,0.0,0.0,0.3764705882352941,0.16,0.0,0.0,0.19999999999999996,0.0,0.4666666666666666,0.0,0.25555555555555554,0.25555555555555554,0.0,0.0,0.4666666666666666,0.0,0.4666666666666666,0.0
http://iasted#Departure_tax,=,http://sigkdd#Sponzor_fee,c,FF,0.41666666666666663,0.0,0.41666666666666663,0.47377622377622375,0.0,0.3226113093569477,0.0,0.26851851851851855,0.47377622377622375,0.47377622377622375,0.31304152403214147,0.26851851851851855,0.0,0.0,0.37569965335083866,0.0,0.0,0.0,0.26851851851851855,0.41666666666666663,0.0,0.41666666666666663,0.0,0.19184894859790802,0.0,0.0,0.0,0.41666666666666663,0.18181818181818182,0.0,0.0,0.16666666666666663,0.0,0.47377622377622375,0.0,0.26851851851851855,0.26851851851851855,0.0,0.19953906536102295,0.47377622377622375,0.0,0.47377622377622375,0.0
http://iasted#Sponsor_state,=,http://sigkdd#Deadline_Author_notification,c,FF,0.7023801333398856,0.0,0.7023801333398856,0.0,0.19659197012138185,0.0,0.0,0.5531746031746032,0.0,0.0,0.29828290687298425,0.5531746031746032,0.0,0.0,0.3539149126884846,0.0,0.16666666666666666,0.0,0.5531746031746032,0.7023801333398856,0.0,0.7023801333398856,0.0,0.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.0,0.0,0.23076923076923073,0.0,0.0,0.0,0.5531746031746032,0.5531746031746032,0.0,0.0,0.0,0.0,0.0,0.0
http://iasted#Tip,=,http://sigkdd#Conference_hall,c,FF,0.3176470588235294,0.0,0.3176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16005895150292943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176470588235294,0.0,0.3176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://iasted#Credit_card,=,http://sigkdd#Author,c,FF,0.29411764705882354,0.0,0.29411764705882354,0.5050505050505051,0.0,0.0,0.0,0.0,0.5050505050505051,0.5050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.26666666666666666,0.0,0.0,0.19999999999999996,0.0,0.5050505050505051,0.0,0.0,0.0,0.0,0.0,0.5050505050505051,0.0,0.5050505050505051,0.0
http://iasted#Deadline_for_notification_of_acceptance,=,http://sigkdd#Webmaster,c,FF,0.20774157616262878,0.0,0.20774157616262878,0.5156695156695156,0.0,0.0,0.0,0.19920634920634922,0.5156695156695156,0.5156695156695156,0.2293273820651552,0.19920634920634922,0.0,0.0,0.203331027171165,0.0,0.0,0.0,0.19920634920634922,0.20774157616262878,0.0,0.20774157616262878,0.0,0.0,0.0,0.0,0.0,0.20774157616262878,0.2222222222222222,0.0,0.0,0.0,0.0,0.5156695156695156,0.0,0.19920634920634922,0.19920634920634922,0.0,0.0,0.0,0.0,0.5156695156695156,0.0
http://iasted#Introduction,=,http://sigkdd#Listener,c,FF,0.19047619047619047,0.0,0.19047619047619047,0.5277777777777778,0.0,0.0,0.0,0.0,0.5277777777777778,0.5277777777777778,0.0,0.0,0.0,0.0,0.17607375125565722,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.25,0.0,0.0,0.0,0.0,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.0,0.5277777777777778,0.0
http://iasted#Non_speaker,=,http://sigkdd#Sponzor,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501587301587302,0.0,0.0,0.0,0.6501587301587302,0.2,0.0,0.0,0.0,0.0,0.0,0.6501587301587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.6501587301587302,0.23529411764705888,0.0,0.0,0.0,0.0,0.0
http://iasted#is_prepared_by,=,http://sigkdd#obtain,op,FF,0.2222222222222222,0.0,0.0,0.4351851851851852,0.0,0.0,0.0,0.3645833333333333,0.4351851851851852,0.4351851851851852,0.26572984657934356,0.3645833333333333,0.16666666666666666,0.0,0.35705894193322296,0.0,0.0,0.0,0.3645833333333333,0.0,0.0,0.5694444444444444,0.0,0.16606539487838745,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4351851851851852,0.0,0.3645833333333333,0.3645833333333333,0.0,0.0,0.4351851851851852,0.0,0.4351851851851852,0.0
http://iasted#Simulating,=,http://sigkdd#Award,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
