left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#AssociatedChair,=,http://sigkdd#Best_Paper_Awards_Committee,c,FF,0.18823529411764706,0.0,0.18823529411764706,0.0,0.0,0.0,0.0,0.6208333333333333,0.0,0.0,0.21086026820440398,0.6208333333333333,0.0,0.0,0.24585195450201136,0.0,0.0,0.0,0.6208333333333333,0.18823529411764706,0.0,0.18823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.20833333333333337,0.0,0.0,0.0,0.0,0.6208333333333333,0.0,0.16266945004463196,0.0,0.0,0.0,0.0
http://cmt#ProgramCommitteeChair,=,http://sigkdd#Sponzor_fee,c,FF,0.2793372319688109,0.0,0.2793372319688109,0.5548340548340548,0.0,0.0,0.0,0.49488536155202817,0.5548340548340548,0.5548340548340548,0.0,0.49488536155202817,0.0,0.0,0.0,0.0,0.0,0.0,0.49488536155202817,0.2793372319688109,0.0,0.2793372319688109,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.19047619047619047,0.0,0.5548340548340548,0.0,0.49488536155202817,0.49488536155202817,0.0,0.0,0.5548340548340548,0.0,0.5548340548340548,0.0
http://cmt#User,=,http://sigkdd#Silver_Supporter,c,FF,0.5043859649122807,0.0,0.5043859649122807,0.6458333333333334,0.17045454545454547,0.15433174904617367,0.0,0.75,0.6458333333333334,0.6458333333333334,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.75,0.5043859649122807,0.0,0.5043859649122807,0.0,0.0,0.0,0.0,0.0,0.5043859649122807,0.55,0.0,0.0,0.19999999999999996,0.0,0.6458333333333334,0.0,0.75,0.75,0.21052631578947367,0.0,0.6458333333333334,0.0,0.6458333333333334,0.0
http://cmt#finalizePaperAssignment,=,http://sigkdd#award,op,FF,0.34393939393939393,0.0,0.34393939393939393,0.4144927536231884,0.0,0.0,0.0,0.5172222222222221,0.4144927536231884,0.4144927536231884,0.0,0.5172222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.5172222222222221,0.34393939393939393,0.0,0.34393939393939393,0.0,0.0,0.0,0.0,0.0,0.34393939393939393,0.4,0.0,0.0,0.0,0.0,0.4144927536231884,0.0,0.5172222222222221,0.5172222222222221,0.0,0.0,0.4144927536231884,0.0,0.4144927536231884,0.0
http://cmt#Author,=,http://sigkdd#General_Chair,c,FF,0.5457875457875458,0.0,0.5457875457875458,0.41452991452991456,0.0,0.22633485825212177,0.0,0.5888888888888889,0.41452991452991456,0.41452991452991456,0.20895281839693663,0.5888888888888889,0.0,0.0,0.33005836718496284,0.0,0.16666666666666666,0.0,0.5888888888888889,0.5457875457875458,0.0,0.5457875457875458,0.0,0.0,0.0,0.0,0.0,0.5457875457875458,0.26666666666666666,0.0,0.0,0.25,0.0,0.41452991452991456,0.0,0.0,0.5888888888888889,0.0,0.0,0.0,0.0,0.41452991452991456,0.0
http://cmt#ExternalReviewer,=,http://sigkdd#Paper,c,FF,0.27554179566563464,0.0,0.27554179566563464,0.5083333333333333,0.0,0.0,0.0,0.5027777777777778,0.5083333333333333,0.5083333333333333,0.0,0.5027777777777778,0.2,0.0,0.0,0.0,0.4,0.0,0.5027777777777778,0.2602225672877847,0.0,0.27554179566563464,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1875,0.0,0.5083333333333333,0.0,0.5027777777777778,0.5027777777777778,0.19047619047619047,0.0,0.5083333333333333,0.0,0.5083333333333333,0.0
http://cmt#Paper,=,http://sigkdd#Organizator,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#hasDecision,=,http://sigkdd#holded_by,op,FF,0.31932773109243695,0.0,0.31932773109243695,0.5818181818181818,0.0,0.0,0.0,0.36111111111111116,0.5818181818181818,0.5818181818181818,0.23078216946918823,0.36111111111111116,0.0,0.0,0.33118390174214124,0.0,0.0,0.0,0.36111111111111116,0.31932773109243695,0.0,0.31932773109243695,0.0,0.0,0.0,0.0,0.0,0.31932773109243695,0.3333333333333333,0.0,0.0,0.2727272727272727,0.2727272727272727,0.5818181818181818,0.0,0.36111111111111116,0.36111111111111116,0.21052631578947367,0.0,0.5818181818181818,0.0,0.5570175438596491,0.0
http://cmt#email,=,http://sigkdd#Name,dp,FF,0.9209150326797386,0.47058823529411764,0.9209150326797386,0.9214141414141415,0.6305555555555555,0.5,0.5,0.7611111111111111,0.9214141414141415,0.9214141414141415,0.8669842825582804,0.7611111111111111,0.6,0.47058823529411764,0.9931703619838115,0.3333333333333333,0.2,0.47058823529411764,0.7611111111111111,0.9209150326797386,0.7668260609683204,0.9209150326797386,0.556556295596978,0.651625007390976,0.4102906228666331,0.5,0.5,0.9209150326797386,0.66,0.4102906228666331,0.3333333333333333,0.6363636363636364,0.5454545454545454,1.0,0.0,0.7611111111111111,0.7611111111111111,0.5714285714285714,0.5802352428436279,0.9214141414141415,0.47058823529411764,0.869023569023569,0.47058823529411764
http://cmt#Person,=,http://sigkdd#Exhibitor,c,FF,0.6956521739130435,0.0,0.6956521739130435,0.5185185185185185,0.0,0.0,0.0,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.0,0.5185185185185185,0.16666666666666666,0.0,0.23189996213883138,0.0,0.16666666666666666,0.0,0.5185185185185185,0.6956521739130435,0.0,0.6956521739130435,0.0,0.3032500147819519,0.0,0.0,0.0,0.6956521739130435,0.26666666666666666,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.5185185185185185,0.5185185185185185,0.0,0.3032500147819519,0.5185185185185185,0.0,0.5185185185185185,0.0
http://cmt#Rejection,=,http://sigkdd#Main_office,c,FF,0.2714932126696833,0.0,0.2714932126696833,0.5353535353535354,0.0,0.0,0.0,0.45555555555555555,0.5353535353535354,0.5353535353535354,0.0,0.45555555555555555,0.0,0.0,0.16935772070238725,0.0,0.0,0.0,0.45555555555555555,0.2714932126696833,0.0,0.2714932126696833,0.0,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.5353535353535354,0.0,0.45555555555555555,0.45555555555555555,0.0,0.0,0.5353535353535354,0.0,0.5353535353535354,0.0
http://cmt#AssociatedChair,=,http://sigkdd#Place,c,FF,0.2222222222222222,0.0,0.2222222222222222,0.5111111111111111,0.0,0.0,0.0,0.26666666666666666,0.5111111111111111,0.5111111111111111,0.0,0.26666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.44,0.0,0.0,0.0,0.0,0.5111111111111111,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.5111111111111111,0.0,0.5111111111111111,0.0
