left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,fuzzyjaccard,levenshteinDistance,hammingDistance,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#hasDecision,=,http://ekaw#reviewWrittenBy,op,FF,0.2909090909090909,0.0,0.5029239766081871,0.5434343434343435,0.18888888888888888,0.0,0.0,0.3444444444444445,0.5434343434343435,0.5434343434343435,0.6497040301832077,0.3444444444444445,0.0,0.0,0.0,0.5609044260398441,0.0,0.0,0.0,0.5166666666666667,0.5029239766081871,0.0,0.3771929824561403,0.0,0.2394743865976731,0.0,0.0,0.0,0.0,0.5029239766081871,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.7222222222222222,0.0,0.3444444444444445,0.5777777777777778,0.0,0.39659860730171204,0.5434343434343435,0.0,0.5434343434343435,0.0
http://cmt#assignReviewer,=,http://ekaw#reviewWrittenBy,op,FF,0.46514837819185634,0.36363636363636365,0.46514837819185634,0.6603174603174603,0.20370370370370372,0.0,0.5,0.7698412698412698,0.6603174603174603,0.6603174603174603,0.8689583173555676,0.7698412698412698,0.42857142857142855,0.36363636363636365,0.0,1.0,0.25,0.0,0.36363636363636365,0.7129629629629629,0.46514837819185634,0.5228474719695367,0.18219461697722567,0.0,0.3183637571831544,0.0,0.17823270753269402,0.3,0.3061862178478973,0.46514837819185634,0.45714285714285713,0.17823270753269402,0.0,0.17647058823529413,0.19999999999999996,0.0,0.0,0.6603174603174603,0.0,0.7698412698412698,1.0,0.4137931034482758,0.38448384404182434,0.6603174603174603,0.36363636363636365,0.6603174603174603,0.36363636363636365
http://cmt#hasConflictOfInterest,=,http://ekaw#paperPresentedAs,op,FF,0.673890608875129,0.18181818181818188,0.673890608875129,0.3472222222222222,0.28888888888888886,0.16897038139306322,0.0,0.505037037037037,0.5815696649029983,0.5815696649029983,0.0,0.505037037037037,0.0,0.18181818181818188,0.0,0.47652401169038816,0.0,0.0,0.18181818181818188,0.3472222222222222,0.673890608875129,0.516729797979798,0.673890608875129,0.18925319243273978,0.0,0.0,0.0,0.1904761904761905,0.1924500897298753,0.673890608875129,0.2875,0.0,0.0,0.0,0.23809523809523814,0.0,0.0,0.5833333333333334,0.0,0.505037037037037,0.505037037037037,0.16216216216216217,0.0,0.5815696649029983,0.18181818181818188,0.5815696649029983,0.18181818181818188
http://cmt#Preference,=,http://ekaw#PC_Chair,c,FF,0.20526315789473684,0.0,0.20526315789473684,0.0,0.0,0.0,0.0,0.5999999999999999,0.0,0.0,0.0,0.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.20526315789473684,0.0,0.20526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.20526315789473684,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#hasAuthor,=,http://ekaw#heldIn,op,FF,0.3151515151515152,0.0,0.3151515151515152,0.4611111111111111,0.0,0.0,0.0,0.5046296296296297,0.4833333333333333,0.4833333333333333,0.0,0.5046296296296297,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4611111111111111,0.3151515151515152,0.0,0.3151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.3151515151515152,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.4833333333333333,0.0,0.5046296296296297,0.41111111111111115,0.16000000000000003,0.0,0.4833333333333333,0.0,0.4259259259259259,0.0
http://cmt#Co-author,=,http://ekaw#Neutral_Review,c,FF,0.49523809523809526,0.0,0.49523809523809526,0.42857142857142855,0.0,0.0,0.0,0.32142857142857145,0.42857142857142855,0.42857142857142855,0.0,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.49523809523809526,0.0,0.49523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.49523809523809526,0.4,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.42857142857142855,0.0,0.32142857142857145,0.32142857142857145,0.19047619047619047,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0
http://cmt#ConferenceMember,=,http://ekaw#Industrial_Paper,c,FF,0.31932773109243695,0.0,0.31932773109243695,0.5,0.0,0.0,0.0,0.2333333333333333,0.5,0.5,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.31932773109243695,0.0,0.31932773109243695,0.0,0.0,0.0,0.0,0.0,0.0,0.31932773109243695,0.1625,0.0,0.0,0.0,0.1875,0.0,0.0,0.5,0.0,0.2333333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,0.5,0.0
http://cmt#assignExternalReviewer,=,http://ekaw#listsEvent,op,FF,0.8865800865800867,0.0,0.8865800865800867,0.5873482726423903,0.25121659386365275,0.0,0.0,0.6815972222222222,0.5873482726423903,0.5873482726423903,0.44018918484113423,0.6815972222222222,0.0,0.0,0.0,0.5624325550952827,0.0,0.0,0.0,0.4965277777777778,0.8865800865800867,0.0,0.8865800865800867,0.0,0.0,0.0,0.0,0.0,0.0,0.8865800865800867,0.26,0.0,0.0,0.0,0.30000000000000004,0.16666666666666663,0.0,0.5873482726423903,0.0,0.6815972222222222,0.6815972222222222,0.0,0.0,0.5873482726423903,0.0,0.5873482726423903,0.0
http://cmt#ConferenceChair,=,http://ekaw#Organising_Agency,c,FF,0.3941176470588236,0.0,0.3941176470588236,0.5429738562091503,0.0,0.21718102526151017,0.0,0.25833333333333336,0.5429738562091503,0.5429738562091503,0.38059584939777125,0.25833333333333336,0.0,0.0,0.0,0.2240111955815507,0.0,0.0,0.0,0.25833333333333336,0.3941176470588236,0.26682495496970693,0.3941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5429738562091503,0.0,0.25833333333333336,0.25833333333333336,0.19354838709677424,0.0,0.0,0.0,0.5429738562091503,0.0
http://cmt#Paper,=,http://ekaw#University,c,FF,0.3076923076923077,0.0,0.3076923076923077,0.5333333333333333,0.0,0.0,0.0,0.5619047619047619,0.5333333333333333,0.5333333333333333,0.0,0.5619047619047619,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5619047619047619,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.5333333333333333,0.0,0.0,0.5619047619047619,0.2666666666666666,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0
