"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","outlier"
"http://confOf#Paper","=","http://sigkdd#Registration_SIGMOD_Member","c",1.0959055644742683,-0.1996996039336751,-0.2736328283953699,0.19925048368235163,0.4760476021925309,-0.11943558608850424,0.12160122263388928
"http://confOf#Contribution","=","http://sigkdd#Exhibitor","c",1.3467394317995345,-0.6471996765823227,-0.27010195745575927,0.1660807800640318,0.333953129307226,-0.05625081388695814,0.15560531507045083
"http://confOf#Registration_of_participants_event","=","http://sigkdd#Main_office","c",0.18452743127044283,1.0711872290292845,-0.9833714116488348,0.38639459065917997,0.3248639032959833,0.09276678955629078,0.35296637457689173
"http://confOf#Member","=","http://sigkdd#Listener","c",1.9082991268360168,0.17482311693339453,0.654553752495654,-0.8328424508639568,0.21500712110194387,0.44840275357543025,0.5767282787086025
"http://confOf#Reception","=","http://sigkdd#Best_Student_Paper_Supporter","c",0.825473792928199,-0.42453904095117145,-0.24363026422520853,-0.2643906682699156,-0.12334651761543168,0.011881959169322687,0.0
"http://confOf#Tutorial","=","http://sigkdd#Program_Committee","c",0.47550789839236074,-0.25442397668107575,-0.039399167993872455,-0.386695570351151,-0.22000732097835943,0.0742758960620409,0.16124980228035113
"http://confOf#Administrative_event","=","http://sigkdd#Deadline_Paper_Submission","c",0.9625932653061748,-0.6679145623469045,0.0091633051122266,-0.059708320393204,0.10156871076456496,0.02504157782713562,0.0
"http://confOf#Author","=","http://sigkdd#Document","c",0.11076863728271932,-0.1284076291597634,0.23799659809791165,-0.0507469543622686,-0.32632111680017845,-0.5642368658259829,0.32959166276415397
"http://confOf#Short_paper","=","http://sigkdd#Best_Paper_Awards_Committee","c",1.1952198824783078,1.9106299980702963,-1.1007590129400648,0.685755562482816,0.029668247034489163,0.19631524251281937,1.4786702911413454
"http://confOf#Submission_event","=","http://sigkdd#Conference","c",0.5290421176158976,0.19672788017776455,0.46887516768833876,-0.3675750932436053,0.08437744285827814,-0.21668107945714415,0.22817712681416413
"http://confOf#Company","=","http://sigkdd#Deadline","c",0.8088834592051044,-0.3925008309757737,0.1697042495475688,-0.5529614442167244,-0.14220696594719187,0.28075250021992787,0.1070818726507563
"http://confOf#Reviewing_event","=","http://sigkdd#Registration_Non-Member","c",0.39114613481162874,0.45094553070690024,-1.0149115435323635,0.042675835343522206,-0.023425412964736953,0.06669325308622417,0.30096006058723157
"http://confOf#Submission_event","=","http://sigkdd#Review","c",0.9922460040178022,0.236703134029906,0.09391759120831086,-0.520821669181106,0.019594636181766857,-0.2934970962426401,0.0
"http://confOf#Social_event","=","http://sigkdd#Abstract","c",0.3101768037288329,-0.3608380890780276,1.0282802781137157,-0.3087441126351196,0.02056752851108891,0.249157355440378,0.35100654065179593
"http://confOf#Assistant","=","http://sigkdd#Author_of_paper_student","c",0.4909361694304899,1.324857944064751,-0.12117708090414839,-0.8209495924426629,0.14237082383992386,0.32113679585935617,0.6613247725769369
"http://confOf#hasEmail","=","http://sigkdd#Name_of_sponsor","dp",0.14635630380812842,-0.20667428581445818,0.49546042208792845,0.008219169240745942,0.2041645541097688,-0.5539256311467534,0.09922407580941994
"http://confOf#Student","=","http://sigkdd#Deadline_Abstract_Submission","c",0.9620151811784619,-0.48151570223800766,-0.2763895246440167,-0.09021494059345694,-0.08758927877833564,0.07415963513321432,0.0
"http://confOf#Reception","=","http://sigkdd#Program_Committee","c",0.6818769554221744,-0.05642457835732894,-0.1002182733426039,-0.4107817869198147,-0.1980362031248716,0.07832165695423797,0.12026300036824367
"http://confOf#University","=","http://sigkdd#Registration_Non-Member","c",1.024136006186728,-0.4421623024006235,-0.3433795282888629,0.04277082038916462,0.2215817943542743,-0.05013852555296729,0.0
"http://confOf#Administrative_event","=","http://sigkdd#Exhibitor","c",0.8779901946178863,-0.7333531275049784,-0.31611562410728733,0.11441970358874362,-0.1840095930021394,-0.32757060902826907,0.0
"http://confOf#Organization","=","http://sigkdd#Conference","c",1.1443411946047024,0.3521244070736218,0.9009853856834946,-0.9868079722666657,-0.4482255210633955,0.1601615570293957,0.5019050554903854
"http://confOf#Tutorial","=","http://sigkdd#Deadline_Author_notification","c",0.8818782241707676,-0.047143456159426736,-0.45653390294230695,-0.33033863328333973,-0.07594394765833398,-0.06076252279462845,0.11482623874471054
"http://confOf#Working_event","=","http://sigkdd#Conference_hall","c",0.8337044324737526,-0.460360283422919,0.5085104911682703,-0.32765989582722976,-0.02680015140950222,-0.22685496367224411,0.17124006654174573
"http://confOf#Workshop","=","http://sigkdd#Best_Paper_Awards_Committee","c",0.9753732279349585,-0.21489232780218417,-0.4782986984368247,-0.10128202407180925,0.13172094858557148,-0.29739144869113815,0.011763397774785744
"http://confOf#Participant","=","http://sigkdd#Registration_fee","c",0.930345611176344,-0.69507455820536,-0.266375767789101,-0.10109873421445195,-0.2955634428712296,-0.06527004055307248,0.0
"http://confOf#Registration_of_participants_event","=","http://sigkdd#Exhibitor","c",0.45068969258980063,-0.5912690173638341,0.10058522873852568,0.18673396063953723,-0.05719669038841785,-0.550344888942305,0.2272914933675969
"http://confOf#Country","=","http://sigkdd#Program_Committee_member","c",1.1506384580609577,0.0384184195904787,-0.0520503685933026,-0.5939191834133013,-0.26737041428184316,0.07274716134115167,0.0
"http://confOf#Working_event","=","http://sigkdd#Organizing_Committee_member","c",1.297453191139473,-0.3259381116280675,-0.17790000214174856,0.2180671538498682,-0.11784025322247954,0.129797994882043,0.04890103364080767
"http://confOf#Poster","=","http://sigkdd#Best_Student_Paper_Award","c",1.5272708903241967,0.26403610328870325,-0.5170697202211061,-0.17719589560858326,0.5405225106317114,-0.46016081782281465,0.7272124289988158
"http://confOf#Organization","=","http://sigkdd#Abstract","c",0.7937877106177793,-0.46908376134399815,0.18607502643202506,-0.5346929453279415,-0.4480778821489272,0.20252434454237256,0.2496944411228218
"http://confOf#hasFax","=","http://sigkdd#Date","dp",0.7717312699055311,-0.36384817813596926,-0.10357466158719414,-0.06579234310034389,-0.13289403408274938,-0.3829949224859631,0.0
"http://confOf#Registration_of_participants_event","=","http://sigkdd#Best_Applications_Paper_Award","c",1.2876479218515202,-0.5524896940909372,0.18845254792001875,0.23269897739812725,0.04674648286427837,0.2590196792776629,0.19530406910835107
"http://confOf#maxChoice","=","http://sigkdd#Price","dp",0.9100609756654948,0.46525716425093633,0.5969194721469762,0.9350571195045377,0.43513459012410344,0.4770186486787025,1.1107856653368413
"http://confOf#Contribution","=","http://sigkdd#Document","c",1.121288308591874,-0.3001934848325041,0.1631537971516283,-0.2576599559462366,-0.003682332889961196,0.06558158501604014,0.0
