"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","outlier"
"http://conference#Tutorial","=","http://confOf#Administrator","c",-0.5584071604921721,1.1472802675294536,-0.0057580873455804,-0.044180117633238855,0.9330579056386183,-0.052314179388188865,0.48798380119000406
"http://conference#has_a_name","=","http://confOf#ends_on","dp",0.7702661761830818,-0.7074791302186406,0.5735115312061093,-0.07453582621826874,0.4995390081769312,-0.2138023434434725,0.18181104864207542
"http://conference#Camera_ready_contribution","=","http://confOf#Administrator","c",0.7864716053208929,-0.6183993865113,-0.0884141744476735,0.3275869979028406,0.0417863525519798,0.09823076002294866,0.0322184227474015
"http://conference#Regular_author","=","http://confOf#Science_Worker","c",1.108105310957996,-0.4784003443333038,-0.6921713392577288,0.06131550200005831,-0.5059162034219908,0.1250654030725901,0.06805564770133721
"http://conference#Abstract","=","http://confOf#Poster","c",1.6086521293013245,-0.4914357946124115,-0.5022186858502162,0.1488546436948412,-0.23524171798307736,-0.41451838990292,0.24967311039948625
"http://conference#has_a_URL","=","http://confOf#hasStreet","dp",2.255865823337094,0.48687771489771525,1.3446562109960107,0.1105952098980871,-0.04522380694650202,0.7011221744103495,0.030243131961198877
"http://conference#Co-chair","=","http://confOf#Camera_Ready_event","c",1.0042320972513812,-0.8851921489250323,0.5371408859070171,-0.6399668619261414,-0.04393644893650091,-0.06820382031333488,0.5740594204570391
"http://conference#has_gender","=","http://confOf#hasStreet","dp",2.7394031309386904,0.4025715053542457,1.3125050782874106,-0.17901361742351246,-0.6823702263933641,0.48737056767420106,0.36223559513160664
"http://conference#Conference_applicant","=","http://confOf#Chair_PC","c",0.11682606154490124,0.3497939102635776,-0.6598547816852132,-0.8866617708878797,-0.1692983346881304,0.32492075054654473,0.21837100448702385
"http://conference#Organizing_committee","=","http://confOf#Contribution","c",0.9097428892955052,-0.8235378223986018,0.05978762084399025,-0.24297767765059913,-0.45218560004402397,-0.23838479641393276,0.3265554599450726
"http://conference#has_a_review_expertise","=","http://confOf#parallel_with","op",-0.21827614609276433,0.585525508942143,-0.9279805649393749,-0.5039173111148033,-0.006295560304821039,0.453981350468684,0.30292571673955626
"http://conference#Presentation","=","http://confOf#Contribution","c",2.2575743438193157,0.21133154500524498,-1.0396864293554018,0.4319683292131018,-0.24948990859527814,0.0449285020271058,1.0789869325019361
"http://conference#Regular_author","=","http://confOf#Reception","c",0.1430252411795994,0.29534430944705453,-0.26068083793294705,-0.709669864553512,-0.3129104728713139,-0.12742345180802736,0.17791295410602603
"http://conference#is_a_date_of_acceptance_announcement","=","http://confOf#remark","dp",0.5218068587685197,-0.03420857698689812,-0.9307569196617178,0.654385027658637,0.3588308266419157,0.47802148162104424,0.7081933955593904
"http://conference#Invited_talk","=","http://confOf#University","c",0.29390138254684206,-0.5755389751055103,0.3627403211535638,1.0188673826369592,0.45285890871692625,0.18520018383151016,0.5788898249726429
"http://conference#Program_committee","=","http://confOf#Organization","c",1.4236552818361832,-0.2819139614170737,-1.1978536742347292,0.6686376963802676,-0.5877796408281412,-0.11859515600083785,0.7217496779509331
"http://conference#is_a_date_of_camera_ready_paper_submission","=","http://confOf#remark","dp",0.6516641650764083,-0.15218812223308403,-0.625562043404597,0.1435947256570267,0.32005844100558517,0.2689804326799522,0.2038178052043894
"http://conference#has_gender","=","http://confOf#hasPhone","dp",2.7956207766505123,0.5961379503593838,1.3314413101558762,-0.3606815170490539,-0.5561714651490688,0.5530709827099223,0.35213149888022666
"http://conference#Tutorial","=","http://confOf#Social_event","c",1.8277145515499102,-0.3075677922524183,-0.11615471847502902,-0.38087641579273723,0.062391931836613734,-0.0758095771848083,0.4666488056167256
"http://conference#Registeered_applicant","=","http://confOf#Student","c",-0.27037943265114484,0.7866538970943149,-0.9667536385606894,-0.23479942861014147,0.3295390138850458,0.04067298864638327,0.12432642353848544
"http://conference#Invited_speaker","=","http://confOf#Camera_Ready_event","c",0.7119773378437757,-0.7216139413398698,0.07407066508711282,-0.07742670014595543,-0.16217010720858568,-0.16822693102158423,0.04380513288306065
"http://conference#has_an_expertise","=","http://confOf#hasPhone","dp",2.5161104771671816,0.28760984254909816,1.1335794797552572,-0.29253365140683885,-0.2829290545689626,0.6715796997676642,0.08135861839215952
"http://conference#has_a_date_of_issue","=","http://confOf#hasTitle","dp",2.179746449912466,0.3860468206547021,0.716452030337667,0.37124587048365176,0.17191285401318426,0.5240378754873198,0.15318114309226316
"http://conference#is_an_ending_date","=","http://confOf#hasTitle","dp",1.0994431529876134,-0.4867135216930371,-0.3600905572601108,-0.26351921965150105,0.005654094150530784,0.08411545861119794,0.0
"http://conference#Regular_contribution","=","http://confOf#Conference","c",0.8444762033872575,0.03303421557328794,-0.15324243909998186,-0.37669591761588195,-0.23615672719961195,-0.24093135061642015,0.24119920063680644
"http://conference#has_an_abstract","=","http://confOf#hasCountry","op",2.6353764598092626,0.33114366312381266,0.9617752895298249,-0.14460570823470761,-0.6021660693040085,0.8435042842791853,0.2864235178074137
"http://conference#Conference_contributor","=","http://confOf#Poster","c",1.2459020503822016,-0.5167983250992291,-0.412712063062211,-0.10399216899667119,-0.010037098110860038,-0.2962826682767794,0.0
