"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","outlier"
"http://confOf#Assistant","=","http://edas#TravelGrant","c",0.06487771180361923,1.1732229469948776,-0.5479435179555187,-0.6001790515535961,0.44051821310322653,0.1725023931891829,0.4201593538518563
"http://confOf#Author","=","http://edas#CallForReviews","c",0.7532612828789443,-0.557161785226685,0.07399724960021328,0.07265682233411841,0.47550942282116454,0.20585139793056867,0.07947214203431374
"http://confOf#University","=","http://edas#ReviewQuestion","c",0.8259971495552663,-0.7444078136129382,-0.11715259862352345,0.19182918950043187,-0.1878974859557165,-0.013542705132257325,0.027525668643136436
"http://confOf#Tutorial","=","http://edas#ConferenceSession","c",0.7130199644497909,0.05837973504099592,-0.2378270047579628,1.497583605660383,-0.31763863349030586,-0.48022453546915445,0.6085159016065669
"http://confOf#Company","=","http://edas#MicroelectronicsTopic","c",0.43867182456323023,-0.3044846319858461,-0.36708623569845245,0.18345672123375142,-0.1822609919180327,-0.1058603690081652,0.0
"http://confOf#Country","=","http://edas#Reception","c",0.49734834846580933,-0.5091007181777398,-0.11571914766556164,0.2633600496108662,-0.04872462318839383,0.03053716927934548,0.0
"http://confOf#Contribution","=","http://edas#ConferenceSession","c",1.803475687004566,-0.38238155031913773,0.2525928212263447,-0.22180035040390328,-0.015271288900417054,-0.03865483134492518,0.44726126562531476
"http://confOf#Reviewing_event","=","http://edas#CommunicationTheoryTopic","c",0.279509074418394,-0.34859973215565443,-0.05320533562359877,0.3095958003522836,-0.0712425190994411,-0.00850141920616597,0.0
"http://confOf#Member","=","http://edas#MultimediaTopic","c",0.8540678086223987,-0.8250540297836912,-0.12455518822945363,-0.25294510642207035,-0.08118150881044978,-0.03205926369430845,0.0
"http://confOf#Contribution","=","http://edas#WirelessCommunicationsTopic","c",1.3452060282294551,0.2335633844672264,-0.4473339862660743,-0.47364263821890207,-0.23597142270467808,0.08766648558993065,0.49132503087130397
"http://confOf#Submission_event","=","http://edas#CommunicationsTopic","c",0.9356558102836012,-0.33296068592614086,0.06877932477497303,0.8448252675137375,-0.3079250648815721,0.08278255208017654,0.0
"http://confOf#Short_paper","=","http://edas#Place","c",-0.5484474612660075,0.8894510155805563,-0.6387400672930524,0.8083907867890918,-0.34705051591658365,0.0298167581026554,0.5439094719585957
"http://confOf#University","=","http://edas#CommunicationTheoryTopic","c",0.8200610843654148,-0.2940740021846534,-0.10446069023592873,0.20159614003518453,-0.13394459409772375,0.13771375073629072,0.0
"http://confOf#Person","=","http://edas#MealEvent","c",0.7267435768620748,-0.5106558890960778,-0.20830713402213344,0.2300000667079269,-0.13574601236401165,-0.18545352236631846,0.0
