"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","outlier"
"http://confOf#Reviewing_event","=","http://iasted#Record_of_attendance","c",1.2180186481124,-0.43685515620428694,0.23773067396852476,-0.02978532947963794,-0.09931058746147732,-0.3153037327474621,0.16805216994655992
"http://confOf#Working_event","=","http://iasted#Record_of_attendance","c",0.018965525419739393,1.239761012876496,-0.2564209229240818,-0.5787461977881246,0.14199595053433586,-0.15138831706589606,0.0742001476793438
"http://confOf#Working_event","=","http://iasted#One_conference_day","c",-0.2824152863846191,1.0706395372883812,-0.228388761215981,-0.3283632287087536,0.24589575988000428,-0.31950410011752955,0.05869152296799085
"http://confOf#Social_event","=","http://iasted#Speaker","c",0.3066766225526638,-0.8406622983187169,0.4562827238824468,0.3380432619788672,0.05020041537263134,-0.07618868690491448,0.0029522688589096457
"http://confOf#Student","=","http://iasted#Conference_Hiker","c",0.2021735121630252,0.17282220969988987,0.34475903069134733,-0.5715073826810654,0.0727602966160052,0.01017768078968284,0.32532469210719295
"http://confOf#Student","=","http://iasted#Presenter_house","c",1.5130919155968892,0.4151456993714576,0.7080713774557171,-0.15127812145556568,-0.16155385026543995,0.34653806532197473,0.4963170031810755
"http://confOf#Trip","=","http://iasted#Deadline_hotel_reservation","c",-0.13587910765980094,1.168098123593969,-0.48840824722201936,-0.13811224057938457,0.25571659544554204,-0.7328481083950419,0.38537680825976983
"http://confOf#Trip","=","http://iasted#Activity_after_conference","c",1.1063274626199397,-0.07776627596451685,0.4012525239092908,-0.49988703731162615,0.13685133423557208,-0.24650123612132083,0.0
"http://confOf#Chair_PC","=","http://iasted#Book_proceeding","c",0.2285849351423433,-0.3771914474645903,0.6431474152214877,0.24157352586231587,0.4533151886973828,0.027773615235095327,0.052219389711268493
"http://confOf#Administrative_event","=","http://iasted#Sponsor_state","c",-0.22215227272036547,0.960140098122516,-0.8608610654861188,0.011907565313958132,0.2069438815346805,-0.42192054932927836,0.0
"http://confOf#Social_event","=","http://iasted#Brief_introduction_for_Session_chair","c",0.81205650937376,-0.08225376656544037,-0.033923574771755526,-0.2796262058825092,0.27904931400951644,-0.010366488867741866,0.0
"http://confOf#Volunteer","=","http://iasted#Presenter_university","c",1.1453694983363976,0.19764537760620765,0.2166681971851172,-0.1311360776270005,-0.14636113126083458,0.17408283888270654,0.05536946585892211
"http://confOf#Banquet","=","http://iasted#Final_manuscript","c",0.6114268542191076,0.17528382079985524,-0.40722223010390596,-0.570777387911697,-0.11205853824856543,0.21480631098151698,0.3562793483555786
"http://confOf#City","=","http://iasted#Coffee_break","c",0.6425447797661441,-0.3693901488915768,-0.216405842917481,0.13718949937010785,0.09412326818421547,-0.055206351468577816,0.0
"http://confOf#Event","=","http://iasted#Renting","c",2.3853916749953963,0.5903864694603713,0.6425425062081078,0.4372576327856365,-0.0020274196407971262,1.0414204701079786,0.8735363939858789
"http://confOf#Country","=","http://iasted#Deadline_hotel_reservation","c",0.5449123261986522,-0.11693253045242843,-0.15775662948777724,-0.34154053957700414,-0.07855471916211756,-0.0728827807796209,0.0
"http://confOf#Submission_event","=","http://iasted#Item","c",0.24248389705675527,0.12443245433336886,1.1277244213756195,0.08288793845559506,0.24698924624366492,-0.08921528124653556,0.40922089573607556
"http://confOf#Banquet","=","http://iasted#Trip_day","c",-0.3538941527885869,0.9285756232218132,-0.22905303475076855,-0.5908949354961504,-0.28804546126483965,-0.5051117607617908,0.07821012273985417
"http://confOf#Volunteer","=","http://iasted#One_conference_day","c",1.2897622265026785,-0.4738275158637162,-0.33806771190031437,0.1393373724802366,0.30981676531792685,-0.1130004890739512,0.0
"http://confOf#Company","=","http://iasted#Person","c",0.8503125750144628,-0.36794520272869746,0.22605186885054693,-0.11401451299017085,-0.446485385826392,-0.5959456499374846,0.39839118482355185
"http://confOf#Reception","=","http://iasted#Sponsor_city","c",0.7094166581314041,-0.38299042629692204,-0.07155355550399148,0.08999231125034445,-0.038075194884868546,-0.3716640465236937,0.0
"http://confOf#Chair_PC","=","http://iasted#Tutorial_speaker","c",1.11442235138741,-0.3389273497742595,0.13534551869694497,-0.08873402767463841,0.10616052041864658,-0.370547794397328,0.09244254228807702
"http://confOf#Contribution","=","http://iasted#Lecturer","c",0.5665058191426297,-0.7343762305910252,-0.09563316132855214,-0.17611766562709086,-0.3340487095706738,0.005599573147767274,0.0
"http://confOf#Person","=","http://iasted#Session_room","c",1.5449026704653883,-0.10053225483649406,0.02186354674854557,-0.1453285189248768,0.1963991521174803,0.3283982600495101,0.270533378054451
"http://confOf#Participant","=","http://iasted#State","c",0.15092437618308274,0.018459467810497586,0.37345354993461927,-0.1051163067050328,0.18524316249805547,0.3867407456737243,0.3698485614640282
"http://confOf#Trip","=","http://iasted#Nonauthor_registration_fee","c",0.14248242407485678,1.3487787608002,-0.6280496313980148,-0.20191150948883188,0.6232737080071089,-0.0760856148131023,0.20510343986503965
"http://confOf#Short_paper","=","http://iasted#Student_non_speaker","c",1.1758310193582473,-0.3354494460071593,-0.3124983648137985,-0.10890492945474324,-0.06471788976615926,0.19776620149662302,0.0
"http://confOf#Event","=","http://iasted#Presenter_house","c",2.2420778154244028,0.06898216894044013,-0.31723598515057133,0.6664186799501424,0.08555157250106424,0.12406664474560915,0.14266678748641548
"http://confOf#Workshop","=","http://iasted#Publication","c",0.2063771848950675,-0.1867313726547161,0.6619381245736327,-0.5031956929474058,-0.40529498917533296,-0.3044965325574363,0.31485542668778344
"http://confOf#Paper","=","http://iasted#PowerPoint_presentation","c",0.6954222360711361,1.2422503886603717,-0.9727985626399163,-0.310731599791374,0.16259971767673742,-0.15712354962998612,0.3161298001448919
"http://confOf#Volunteer","=","http://iasted#State","c",1.097231822806373,-0.10779665361836732,0.28012369464145087,-0.0840865523977863,0.10701393944437443,0.05260546409765217,0.0
"http://confOf#Author","=","http://iasted#Reviewer","c",0.7787566459875157,0.42653706596614027,1.3120748965728801,-0.630289531735322,-0.307148203714657,-0.6185443760482842,0.30877875633926877
"http://confOf#Company","=","http://iasted#Double_hotel_room","c",0.8187134863052591,0.10676818360593898,-0.34182315361792887,-0.061783106743286194,0.1570701607185609,-0.040876457733459715,0.0
"http://confOf#Chair_PC","=","http://iasted#Technic_activity","c",1.1336008888210138,-0.5461058488918619,-0.5667251526701981,0.2576500051083076,0.23374028655088655,0.009246547111060936,0.0
"http://confOf#Poster","=","http://iasted#PowerPoint_presentation","c",2.11975883077116,-0.15996239546317795,-0.19990853416088228,-0.23099301236699188,-0.23365190235774055,0.11221473709090293,0.43908879468436735
"http://confOf#Reviewing_event","=","http://iasted#Conference_activity","c",-0.37183672586191674,1.0460309032941795,-0.026822111955823333,-0.34550148063852637,-0.1721840817765311,-0.3964570921697671,0.10481539504056991
"http://confOf#Camera_Ready_event","=","http://iasted#Author_cd_proceedings_included","c",0.7023264763534995,-0.3604341448903966,-0.07024859588288324,-0.08159126258897118,0.280547604873026,-0.04057849449651803,0.0
"http://confOf#Reception","=","http://iasted#Presenter_city","c",0.1454879030330447,1.0406657883660095,-0.9172636304798685,-0.4350764814687658,-0.276335953594459,-0.3179117673972924,0.18445528104436948
"http://confOf#Contribution","=","http://iasted#Activity_after_conference","c",1.6231185295394743,0.03891923000687436,0.373252427842589,-0.6238967119069172,-0.043831695254013134,0.6205128344576912,0.4993879851210382
"http://confOf#Reception","=","http://iasted#Social_program","c",0.6828677589767114,-0.38310133491909504,0.0648466324608258,-0.30711581269900473,0.19509954208153502,0.19756028280035579,0.0
"http://confOf#reviewes","=","http://iasted#is_prepared_by","op",1.0951856884607913,-0.2362844130789053,-1.0002226934469491,0.7344284880899757,0.800310267868862,-0.12200280218199613,0.5719737774080946
"http://confOf#Tutorial","=","http://iasted#Conference_hotel","c",0.7900615216130382,0.02613848645737815,0.007569350802921426,0.16760617886164658,0.3185513503491033,-0.4676215639363533,0.18010653160717804
"http://confOf#Volunteer","=","http://iasted#Nonauthor_registration_fee","c",1.2012636544460968,-0.20486401702509371,-0.7036648151063384,0.3242435793493143,0.4274804357272582,-0.03479350622901656,0.0
"http://confOf#Administrator","=","http://iasted#Author_attendee_book_registration_fee","c",0.3882237039854287,1.4156312521761876,-0.16013083135212042,0.016641673795746853,-0.02173124564342841,0.2482341731020661,0.4636198071023554
"http://confOf#Trip","=","http://iasted#Receiving_manuscript","c",1.499291364926812,0.3134934766326875,-0.4732663364284536,1.1405561019966874,0.3707287690471118,0.34906234066305813,0.4732218555034934
"http://confOf#writtenBy","=","http://iasted#obtain","op",0.7860788043321183,-0.37448109223122705,-0.3732563205746562,0.28529271817564605,-0.25064546910048663,-1.0935195067600945,0.6759299887197867
"http://confOf#Student","=","http://iasted#Reviewer","c",0.38915373805014974,-0.07558879116789871,1.0609615965898567,-0.9709915507149478,-0.1386392174314882,0.16171028338287258,0.43929094607736985
"http://confOf#studyAt","=","http://iasted#need","op",0.38585575674727135,0.06962776393025397,0.8878911026035788,0.23468107969275626,0.669953534483269,0.28448168507233634,0.6248153488860309
"http://confOf#Camera_Ready_event","=","http://iasted#Memeber_registration_fee","c",1.303094646095223,-0.5282488572666205,-0.3112990535622555,-0.00268982212777219,0.16175094998117454,0.037118239401753725,0.0
"http://confOf#Workshop","=","http://iasted#Author_attendee_book_registration_fee","c",0.5733303091485519,-0.05076313447262726,-0.1539239232437021,-0.5096347905023857,-0.02113969253118613,-0.2504230827654311,0.15056400623502075
"http://confOf#Event","=","http://iasted#Trip_city","c",-0.26040997014280515,1.0821727107911439,0.022935324091371112,-0.6402880711456517,-0.3192811232475056,-0.28564927248113714,0.11278174138260955
"http://confOf#Topic","=","http://iasted#Accepting_manuscript","c",-0.4336420784692849,0.9547201431694547,-0.170110059911175,-0.38656504004088627,-0.15545761290483112,-0.15543243488281655,0.0
"http://confOf#Working_event","=","http://iasted#Introduction","c",0.27057609705536856,-0.23381150766398193,0.7564598456425531,0.16954000350777002,0.35048498744934137,0.16743646029707518,0.21732910532337002
