"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","pc_10","outlier"
"http://cmt#date","=","http://edas#paperDueOn","dp",-0.5907944876197861,-0.9329824937082508,0.11638772305702161,-0.09176016185139468,0.18176588143529404,-0.31223616034473334,0.227537351276639,0.3294413360449755,-0.42567801420841445,0.20814315970347597,0.263873295741501
"http://cmt#email","=","http://edas#hasStreet","dp",-0.7941594589018292,-0.7099554982204105,0.1617734685496537,-0.3599787225475233,0.7187558318040195,-0.5191915459625471,0.11213170792763849,0.008487854675536699,-0.13373848796205234,0.3830218870663098,0.07908803567816647
"http://cmt#name","=","http://edas#hasEndDateTime","dp",-0.5177891211221004,-0.9129566677791228,0.0038470937124623905,0.06363486621772085,0.3302218442860494,-0.3237433813833124,0.4042647912103823,0.2052597718140008,0.263006352530577,0.26806343270288835,0.2072868541390933
"http://cmt#name","=","http://edas#hasBiography","dp",-0.7397879920665955,-0.7800462484158964,0.024379463147844893,-0.31859144274336637,0.41025972310718317,-0.5404304080057598,-0.0319542831176971,0.32330724518727383,-0.371964994848193,0.3659592417697335,0.1439212040391673
"http://cmt#title","=","http://edas#hasSubmissionInstructions","dp",-0.7502701069608013,-0.5783283841349341,-0.12368147678345898,0.29129198581722826,0.7392311461054284,-0.44797258404745455,-0.018594582812059612,0.03961027854368493,-0.5727596192918749,-0.0662540498886125,0.3534140920159473
"http://cmt#logoURL","=","http://edas#hasSubmissionDeadline","dp",-0.7721855708855077,-0.7198820203922491,0.021060634529646016,-0.42046584177098767,0.5068187359678706,-0.27776791660801936,0.033327587022257577,0.038866370392024896,-0.1936403365042949,0.19263691166005303,0.031227107388140163
"http://cmt#title","=","http://edas#hasEmail","dp",-0.7811805891493302,-0.7322279297496843,0.0800310186979667,-0.34939018258251275,0.7515077064681495,-0.5698920613897156,0.11721784304043226,0.309162945768505,-0.1642440209099666,0.5269044398467018,0.1606252673228572
"http://cmt#maxPapers","=","http://edas#hasFirstName","dp",-0.7510472746206356,-0.6320297290334218,-0.027877874584449458,0.518957149580977,0.4933428237536701,-0.4882950243875389,0.04894811530698062,-0.028440544519023225,-0.4970226809989703,0.49756203941676413,0.425365161026908
"http://cmt#email","=","http://edas#paperDueOn","dp",-0.8418715146121827,-0.49189781010233546,-0.015307746127325106,0.09483113573994117,0.5524746645088505,-0.20323945982545844,0.07067196585094226,-0.34232641702551514,-0.010711350690246091,0.10488494539753557,0.13046366054741632
"http://cmt#siteURL","=","http://edas#hasCostAmount","dp",-0.781561044710226,-0.5647553862785759,-0.04900288581552792,0.49355816870667657,0.5136728105796411,-0.3373241110991304,0.08268486457324631,-0.00798699260433633,0.28685632468083466,0.20123026128411636,0.19691368324812175
"http://cmt#logoURL","=","http://edas#hasStreet","dp",-0.7801831956392611,-0.7107286402613735,0.12623456631560837,-0.3670260675432596,0.2437331795564026,-0.19841705556734612,0.2356898134709231,0.3286319866317835,-0.1683970008795984,0.04428302789077554,0.050293061899188585
"http://cmt#maxPapers","=","http://edas#paperDueOn","dp",-0.26820525420658503,-0.4338742424230917,1.0,-0.05676818345064183,0.5547960068134001,-0.5419217288869498,-0.5605924484536768,-0.9063154792067243,-0.7542301310487123,-0.17358704923013513,1.4223306837472083
"http://cmt#acceptsHardcopySubmissions","=","http://edas#manuscriptDueOn","dp",-0.7391361322518992,-0.8075235189051452,0.27620129475804145,-0.01906929496847798,0.5153181490157728,-0.510407408058275,0.20321487251431947,0.53916895059571,0.5515717732878149,-0.18404158071643983,0.3263403277662881
"http://cmt#reviewsPerPaper","=","http://edas#hasStartDateTime","dp",-0.8047080971457151,-0.6962657172999616,0.15950246326555595,-0.2643612042061866,0.6950251737023734,-0.5497517728313555,0.18184655978158948,0.28010560445103727,0.001641978640227526,0.29506798260958766,0.0
"http://cmt#email","=","http://edas#hasEndDateTime","dp",-0.7217990514813319,-0.6443861827164036,-0.07744298580953757,0.6129744309703586,0.724858698111555,-0.30428263695197977,0.14214281027635622,3.6710958745245215E-4,-0.08110951049752146,0.27437950519146526,0.33564348927189747
"http://cmt#date","=","http://edas#hasEndDateTime","dp",0.2605455729664623,0.012643638047829864,0.2292085214449664,-0.5608245254417805,0.4565379742185267,-0.46722098795588063,0.1300384814921105,0.801061532761735,-0.7846045154307253,0.4336017489327164,1.218785549501784
"http://cmt#name","=","http://edas#hasLastName","dp",0.4363326733016668,0.15222231281754484,-0.1194205402708487,-0.4041823642169584,0.29271451588898945,-0.9759271475382109,0.9016032663357987,-0.020230327234135648,-0.1279767197518037,0.2855188397373627,1.34161558276123
"http://cmt#logoURL","=","http://edas#hasName","dp",-0.8471167112274993,-0.41359215851803544,-0.1979235867255107,-0.3987418276141783,0.5434249138659542,0.11799209278872724,0.3075957491732617,0.05881086416288106,-0.5148889094004383,-0.2874004514355165,0.503320893291501
"http://cmt#reviewsPerPaper","=","http://edas#hasFirstName","dp",-0.7344608222055085,-0.7830697915149718,0.15596502484300623,0.01143011634337543,0.35653746445822443,-0.5014864621541595,0.10797382930577526,0.33198406112187895,0.3880781804651132,0.1986478785375514,0.03518200514115466
"http://cmt#logoURL","=","http://edas#hasPostalCode","dp",-0.7560504406153943,-0.7088803221067255,0.09215120703179824,-0.4415969375608416,0.5538150153461614,-0.22749515917019458,0.21221710521325376,0.08995910916143357,0.3676375199844537,-0.03111862208543381,0.1390499939678531
"http://cmt#acceptsHardcopySubmissions","=","http://edas#hasSubmissionInstructions","dp",-0.34331835767379926,-0.3337851255394245,0.9059100487772651,-0.3406860840465069,0.7202890860325173,-0.6503186007398454,-0.10720468295129182,0.8645115320451171,-0.7870173895585701,-1.0,1.4217183429727536
"http://cmt#email","=","http://edas#hasPhone","dp",-0.547298277259741,-0.7598408846744897,-0.26243455623413614,-0.8043139651080653,0.9344574519655662,0.37536097108791133,0.35966371057070745,-0.34868636382624074,-0.874551220971703,0.11658394163787889,1.1827340590094235
"http://cmt#name","=","http://edas#hasSubmissionDeadline","dp",-0.6620623145480371,-0.8093935483989525,-0.044038431237553244,-0.16319137063431066,0.6218217881758887,-0.45721652099963894,0.11779479244838309,0.11212512722618628,-0.10954710902494291,0.3137539756967864,0.0
"http://cmt#maxPapers","=","http://edas#endDate","dp",-0.676319477158569,-0.8937826607840794,0.18016058931493628,0.05769114366232553,-0.05221743235288645,-0.4181658079965387,0.053519634595387,0.2384586007580629,-0.07463995254255562,0.47531661152579785,0.27524056740341596
