"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","outlier"
"http://edas#AccommodationPlace","=","http://ekaw#Research_Topic","c",0.4675992065690193,-0.4826096156421319,-0.23396200232127837,0.36850823450029996,-0.14510717865928766,0.21242130357582845,0.11876079364714778,0.0
"http://edas#AccpetIfRoomRating","=","http://ekaw#Scientific_Event","c",0.2593784365311789,-0.6474701217824526,0.6252227758024094,-0.44884850503863527,0.28353593528186793,0.22982660448923306,0.17483046092775134,0.21232120569639434
"http://edas#PersonalPublicationHistory","=","http://ekaw#Evaluated_Paper","c",0.5335171998822708,-0.2239264383217055,-0.20578666933696643,-0.4538419852970721,0.08862800818136407,-0.03065206878796918,0.20249009483183916,0.0
"http://edas#NumericalReviewQuestion","=","http://ekaw#Poster_Session","c",-0.3703323617464178,1.1644415514141453,-0.6551095984210333,-0.22510683528382974,0.17615007272815605,-0.06987324997236244,0.2872122879059486,0.055656517922584636
"http://edas#AcceptedPaper","=","http://ekaw#Invited_Speaker","c",1.1204194861857621,-0.4532618424435439,-0.3378078078702379,-0.6425548629555463,0.13965941070738652,-0.14090824732086693,0.37768487415356217,0.113840025018497
"http://edas#TravelGrant","=","http://ekaw#Programme_Brochure","c",0.475347932128957,0.009552146813282855,0.026032938512545532,-0.18294009163263303,0.3586983412840837,0.02176099307753659,0.21902125887404303,0.1426701447702079
"http://edas#ComputerNetworksTopic","=","http://ekaw#Conference_Participant","c",0.8563583529847245,-0.7537720802932348,-0.13603709050888974,-0.08733029188205023,-0.16514668244944095,0.12974795715381215,0.1746840357512811,0.08380144501874365
"http://edas#CallForPapers","=","http://ekaw#Person","c",-0.002166351182078974,1.8303577421759178,0.32797617820234903,-0.1950389476105694,1.017225449381641,-5.440550899054736E-4,0.8306496171182451,1.4425778951768469
"http://edas#TPCMember","=","http://ekaw#Conference_Participant","c",0.3397490164434356,-0.16458067928078107,-0.050620134116677006,0.20507396475211478,0.052933495915012715,-0.1653518623390692,-0.1931032905636707,0.0
"http://edas#NumericalReviewQuestion","=","http://ekaw#Individual_Presentation","c",1.0888675995298773,-0.4391513048733756,-0.16064562049614478,-0.14895521512186188,-0.11356792955545696,0.007007762563690456,0.3978919768735726,0.1010706236215747
"http://edas#hasRelatedPaper","=","http://ekaw#volumeContainsPaper","op",1.6724053231279197,0.24487336610316598,0.027799791542600143,-0.3532345334061,0.04416437346887386,-0.5125776587352828,0.259277073098366,0.6031361501142949
"http://edas#ContactInformation","=","http://ekaw#Negative_Review","c",0.7609987692157375,-0.12138732204350292,-0.0653761751712314,0.4703575073725806,-0.038996150630240964,0.22777967868035387,0.5217112260233686,0.0012161244219192069
"http://edas#providedBy","=","http://ekaw#scientificallyOrganisedBy","op",1.4047201903704043,0.5331902584465507,-0.47185662451595106,-1.366887371169421,-0.20194379965275897,0.3343336290620786,-0.31698149812449805,1.176825979211382
"http://edas#hasTopic","=","http://ekaw#partOf","op",1.1757012090630306,-0.2623599157630197,0.0701913378319062,0.7505456418143913,0.11498371463842387,0.297839254586562,-0.028222513416600644,0.1456872762149436
"http://edas#ConferenceChair","=","http://ekaw#SC_Member","c",0.6108707100614459,-0.1332387353177072,-0.21026554823512986,0.22452530127922038,0.07574358259448241,-0.31519094937759295,-0.312090177503919,0.0758120437301587
"http://edas#MedicineTopic","=","http://ekaw#Demo_Session","c",0.6830736297568589,-0.38627566625136533,-0.128265596270812,0.6896850690537447,-0.18460631603875113,0.03536012301408204,-0.03678645429324703,0.0
"http://edas#WirelessCommunicationsTopic","=","http://ekaw#Research_Topic","c",0.4245419334236673,2.0288850792292155,-0.1580958729758673,0.08589198739782399,-0.09349490826683732,-0.15969239378569425,-0.027858883369742234,1.1236552202360288
"http://edas#CommunicationTheoryTopic","=","http://ekaw#Conference_Proceedings","c",0.6749990815682274,-0.5339055071667645,-0.11258806461857757,0.6038621860198875,-0.2457970770980657,0.24848698336766376,0.2489339527119303,0.115371466229932
"http://edas#Programme","=","http://ekaw#Paper","c",0.6699782459035304,-0.48528920755397625,-0.21061346542939668,0.11073034788978911,-0.26300117584344157,0.06011649522006086,0.2687608631771846,0.08023516679172771
"http://edas#Attendee","=","http://ekaw#SC_Member","c",0.5659687830458969,-0.17156832646248352,-0.15944904386627298,0.8893408588149738,0.02530179588324387,0.19833413636364122,0.06328789655178685,0.0902624722754124
"http://edas#SocialEvent","=","http://ekaw#Conference_Banquet","c",0.564418605382812,-0.08722994885598824,0.3739276678930201,1.0796675147237345,0.007359617163213381,0.15675215362825623,-0.01777126680711529,0.3955692558680197
"http://edas#Conference","=","http://ekaw#Demo_Session","c",-0.2588458148664709,-0.36136701345420635,1.4772202195204103,0.5723202772114021,0.05307723879622702,-0.5672739509205422,-0.3925624209913934,0.6605131168671945
"http://edas#NonAcademicEvent","=","http://ekaw#Document","c",0.8017122094985746,-0.11869849125971335,0.760556983642679,-0.3374831512370734,0.8282243005830756,-0.07109625377907806,0.24723070273140818,0.7724627402511401
"http://edas#Organization","=","http://ekaw#Location","c",2.2731048642637015,0.466695061018881,0.3158941823834936,-0.359614046177349,0.7444929598182923,-0.47868591440559954,0.7836325919138484,0.6402899326757385
"http://edas#AntennasTopic","=","http://ekaw#Paper_Author","c",0.3808550181907656,-0.5857191079524858,-0.2138851944710336,-0.20091792341390738,-0.23368945746785472,-0.028353513439669697,-0.05078557380306817,0.0
"http://edas#Excursion","=","http://ekaw#Web_Site","c",0.5603867745793981,-0.5273538318967315,-0.03959985785075476,-0.10070696208220481,0.18845585939806542,-0.10744269719657198,-0.19237200765875986,0.0
"http://edas#ComputerNetworksMeasurementsTopic","=","http://ekaw#Presenter","c",0.3549217804384764,-0.2834689958145725,0.26498379715773546,-0.2951313332099132,0.3440489375768849,-0.05717927775909844,0.31898368310905534,0.21902861579724342
"http://edas#PendingPaper","=","http://ekaw#Industrial_Paper","c",2.271112344046673,0.8543124489293076,0.041859767038432596,-0.5155513736987322,-0.07677396073639063,-0.43660827167574606,0.031494672536654986,0.10030348082337948
"http://edas#CallForPapers","=","http://ekaw#Conference_Session","c",0.5438779009559879,-0.3243806408020537,-0.09520020083322984,0.23054775414682316,0.10549284106177188,0.017668353262797712,-0.16250113143460498,0.0
"http://edas#isMemberOf","=","http://ekaw#publisherOf","op",1.7789539375000858,0.16550795801040252,0.5983248781025271,-0.9033661055321537,0.3098784380034245,0.13767332489106116,-0.07617362460588815,0.7192228953105373
"http://edas#WeekRejectRating","=","http://ekaw#Conference_Trip","c",0.7593388871372735,-0.5919916644690559,-0.20857335768147875,0.35238052591126157,-0.1511160671528482,0.08605137038296864,0.011167319330455446,0.039145946400524156
"http://edas#Document","=","http://ekaw#Session","c",0.5373650067695565,-0.20543873574513666,-0.002208246394291062,0.9060394752268071,-0.24209960743230213,0.03531756124666076,0.16475407275706594,0.10208259863772862
"http://edas#Author","=","http://ekaw#Programme_Brochure","c",0.4938856459119144,-0.17525690082673598,-0.16338059385876452,0.5609872777481125,0.2804619263493326,0.08422341326027886,-0.12925511491065275,0.0
"http://edas#ConferenceSession","=","http://ekaw#Workshop","c",0.37275421545096943,-0.07823256700487236,0.04517194582222471,0.2710395198302075,-0.7482908226202951,-1.156643541783622,-0.3420994726091065,0.900714785201107
"http://edas#PendingPaper","=","http://ekaw#Workshop_Paper","c",1.0832009248053467,2.5200956700425543,-0.32917703961109956,-0.3281106714280395,-0.16708903523555468,-0.3174243285026369,0.017169716066802048,1.5957042370652545
"http://edas#ActivePaper","=","http://ekaw#Conference","c",0.436048484197737,-0.3430301800875518,-0.15795580588965702,0.16759290978763094,-0.13477883730265836,-0.11579769342061474,0.0783794012324465,0.0
"http://edas#SocialEvent","=","http://ekaw#Research_Institute","c",-0.6622500656078569,1.0388246307132263,-0.3201343821072907,0.777122040368091,-0.03227027733437223,0.18472876041876268,0.009900026854269394,0.3511669900073543
"http://edas#ComputerNetworksTopic","=","http://ekaw#Conference_Paper","c",0.9148435560346653,-0.6330547145998706,-0.1668591236607229,-0.12063900110582824,0.019522469712404074,0.05030903025217035,0.017089263528084774,0.0
"http://edas#SingleLevelConference","=","http://ekaw#Positive_Review","c",0.8004547360963004,-0.3156545884688616,-0.3270452943341287,0.11189088970016747,0.030678084546564014,0.12393253446783928,0.22515435342137347,0.0
"http://edas#AcademiaOrganization","=","http://ekaw#Demo_Paper","c",0.4237852757398417,-0.20425707114408148,0.7036618869309663,0.06633281755041577,0.7281503520647724,0.382135843525795,0.07638564627836222,0.4674519013910017
"http://edas#TalkEvent","=","http://ekaw#Workshop_Session","c",-0.041441484115076796,-0.18251300546411742,0.7226154923136603,0.6718959138516063,0.04275250563568917,-0.32725665108470314,-0.36222228538847007,0.15011582935875722
"http://edas#ClosingTalk","=","http://ekaw#Tutorial_Abstract","c",0.5072583183829047,-0.30993611476326965,-0.08701041206619126,0.5629314641789955,0.023293336964875552,0.22767624201587458,0.07789677008839022,0.0
"http://edas#SocialEvent","=","http://ekaw#Location","c",-0.42576811847195795,1.104273000008925,-0.5687724049762515,0.184665121556778,0.10732547700349171,0.09199347556259473,-0.008150302088667155,0.0
"http://edas#MealMenu","=","http://ekaw#Paper","c",0.12362066813767614,-0.020044449487894123,-0.1090727527730004,0.5832051816450374,-0.08900421768999904,0.10279551279412485,0.09183511807488669,0.0
"http://edas#ContactInformation","=","http://ekaw#Regular_Session","c",0.22439542937471765,-0.19600380024306516,0.3422112529577913,0.0765319459111337,0.15067224361391707,0.11145668920204871,0.40525416008934073,0.20598964109797824
"http://edas#PaperPresentation","=","http://ekaw#Session_Chair","c",0.6439122515049247,-0.043196527568804766,0.03021043027444975,-0.010834885271982182,0.0048147784818992,-0.27640539934349945,0.3065240994520262,0.12335895772823147
"http://edas#AccommodationPlace","=","http://ekaw#Camera_Ready_Paper","c",0.5879762921313216,-0.3606228111187909,-0.6508686228846315,0.294499399690446,-0.1905588739783476,0.06681666918729087,0.016666456843346382,0.12194891591099999
"http://edas#ComputerNetworksManagementTopic","=","http://ekaw#Conference_Proceedings","c",0.9116604518273328,-0.8423462745527772,-0.20977086717333934,0.1701035361393451,-0.2728875554258918,0.17778643162865346,0.25971176290571435,0.2633131703467493
"http://edas#ConferenceVenuePlace","=","http://ekaw#Rejected_Paper","c",0.5754543257472666,-0.4746893378613487,-0.47626802866185625,-0.11667817711484327,-0.17983409114541643,-0.05422744217386981,0.04289773800711237,0.0
"http://edas#TestOnlyTopic","=","http://ekaw#Document","c",0.08288637182792005,-0.09504707938829567,0.41694397890188156,0.8197434188855381,-0.06899989655523775,-0.15878473793217968,-0.17452665864605343,0.2012381268776352
"http://edas#SignalProcessingTopic","=","http://ekaw#Proceedings","c",0.09332640891339472,1.8468448202712646,0.3132588632892702,-0.4240662821622748,0.35622442595460974,0.6159747936168082,0.6708279495654023,1.3423261655926462
"http://edas#SingleLevelConference","=","http://ekaw#Agency_Staff_Member","c",0.5671130882882702,-0.12599074865762117,-0.11887640730613172,0.2490774158241835,-0.050100020397580346,-0.0038486679428369787,0.2445691162909511,0.0
"http://edas#hasRelatedDocument","=","http://ekaw#updatedVersionOf","op",0.9750239190411789,-0.44418694013332555,-0.07507308521761505,-0.4557503912966558,0.04025037258698959,-0.24998361502456795,0.28068281815782214,0.0
"http://edas#RadioCommunicationsTopic","=","http://ekaw#Social_Event","c",0.367294931842004,-0.2713495313235061,-0.24301143066073172,0.40077845960922026,-0.05817217998008745,0.07942146971481397,0.01192064491540736,0.0
"http://edas#SlideSet","=","http://ekaw#Paper_Author","c",0.2679132157663879,-0.2900696767846821,-0.1090567335023306,0.4674803873028437,-0.05146231526161386,-0.10554326011766293,-0.11883379547604553,0.0
"http://edas#isWrittenBy","=","http://ekaw#reviewWrittenBy","op",4.084605519467444,2.362118591080112,2.076279919047782,-0.5064327498742859,-0.6408877006656756,-0.678459674529655,-0.5123919154395008,2.5002711602565313
"http://edas#AccpetIfRoomRating","=","http://ekaw#Individual_Presentation","c",0.47306466583458395,-0.22355587297367083,-0.14858515035427192,-0.12066148294320206,0.077690125528796,0.1319802097192011,0.1941838340278532,0.0
"http://edas#ComputerNetworksTopic","=","http://ekaw#Conference_Trip","c",1.073942949823547,-0.7995691906578424,-0.36605277448634316,-0.18431280605967476,-0.18017678749417537,0.09507895616200078,0.1931274852246035,0.1726716353617932
"http://edas#hasMenu","=","http://ekaw#hasUpdatedVersion","op",1.186102440360673,1.7099540697022775,-0.12911837029975495,-0.8297837398583836,-0.5363933476169784,0.8832121133277849,-0.6395955843302847,1.1981251076141382
"http://edas#Presenter","=","http://ekaw#Conference","c",0.9047940846966392,-0.5375285363428611,-0.3303480854260978,0.0026445726504681077,-0.03860906153402381,-0.4012644708611254,-0.05435769689337748,0.1156262950423419
"http://edas#BreakEvent","=","http://ekaw#Document","c",0.23780658926113224,-0.15528214915107402,1.798344559695078,0.32752092793798554,0.6596303181217638,0.08108802290443091,0.5500988739604068,1.014382291769836
"http://edas#WithdrawnPaper","=","http://ekaw#Camera_Ready_Paper","c",1.8263220784148746,0.6586951935633494,-0.11922245480239547,-0.3835608799838454,1.2187652056859424E-4,-0.2582300718840362,0.15512330196629445,0.3167216007825664
"http://edas#TravelGrant","=","http://ekaw#Camera_Ready_Paper","c",0.47944664429435735,-0.11567257833930895,-0.41331188613252395,0.22911490773577148,0.2142853353181158,0.11973588414156332,-0.11573360542461124,0.01971285457703642
"http://edas#AcademicEvent","=","http://ekaw#Possible_Reviewer","c",0.4687468405279773,-0.3346208633047408,-0.38974340370891647,0.415328661234574,-0.09456849775645258,0.17985839412368548,0.07454815974244851,0.0
"http://edas#Review","=","http://ekaw#Presenter","c",0.922226468098512,-0.5107614041407923,-0.30353528410024666,-0.1638119692715959,0.0293804962664511,-0.08065966992301679,0.04487823237361003,0.0
"http://edas#MealBreak","=","http://ekaw#Demo_Chair","c",0.2892654532866775,-0.21027505781076083,-0.12586867002902496,0.24379059605580622,-0.11282753294453021,0.04327940705269749,-0.030680330039364812,0.0
"http://edas#ComputerNetworksAapplicationsTopic","=","http://ekaw#Workshop_Paper","c",0.49856259861016494,-0.05047909168960603,0.2802976244522172,-0.43211789035942716,0.41297819954372034,-0.04391256683996033,0.21877385744435993,0.24613301590550796
"http://edas#Author","=","http://ekaw#Camera_Ready_Paper","c",0.5045871978354997,-0.20130284619638056,-0.3422437431300479,0.5426903390703708,0.06893298588100832,0.10805323525822418,0.05888523049027024,0.0
"http://edas#WirelessCommunicationsTopic","=","http://ekaw#Web_Site","c",0.22113262486310364,-0.3848378516399287,0.31967036120857734,0.26889311225450563,0.19748084009480757,0.006180468920057266,-0.23627791813218668,0.0
"http://edas#Country","=","http://ekaw#Conference_Proceedings","c",1.19604798232765,-0.4193763300258506,-0.4529207344942136,0.5631720080386058,-0.08814301258462824,0.4093112029654545,0.2766501831945419,0.17389665156376533
"http://edas#isMemberOf","=","http://ekaw#reviewOfPaper","op",0.9196606255394236,-0.17182626542638346,0.0951726666190616,-0.23671422507022852,-0.12695436814261374,0.3859815757963235,-0.786555230353731,0.5782126132926826
"http://edas#SatelliteAndSpaceCommunicationsTopic","=","http://ekaw#Organisation","c",0.391814099743377,0.19912171017400318,0.788992963763822,0.10826839952950137,0.6479320499419519,0.12236126280285381,0.3540282994244084,0.5740807407715736
"http://edas#Reviewer","=","http://ekaw#Agency_Staff_Member","c",0.4287935342696475,0.07601390968550373,-0.5251902538731184,0.29694835392753494,-0.05811114198585297,-0.19504239525806313,0.042210234281095514,0.08637454025443614
"http://edas#Paper","=","http://ekaw#Accepted_Paper","c",3.735455067557358,2.8366586510478426,0.505387456166001,-0.3294831893907743,0.0865651792841197,-0.8115726751867433,-0.3750428969790799,2.029621035071391
"http://edas#WithdrawnPaper","=","http://ekaw#Tutorial_Chair","c",0.49785597077606236,-0.7086318498146117,-0.3979664243704447,-0.18646216837059817,-0.3552839736573878,0.05135131430108724,0.13769204970228235,0.06961369887711
"http://edas#isReviewHistoryOf","=","http://ekaw#hasReviewer","op",1.9899533638710172,0.14212244329077806,0.6953849512790777,-0.9257049589047291,0.7644331357996171,-0.23572358746892427,0.5125057417851783,0.8581986352161719
"http://edas#RatedPapers","=","http://ekaw#Abstract","c",0.4941234914624691,-0.4552891690460017,-0.17507242757443733,-0.11787707512118634,-0.04985318107754988,-0.09247243554908988,-9.461665797543192E-4,0.0
"http://edas#CoffeeBreak","=","http://ekaw#Workshop_Paper","c",0.21673068694985392,-0.3286492864000458,-0.1591014809728386,0.5084250041899857,-0.366043703671378,-0.02231999354620879,0.1559231443234919,0.0
"http://edas#CommunicationTheoryTopic","=","http://ekaw#Camera_Ready_Paper","c",0.4578124444882187,-0.3724360161248271,-0.30700331698356803,0.1516459929305978,-0.0589754023902056,0.17440954280366047,0.024754259428521556,0.0
"http://edas#ComputerNetworksSensorTopic","=","http://ekaw#Conference_Banquet","c",0.5891472816580293,-0.5784779591783987,-0.2995175336957594,-0.1405771910431426,-0.14214002342148077,0.16714986958496209,0.20597071293356745,0.0
"http://edas#MealBreak","=","http://ekaw#Evaluated_Paper","c",0.7595038138404592,-0.4602287682449544,-0.43958985130866274,-0.0921998715339332,0.10521319543036538,0.16220795048073922,-0.014521298882981775,0.0
"http://edas#ConferenceDinner","=","http://ekaw#Review","c",0.2759437054924817,-0.33444008554430577,0.037750312454709875,0.09926798288686742,0.04087282257264654,0.01085791114425223,0.12328414587712348,0.0
"http://edas#SingleLevelConference","=","http://ekaw#Session","c",0.4385483959147638,-0.37093386700755504,0.4605628637879847,0.34151344785688875,-0.11160170368299178,-0.23109931977835113,-0.019066249283300293,0.13328413111298587
"http://edas#WithdrawnPaper","=","http://ekaw#Submitted_Paper","c",2.154725140529876,0.7001883409257519,0.09395733105506432,-0.3716034737141909,-0.35151673764039987,-0.6955781014529636,0.04169991343377965,0.32308375491981733
"http://edas#ConferenceChair","=","http://ekaw#Poster_Paper","c",0.8064108688482371,-0.43857818938453397,-0.3078667555579803,0.26144082250922,-0.2210027617963715,-0.1382244192468302,-0.018901192958600918,0.05633814535868831
"http://edas#TravelGrant","=","http://ekaw#University","c",0.04752043394763879,-0.42711317147521166,0.7304280649395356,0.2886380276673723,0.32955071238954714,0.21951750084547564,-0.1143786637706998,0.0
"http://edas#SecurityTopic","=","http://ekaw#Neutral_Review","c",0.40876602063615675,-0.4737259698361495,-0.2643914207711604,0.19344739397517882,-0.16639510548382785,0.15151198353565448,0.010060364765520522,0.0
