"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","outlier"
"http://cmt#Review","=","http://sigkdd#Award","c",-0.9423976786478112,1.0340997698952286,0.02266865969430945,0.9850769462112436,-0.31856768328081514,0.03464527679222394,0.2736174392957682,0.11741413209192238,0.014383410375262591,0.19575104651330466
"http://cmt#Reviewer","=","http://sigkdd#Registration_SIGKDD_Member","c",1.5522911334031704,-0.6287661176143822,-0.1804706649174133,-0.041201928506454155,0.08954317237911322,0.13559772024307049,-0.31717063913834864,0.0741897721913673,0.07038818914105446,0.19937867283806976
"http://cmt#reviewsPerPaper","=","http://sigkdd#Currency","dp",0.5498173696151296,-0.5597248865860277,0.04888294946865175,-0.2306444026257179,-0.1737271236022199,0.17358538753484185,-0.08427054161984437,0.1311695304308022,-0.14204421116705282,0.11018418902793137
"http://cmt#assignReviewer","=","http://sigkdd#designed_by","op",0.3930929926323241,0.8211261779100524,-0.6708726484220155,-1.3065433119353276,-0.32585544821766455,0.32949443324232375,-0.6309014930643019,-0.21890069659816505,-0.295910126840751,0.8680452387349831
"http://cmt#paperAssignmentFinalizedBy","=","http://sigkdd#search","op",0.33049284471262197,-0.31316100703652794,-0.04293079965022238,0.616133889741188,0.18525342641009473,-0.277984941357592,-0.08025304441596544,0.13083734164822924,-0.09167964156742701,0.3446182292285892
"http://cmt#adjustedBy","=","http://sigkdd#awarded_by","op",2.657211309209008,-0.21993462669146124,0.815735626503586,-1.75152659835308,0.22499349258750367,-0.6593215992189542,0.23300177842011977,-0.2589348806133167,0.08915612589083538,0.9512298717382206
"http://cmt#rejectPaper","=","http://sigkdd#pay","op",-0.021911509222075826,0.9724546031318531,-0.7696286474694158,0.35025510819934325,-0.650010173297723,-0.058348156738699364,-0.1795207683094446,0.12281230710256512,-0.23283546286569945,0.5324286708456685
"http://cmt#writtenBy","=","http://sigkdd#presentationed_by","op",1.1495338997079791,0.06029501967493989,0.7453225922764886,-1.219271930492627,-0.15356276085923076,-0.8006112872406591,0.5389043456645272,-0.6283000822687286,0.2152198425065708,0.8123419842402051
"http://cmt#ConferenceMember","=","http://sigkdd#Review","c",0.9688303288009346,-0.3671197172480532,-0.14575466881475252,0.15313304990238719,0.09302926918173456,0.30470572408753066,0.024062517594383635,0.0710980504099132,0.19932499618270852,0.0
"http://cmt#Meta-Reviewer","=","http://sigkdd#Registration_Non-Member","c",0.2391426462163177,0.5131013866491326,-1.174597002069581,-0.795104751397842,-0.033173359809464384,0.2934410554851506,-0.12522536923459787,-0.3120528123396384,-0.0598896573636383,0.23347210055773382
"http://cmt#Preference","=","http://sigkdd#Deadline_Author_notification","c",0.43508109693137487,-0.1963815103250032,-0.3335985157043596,0.262501503553272,0.19088450589966682,-0.08902559223741015,0.02911191605991954,0.013403954931074736,0.12383576141990112,0.16468741725941682
"http://cmt#adjustBid","=","http://sigkdd#designed_by","op",0.9599246492637153,-1.0227883231019081,0.061092479144074924,-0.4902531171208994,0.046514626370224875,0.32870295130817656,0.24795965028982953,0.18738486049995995,0.04672888830488084,0.5520503070913263
"http://cmt#writtenBy","=","http://sigkdd#searched_by","op",1.6589261474680197,-0.12965095324262477,0.2752992958020374,-1.5485438126740183,0.2617059795279111,-0.663580684450335,0.4976239314216188,-0.40162986341645013,0.3067231905345711,0.6492106957196695
"http://cmt#Preference","=","http://sigkdd#Hotel","c",0.5197332873522272,-0.4065347676548016,-0.10337531775561835,0.10683390545828472,-0.09007541958939358,-0.07371527917260307,-0.08765278720093513,0.0741387818850497,0.2213868678558083,0.09289461006310784
"http://cmt#Document","=","http://sigkdd#Deadline_Author_notification","c",1.3324687482175925,-0.5412170965610031,-0.23914671713086805,0.29864105229705795,0.34423723421853925,0.1988050020204961,0.1566919837678728,0.20741340555178475,0.11122920675031488,0.06668668001487799
"http://cmt#AssociatedChair","=","http://sigkdd#Paper","c",0.6848493458970338,-0.37344700962915556,-0.1852183984902879,-0.13370170442917725,-0.0672620326823304,0.14337866752262723,-0.20604912776605427,0.05347729654713222,0.0409817521956081,0.03177142678683109
"http://cmt#Administrator","=","http://sigkdd#Place","c",0.6236191520169749,-0.2364463011243934,-0.2578447403416424,0.5691192520682297,0.03943313368658703,-0.3311308445346228,-0.17779627447681712,0.23179810758865954,-0.32782407925553886,0.3082440191760355
"http://cmt#ExternalReviewer","=","http://sigkdd#Award","c",0.3474387598180571,-0.09044080667103346,0.2698933827804697,0.5809730705280344,-0.7987733285258772,-0.015618120063576012,0.18574550112400615,0.12201108478807011,0.2888546457195576,0.4828589168982822
"http://cmt#Author","=","http://sigkdd#Platinum_Supporter","c",1.1879849587982705,-0.15367078339032042,-0.4462504393835519,0.7615177921229278,0.17809939562319257,-0.25373425564366275,-0.11224520146970002,-0.05175217441543999,0.15593261336984787,0.27637819309211564
"http://cmt#Administrator","=","http://sigkdd#Deadline","c",1.0757239264485823,-0.4715892470159651,-0.1068768090122105,0.06034868295530531,-0.46027839310914664,0.1134442341356907,0.032740049944306716,0.19579307253641554,-0.25173387785227114,0.17067567402532635
"http://cmt#hasConflictOfInterest","=","http://sigkdd#notification_until","op",0.10049489663060979,0.9392639848147906,-1.0650048464463415,0.527089704956986,0.01658167466059968,-0.419201721505575,0.016220958023771537,-0.4106806680505212,-0.36828378612833074,0.6489918612834069
"http://cmt#hardcopyMailingManifestsPrintedBy","=","http://sigkdd#can_stay_in","op",0.618332589013475,-0.5695868209181554,0.0429051760436991,-0.32324064949806797,-0.5826446518959771,-0.13842573426180424,0.2503465286998273,-0.4066862594621994,-0.26382451219803027,0.4498037040349071
"http://cmt#email","=","http://sigkdd#E-mail","dp",6.9250988559383275,4.061351466021805,2.5180052732689826,1.3366577744879313,0.5983325748638345,1.9732261805276419,-0.5688205845579339,-0.8861820428193629,-0.48812237351249754,2.729440850859626
"http://cmt#writtenBy","=","http://sigkdd#awarded_by","op",2.174699378504158,-0.42406926528793354,0.5018216146482797,-1.4898036272654185,0.3009482140823758,-0.5032210056247799,0.5153119881973766,-0.44880681092242614,0.22485509105216767,0.8352127635078763
"http://cmt#ProgramCommitteeMember","=","http://sigkdd#Deadline_Author_notification","c",0.589812126996068,-0.30806685907759646,-0.4802893219676735,0.21314573515012863,0.4449484681107667,-0.1285121710296418,0.0812342639155129,0.04107982268246325,-0.05275633798452231,0.1554399878931375
"http://cmt#SubjectArea","=","http://sigkdd#Bronze_Supporter","c",0.6928583942993773,-0.44961561477352346,0.22552350065908006,0.5753654042181013,-0.36570998216598954,-0.279173572457678,-0.1546094313820525,-0.024891638972205476,-0.10048739513913685,0.3253286048263495
"http://cmt#markConflictOfInterest","=","http://sigkdd#notification_until","op",1.2303069880863433,-0.5896514960847683,0.03735656043132951,0.8368937520922654,0.03252837469458793,-0.5166216425052099,0.04735815423580893,-0.22409731744985775,-0.29019108098009616,0.5075902919204525
"http://cmt#adjustBid","=","http://sigkdd#can_stay_in","op",1.4132584420476688,-0.559449010874538,-0.1278670760914536,0.37787134965065483,0.07542611173503677,-0.10014019125822166,0.0017540013426479047,-0.35997359839196735,-0.3117205102184576,0.19659216561239112
"http://cmt#Rejection","=","http://sigkdd#Paper","c",0.5157166632392635,-0.39241897627757544,-0.07994808881242935,0.2508298059219989,0.21277607578736588,-0.01724524214619395,-0.26702460094873864,0.06823569370282317,-0.09027087341254061,0.1076136405557574
"http://cmt#assignReviewer","=","http://sigkdd#award","op",-0.29352232268125533,0.7313375983491814,-0.20148767588675442,0.1290792371118814,-0.7998195160328823,0.2801311238705278,0.04641242367608059,0.13771814193557472,0.09009018079161164,0.3952910765807687
"http://cmt#co-writePaper","=","http://sigkdd#submit","op",0.1740017639017345,-0.4496667583235682,0.6909108182190974,0.3428264881979444,-0.3231617043693102,0.20039233651471833,0.07110502637765237,-0.14481924317418654,0.16932144194676468,0.06023944023699457
"http://cmt#readPaper","=","http://sigkdd#hold","op",0.3295353865708877,-0.20487982480849848,0.26916545147064724,0.7784915039903879,-0.00569876615986856,-0.03786504825491099,0.13432648089403637,0.007763220248098233,0.09232373212495198,0.28888023249095507
"http://cmt#setMaxPapers","=","http://sigkdd#presentation","op",0.7100856212972515,-0.5578194316924877,0.21284888423968168,0.5151979188962558,0.04017783672134273,-0.095028512756404,0.07675887152786447,-0.033218059301570166,-0.12587190225461536,0.18296691001605914
"http://cmt#Review","=","http://sigkdd#Deadline_Paper_Submission","c",1.283575863563589,-0.5153722783898107,-0.4060897339200178,0.2637371126610653,0.27581928911837966,0.1439549356390959,0.34935725068627665,0.19210932799804398,0.01983416429416409,0.09713400970895603
"http://cmt#Meta-Reviewer","=","http://sigkdd#Speaker","c",1.3886818396153362,-0.4287028498474913,-0.2340225106635063,0.19801722890045587,-0.0830867916740276,0.06442440576059402,-0.27142354625827747,-0.15049749810983512,0.3229036077989249,0.09120477325485521
"http://cmt#AuthorNotReviewer","=","http://sigkdd#Person","c",0.8544076290472046,0.42369573161709784,-0.06026462796672398,1.8818371089402783,0.2792450981504809,-0.4271305077489861,0.05903336323096521,-0.025558994391352542,0.2652046388213818,1.4933292340338504
"http://cmt#paperID","=","http://sigkdd#Name_of_conference","dp",0.5848581370037105,-0.19280621135312145,0.13434058282212788,0.690537982817917,-0.13100197145101633,-0.04504351971027769,0.10014646770115732,-0.07026221864591593,0.13058203154086354,0.3161890063055448
"http://cmt#Person","=","http://sigkdd#Listener","c",1.5963947213925507,0.21146243906071008,-0.5811234902531971,1.6339550689738669,0.40680601593711774,-0.4680746687702505,-0.1357843085196484,-0.07763371486805491,0.3299463956237582,1.3552615699801505
"http://cmt#Review","=","http://sigkdd#Program_Committee_member","c",0.8572496350123466,-0.16129451136573453,-0.46208154007322233,0.29607889665425646,0.3277311476583239,0.1725336647274986,0.21464049096365054,0.1445994718837417,0.2433291570036805,0.1153536395181185
"http://cmt#ProgramCommittee","=","http://sigkdd#Review","c",0.830559214836474,-0.0356274261051973,-0.32946953882015206,0.6090168161518291,0.3189921659198416,0.10048309095479956,0.17755980463184187,0.011914138027024328,0.24700897203399685,0.2347068206476849
"http://cmt#Person","=","http://sigkdd#Program_Chair","c",1.5179295384619047,-0.6191682307049253,-0.33519220205131495,0.22114621346289787,0.303035813950108,-0.08096725483589783,-0.23326718065573684,0.1419551407329555,-0.0740807807151507,0.15954361773437242
"http://cmt#ProgramCommitteeChair","=","http://sigkdd#Organizing_Committee_member","c",1.2266588155361573,1.8581251938218266,-0.4815451146184449,-0.9497163580802007,0.16929428554421988,0.13700569629305287,3.875414274672716E-4,-0.02228510724011238,0.03276826340125911,1.33633220232673
"http://cmt#Meta-Review","=","http://sigkdd#Award","c",0.4311866054937134,-0.43284062281202845,0.5770683686531292,0.4710984110620545,-0.34210360513178856,0.1005407412924627,-0.10075112013759516,-0.013072292714060026,0.22148996812270277,0.12132568852661241
"http://cmt#Co-author","=","http://sigkdd#Author_of_paper_student","c",2.8149204085976423,0.6676800870018351,0.06048533420006247,-0.45907333814611356,-0.682956229847218,0.04298734756053922,-0.2917472729261247,0.974335842672614,-0.27236858564240396,1.2738155060062057
"http://cmt#Co-author","=","http://sigkdd#Award","c",0.31029374152048994,-0.31719612549174164,0.3321698396952576,0.2247727550742712,-0.21698257739470064,0.30034004740042963,0.1252420095401491,-0.002023996682377299,0.15707992104779128,0.0
"http://cmt#ProgramCommittee","=","http://sigkdd#Registration_Student","c",1.179163292361016,-0.5987349399746569,-0.17052867024652452,0.13863065127527768,0.36666868821123594,0.14577064950139176,0.0804385952204827,-0.1892517522850058,0.048367551424644925,0.0
"http://cmt#Person","=","http://sigkdd#Registration_SIGKDD_Member","c",1.1370531808147923,-0.018160785767902143,-0.37810510083776117,0.3052971492004575,-0.12676216712080904,0.16272873834528662,0.01769834526679898,0.08924740805004876,0.22824229670360574,0.07807564139931633
"http://cmt#ConferenceChair","=","http://sigkdd#Conference","c",5.092719374367587,2.551971913318194,2.311233262628008,0.14136970487624306,0.1155586823831127,0.49947430742769494,-0.9711478822276843,0.33252906152197875,-0.13725127685019184,0.5544750681186035
"http://cmt#PaperFullVersion","=","http://sigkdd#Award","c",0.5611827458378977,-0.4936044610367204,0.12201688889677081,0.47338916960221455,-0.1934955623879216,-0.18217656586025158,0.02199432558921463,0.16004390039241131,-0.09607035065360849,0.13122805443770136
"http://cmt#Decision","=","http://sigkdd#Author","c",0.36334927887329826,-0.4901911407681001,-0.045722788189358085,0.07731274004602183,0.21901305234096327,0.05111825952707173,0.0391014968794884,0.10543767555600471,-0.06587892583509392,0.06091599521277602
"http://cmt#maxPapers","=","http://sigkdd#E-mail","dp",1.5087380558915018,-0.42907196098050604,-0.33905892830440726,-0.043094143097076425,-0.6883335876265205,0.007069767869065987,0.2627444586962079,0.08390274382333593,-0.5910924562483109,0.6639163237143983
"http://cmt#Meta-Reviewer","=","http://sigkdd#Paper","c",0.3845304983773641,-0.3877692330835171,0.5762024136589723,0.3334593649216786,-0.45493942293621564,0.11353328623058256,-0.18823725200684419,-0.28009236346168126,0.5743803078500602,0.3634810692374999
"http://cmt#ProgramCommitteeChair","=","http://sigkdd#Gold_Supporter","c",0.5312309484047959,-0.6993952928300506,0.3360969651049607,0.4186931356559557,0.14843392180056567,-0.14411548252008982,-0.0591608043598859,-0.12432668083218279,-0.017937864654620706,0.1430836533605463
"http://cmt#name","=","http://sigkdd#Name","dp",7.391259973376984,4.660144989590549,2.935738369080939,0.7884689836875309,1.1452973613953057,0.9013862845750251,0.05489046235400859,-0.8328574779063912,-0.3399714138059637,2.894456594034614
"http://cmt#Conference","=","http://sigkdd#Program_Chair","c",0.7851172407297067,-0.2751658310910259,-0.4368692133621244,0.06635844017554585,0.2748908650509888,0.14288811282451708,0.1322023525802444,0.10488807315134316,0.045217468651491836,0.0
"http://cmt#AuthorNotReviewer","=","http://sigkdd#Best_Student_Paper_Award","c",0.10116396750626783,0.7107331823276771,-1.1200794364299151,-0.059479968289238225,0.09892008502942301,-0.013058765628044405,0.14124712302519848,-0.27711842502930184,-0.08924757422916192,0.0
"http://cmt#Rejection","=","http://sigkdd#Registration_SIGMOD_Member","c",1.9701225175765464,-0.3124059403083236,-0.04414148562545786,-0.17812024880490746,-0.17342354683212283,-0.010778509407798115,-0.5132473335461197,0.4105375422698142,-0.10793197816369537,0.744894222405792
"http://cmt#AssociatedChair","=","http://sigkdd#Listener","c",0.3771535841280216,-0.5075003609634119,0.38997340559265703,0.366587121613074,-0.19659794515564524,-0.1534743148592415,-0.21751221335227489,-0.27594965044846453,0.08403198328793357,0.05368734686922372
"http://cmt#assignExternalReviewer","=","http://sigkdd#design","op",1.7216464015575312,-0.22451147905537142,0.18173433722925764,-0.087394041666812,-0.40921101242262564,-0.031236350866532873,-0.594563956965279,0.5506489400348685,0.16613168886407925,0.7810217682419349
"http://cmt#rejectedBy","=","http://sigkdd#searched_by","op",2.5317936771211564,0.044213202527081,0.900827516034491,-1.7465517824142363,0.29826976939602046,-0.5411590247077712,0.26894975497723733,-0.6915478895162794,0.18401964251201974,0.9668271680954856
"http://cmt#ProgramCommittee","=","http://sigkdd#Committee","c",3.9799302940375854,3.452248803749076,1.2409015630769675,0.0016722423897364766,0.13820116545514705,-0.09542162053116025,-0.5800540448975577,0.4903281662013274,0.9981079231995066,1.542305808572121
"http://cmt#ConferenceChair","=","http://sigkdd#Award","c",0.7445499241724398,-0.28091263539964556,-0.28159078191757536,0.1203749200688167,0.06712248168136051,0.14460089575804563,0.12157758737972134,0.22331918069882442,0.19056529455955631,0.0
"http://cmt#reviewCriteriaEnteredBy","=","http://sigkdd#payed_by","op",1.0526818281920287,0.19948375654602796,0.3567920926518543,-1.4374804523599043,0.10316766716142514,-0.729633142571453,0.14461790204922872,0.15697527033074526,0.3222934079955346,0.5537292640361455
"http://cmt#Rejection","=","http://sigkdd#Registration_fee","c",2.384467655098538,-0.033987985129799586,-0.005586993100029913,0.2767355872810702,-0.06977758329151469,-0.15059557255209793,-0.8126064327130545,0.1320083676314471,-0.049262406918513565,1.1592891787877448
"http://cmt#readByReviewer","=","http://sigkdd#search","op",0.05805487148812033,-0.22145221549373578,0.6977446386069386,0.7065739444666476,-0.2925593424269144,0.0583441434851189,-0.14405301225429415,-0.1641566887910551,0.05046555337360781,0.33936092789622674
"http://cmt#ProgramCommitteeMember","=","http://sigkdd#Bronze_Supporter","c",1.011574925270035,-0.6458703493712615,0.04467944414693954,0.2968818682754514,0.20926740335387037,-0.11350743303275397,-0.16520689579368553,-0.2937527897011542,-0.10573274881147142,0.04452999560994375
"http://cmt#hasBeenAssigned","=","http://sigkdd#can_stay_in","op",0.9007780483901624,-1.000414882946729,0.16188296173271413,-0.5393140719873846,-0.21246503574406803,0.062195658482610106,0.06039685393393546,-0.3716511138838518,-0.13089954301454132,0.6284786097937904
"http://cmt#Author","=","http://sigkdd#Program_Chair","c",1.1544587187415019,-0.34906058107224774,-0.34414039649575434,0.2546716807504143,0.23160010770937753,0.14315029891643247,0.12238411877008396,-0.009085385568482856,0.09884016721100246,0.0
"http://cmt#Meta-Review","=","http://sigkdd#Registration_Non-Member","c",1.036334181042206,-0.4854887046642936,-0.38112395670535015,-0.5260149033143564,-0.11674491579925382,0.2945154116093693,0.049319347178569596,-0.0946153779330413,-0.15467367247546354,0.32830953121201323
"http://cmt#Chairman","=","http://sigkdd#Program_Committee","c",0.5619111284606874,-0.3599173078948446,-0.20448206081427805,-0.0016761042594538207,0.34567213292146,0.32874928076582816,0.22544251150129793,0.12138743855266378,0.048445926025126124,0.2007565326368651
"http://cmt#ProgramCommitteeChair","=","http://sigkdd#Registration_Non-Member","c",1.27600402518711,-0.992050047750395,0.0018360095248788622,-0.05775717557494861,0.19244790679410279,0.044270896427203374,0.16276030089221546,-0.049537508162680335,-0.07057244702647059,0.25189026750828303
