"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","outlier"
"http://cmt#rejectedBy","=","http://conference#invited_by","op",2.2852428227911474,0.37223741613376793,0.5261441431949456,-1.4409300974917536,-0.5607128264055491,0.4247863456948626
"http://cmt#Decision","=","http://conference#Publisher","c",0.42275371490862035,-0.47548945443747903,0.4785084323142419,0.6266491853297859,-0.23971544239923392,0.0
"http://cmt#paperAssignmentFinalizedBy","=","http://conference#has_a_review","op",1.1332823009195725,-0.4740764819355361,-0.4683257077773123,0.09547520276930134,0.7521470338898484,0.018313057695571455
"http://cmt#Preference","=","http://conference#Review_preference","c",4.985649170863597,3.1088032648017294,2.0164666071474935,-0.4353544425894217,0.20581086564295858,1.9240104439773953
"http://cmt#enterConferenceDetails","=","http://conference#has_been_assigned_a_review_reference","op",0.9423522558843356,1.3287013179325096,-1.0397245663242731,0.10596427053268412,-0.22394924147415385,0.18678071451144573
"http://cmt#hasDecision","=","http://conference#gives_presentations","op",0.796109164380824,-0.4534645115028496,0.1747123636593914,-0.3552112512333429,-0.3869251665740372,0.09608732992261027
"http://cmt#enableVirtualMeeting","=","http://conference#was_a_program_committee_of","op",1.2615000048939013,-0.5387456314258405,-0.621521526199055,0.0018270002290992902,0.6035219953553418,0.0
"http://cmt#rejectPaper","=","http://conference#reviews","op",0.9065189720607174,-0.8162148550199186,0.5320198311606664,-0.161063930826338,-0.5419300540589482,0.24329440096203458
"http://cmt#writePaper","=","http://conference#has_a_committee_chair","op",0.6325289957012774,-0.3222503941631988,-0.4894595532184241,-0.10603963442964334,0.9363401510180243,0.36919115820243964
"http://cmt#hasConferenceMember","=","http://conference#was_an_organizing_committee_of","op",1.5993065008911953,-0.5727415643902772,-0.2600750020453076,0.27976427536220233,-0.08159106187137631,0.22510673514128465
"http://cmt#hasBeenAssigned","=","http://conference#issues","op",0.8956654409404725,-0.7548120275640449,0.07655779386199366,-0.1971717345642944,-0.2674264873919321,0.07839493389421226
"http://cmt#ProgramCommittee","=","http://conference#Track-workshop_chair","c",0.3351174137654273,-0.6796427131781063,0.3234198686663119,0.12145633607612184,-0.24547426227813063,0.0
"http://cmt#Paper","=","http://conference#Contribution_co-author","c",0.5844282716290072,-0.2562863927162987,0.07375243247632696,0.5538243831604865,-0.3737454756752598,0.0
"http://cmt#enterReviewCriteria","=","http://conference#has_a_topic_or_a_submission_contribution","op",1.1644161420716956,-0.3276751899761095,-0.8167361302757628,-0.01097848237090968,0.09030122085991904,0.0
"http://cmt#email","=","http://conference#has_a_date_of_issue","dp",1.4441087180830077,-0.00688208866721228,-0.9383249266533324,0.46397724773068716,0.940585937628124,0.5687010870308087
"http://cmt#Conference","=","http://conference#Registeered_applicant","c",0.47403196322180047,-0.25758555816711437,0.4546109780331264,-0.07274684291859386,-0.4669887419638257,0.10159136871267005
"http://cmt#ConferenceChair","=","http://conference#Chair","c",3.623830736944295,2.9346914855455837,2.2727615147674625,-0.13191826079221775,0.24304954845150317,1.3343901086764742
"http://cmt#assignedByReviewer","=","http://conference#invites_co-reviewers","op",1.7251799913363441,-0.113517775232783,1.164539610860361,-1.0962073598479136,-0.09616706790304168,0.6271190264708872
"http://cmt#Acceptance","=","http://conference#Written_contribution","c",0.4257756093736292,-0.3744545975690856,0.20309209720583044,0.48966217932822603,-0.03734168630831251,0.0
"http://cmt#Review","=","http://conference#Organizing_committee","c",0.43347932571054015,-0.46840194119963935,0.3992430976222323,0.42309308509705423,-0.4046678215186571,0.0
"http://cmt#hasConferenceMember","=","http://conference#has_an_abstract","op",1.5144421044068999,1.1896688086664087,-0.4168451419043836,-0.7118977116462203,-0.2675144678374878,0.7983887412872692
"http://cmt#assignExternalReviewer","=","http://conference#was_a_steering_committee_of","op",1.741859176639198,-0.7038761985107558,-0.6364948666322279,0.002193214503898236,0.14995983294897974,0.1491592216129134
"http://cmt#ProgramCommitteeMember","=","http://conference#Person","c",1.0141633419929719,-0.22772572703573615,0.78955225782154,1.0229156604952128,-0.04385875911152166,0.0
"http://cmt#ExternalReviewer","=","http://conference#Abstract","c",0.41952056089173834,-0.451977215134446,0.735154304459581,1.073940804783949,-0.20374929669092856,0.09317034056260676
"http://cmt#readByMeta-Reviewer","=","http://conference#belongs_to_a_review_reference","op",2.0355939111582497,-0.0761319095383767,-0.22949191944585098,-0.6392279783627874,0.04681881284236233,0.20798622156453284
"http://cmt#printHardcopyMailingManifests","=","http://conference#has_a_topic_or_a_submission_contribution","op",1.574090942370457,-0.6305046192269046,-0.7106229616591883,0.10332145237480929,0.44748572122661084,0.03288424242222576
"http://cmt#Rejection","=","http://conference#Conference_document","c",-0.3247752262058011,0.8648747115334599,-0.21456902997375216,0.9296260489758547,-0.42702475354055386,0.2864035031844543
"http://cmt#co-writePaper","=","http://conference#belong_to_a_conference_volume","op",1.4641480396413575,-0.5441531357444287,-0.8884932263552651,-0.12930588406368465,0.39026723724225215,0.0
"http://cmt#email","=","http://conference#has_gender","dp",0.6244136384758255,-0.28967589111564424,0.013028502571285572,0.5349855372885364,-0.03406130281993822,0.0
"http://cmt#Rejection","=","http://conference#Paper","c",0.13236166216816966,-0.3576647358788386,0.5563987463832609,0.5875717333986729,-0.23503848206292405,0.17930018896992028
"http://cmt#writePaper","=","http://conference#was_a_committee_chair_of","op",1.3307999882910748,-0.4492316696363472,-0.5550228745043149,0.02466848848947803,0.28162307236218825,0.0
"http://cmt#Preference","=","http://conference#Reviewed_contribution","c",0.7935151997590721,-0.7193744480805013,0.4926085552677041,0.4419256425322083,-0.6876197620617758,0.0
"http://cmt#hasSubjectArea","=","http://conference#was_a_committee_of","op",1.6877321203946192,-0.5745801045358854,-0.5937057560113272,0.2848912111408357,0.3989303074570354,0.1520316306076822
"http://cmt#assignExternalReviewer","=","http://conference#is_submitted_at","op",0.7761985999380481,-0.5046820014850407,-0.3611475335579647,-0.21178631435554557,-0.16538443306951367,0.08168748688615202
