"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","pc_10","outlier"
"http://cmt#endReview","=","http://edas#isMenuOf","op",-0.6365916133720801,-0.07250694322067996,0.7396622772957644,-0.38429537339207653,0.14104515962244402,-0.3915927851794482,-0.2557910655283241,0.5656547791824935,-0.20483693747002263,0.43496656676029266,0.1466329533714894
"http://cmt#virtualMeetingEnabledBy","=","http://edas#isReviewedBy","op",-0.5086371937525165,0.4813250566065974,0.5735509753793697,-0.32031473802840194,0.8899569329133201,-0.2819427107167862,0.1865280050384286,0.03038395395466731,-0.1063877124747773,0.27487649233115397,0.45988767135699704
"http://cmt#hasDecision","=","http://edas#relatedToPaper","op",-0.7340144535191816,-0.011687489174110888,0.7074583022404297,-0.3254653287469952,0.05617198620414432,-0.21901912744389385,-0.028282618887812583,0.288732203465625,-0.44476199539818284,0.5222848955046466,0.04785152659013159
"http://cmt#hasConflictOfInterest","=","http://edas#isMenuOf","op",-0.539037401630089,0.08118676131745439,0.6906824821764825,-0.5987119452433798,0.3904280322256657,-0.36875208686640637,0.43017706569656955,0.4665122572283258,-0.14406286246103317,0.21426474165665255,0.22115041170122196
"http://cmt#addProgramCommitteeMember","=","http://edas#forEvent","op",-0.6667069185778859,-0.24196784721550324,0.4317874387854468,-0.47682632945718917,0.2894647838055773,-0.41507270589806733,0.12229146754234854,0.11281252059037672,-0.3432756742619175,0.07586516226925277,0.0026897456814756193
"http://cmt#finalizePaperAssignment","=","http://edas#hasMenu","op",-0.6268946073151445,0.055904529466452635,0.6735567258719402,-0.2562827822661182,0.3091043835801228,-0.5515400963109058,-0.06117620732930096,0.29804297914098576,-0.3743180482459546,0.17745026438582934,0.0
"http://cmt#endReview","=","http://edas#isInitiatedBy","op",-0.7428979793270203,0.12120510811382279,0.8275356857117704,-0.28739257437806054,0.1421260364587007,-0.28380922038582257,-0.1593288078712103,0.24039154285287823,-0.18739876534840783,-0.06352506407974146,0.0
"http://cmt#hasSubjectArea","=","http://edas#hasMember","op",-0.287806214635978,0.4320222377205749,0.4442770444460744,-0.7792146459030594,0.4930623501458704,-0.3326784049840247,-0.3127728678634091,0.030023809427461412,-0.25889072961926374,0.32947503450649096,0.418510003286391
"http://cmt#hasProgramCommitteeMember","=","http://edas#hasMember","op",0.3715271612182771,0.19186458065113077,-0.6292634796316072,-0.5151988039730524,-0.3158866224246829,0.07050189248988059,0.6067049974273231,0.1406625117194391,-0.21277721010982398,0.23945960851508064,1.4163246463052062
"http://cmt#reviewCriteriaEnteredBy","=","http://edas#forEvent","op",-0.5096502411894326,0.12311421107659593,0.6267688142756596,-0.23720959515957452,-0.015605514816659727,-0.7865874642272797,-0.21222506276734243,0.4376105496347116,-0.0942479121665668,0.6236779830268513,0.3382885574348502
"http://cmt#assignReviewer","=","http://edas#isReviewing","op",-0.3502798253958824,0.4700528854463426,0.2201261309431819,0.33662708264752705,0.7097375676722653,-0.8587644841540495,-0.48498731596663236,0.31267675652615856,-0.3966695649719072,-0.3310341212217882,0.8893264267481136
"http://cmt#hasDecision","=","http://edas#isWrittenBy","op",-0.776594107555624,0.10303429557877686,0.5506463865076809,-0.23394852726982962,0.3664914474547849,0.039223220844184725,-0.39056158906809724,0.4492450281951632,-0.3361241809942995,0.4425965763677808,0.2677683126021998
"http://cmt#assignedByAdministrator","=","http://edas#isReviewHistoryOf","op",-0.6216138128626059,0.14434680722470605,0.71123925278503,-0.2146115200935328,0.04522353853717531,-0.5380706703615921,0.051615204936641845,-0.06479220445339429,-0.33508587012529356,0.12129158664060546,0.0
