"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","pc_10","outlier"
"http://edas#initiates","=","http://iasted#is_held_in","op",-0.21577476504090642,0.7075246397946666,0.041737162636954483,-0.827645683759014,0.7067448123674618,0.49258488017418256,0.31096138454648825,0.04796840665671853,-0.07932217696918387,-0.6280065181410279,0.26848186195530954
"http://edas#hasLocation","=","http://iasted#is_writen_by","op",-0.45286003752555226,0.619531457818391,0.1283834770361203,-0.19059462578761266,0.788614374830106,0.5162475948296161,-0.08836248165388672,-0.23732090685595497,-0.40641061479992713,-0.9090913808359852,0.43801605806086896
"http://edas#hasAttendee","=","http://iasted#need","op",-0.5189465102570899,0.17356256312579665,-0.10057031711545539,-0.9532858506553035,0.1150085452466385,-0.17299923263140593,1.0,0.241552033935851,-0.6386367148960042,-0.7720447656674561,0.9570344794998729
"http://edas#isMemberOf","=","http://iasted#is_designed_for","op",0.02252261394271593,0.9430786952860668,0.29142110817280087,-0.613759279130222,0.24700839105894956,0.06948070318009902,0.032988970207657786,0.05494377753133706,-0.08561872516833513,-0.6634739915414387,0.11588446411209918
"http://edas#hasAttendee","=","http://iasted#is_sent_by","op",-0.38642956975822906,0.5190742268729975,0.19049491389320394,-0.6651447699264552,0.7158191637347124,0.21893806709283337,0.12063002044272819,0.20085816805865764,0.1865992387348907,-0.6703173368135809,0.0
"http://edas#isLocationOf","=","http://iasted#is_paid_for","op",0.05695512961550531,0.9722951346316961,0.3198463015442583,-0.5890201527659589,0.189514533087505,0.04048153008844113,0.01969301630869258,0.0716133783056585,-0.06876711568652583,-0.6999408938994711,0.1687838942708939
"http://edas#isLocationOf","=","http://iasted#is_held_after","op",-0.07256146373882177,0.9374334603405852,0.28230595607787157,-0.5264105164191727,0.3503407773166156,0.174438268511935,0.004850987782978322,0.16710199104791035,0.0302564445296285,-0.6235024794552397,0.0
"http://edas#isTopicOf","=","http://iasted#is_sent_after","op",-0.022824608160311066,0.5280354445381255,0.48664298346880663,-0.6098005557438964,0.2596268980854488,0.17937331382630273,-0.003124175705833121,0.048719718336114104,-0.10340420575319664,-0.7008231455509292,0.11198582619959807
"http://edas#isMenuOf","=","http://iasted#send","op",-0.26911073751593917,0.4602267842141905,0.057179174586483805,-0.31019823630152066,0.7320087913067608,-0.728171810313333,-0.1867282929158688,-0.3838326584274363,0.029654611275365284,-0.8099999449825611,0.5885471501336315
"http://edas#hasMember","=","http://iasted#need","op",-0.571848417665134,0.2921814053992704,0.2955438907221326,-0.4395629538668073,0.4848424111136944,-0.2766986803224101,-0.17911037295124088,-0.23269682521798518,-0.057729103303529206,-0.7939408959857952,0.20572861771069328
"http://edas#isReviewHistoryOf","=","http://iasted#is_given_to","op",-0.008859430203176144,0.2777471341962299,0.5749745897815643,-0.6007916622164136,0.3523565333303813,0.38042713156498675,0.06495039375991207,0.1952797745539574,-0.01538510936890225,-0.6634113758559324,0.2868352171399263
"http://edas#isProviderOf","=","http://iasted#is_needed_for","op",0.01005960574902165,0.8622142999082725,0.2511257397893416,-0.49358056868483946,0.3943614477804376,-0.014040260134532856,0.0809667647838479,0.10770814551278485,0.06912599939261321,-0.5797936195290312,0.009916111465232413
"http://edas#attendeeAt","=","http://iasted#is_held_after","op",-0.27982296699119735,0.7520968079449968,0.13649046577995239,-0.5273377760029979,0.6719807022036826,0.08465555088423904,0.023781404751615387,0.12080352742542688,0.06670893697738633,-0.4136200673110423,0.0
"http://edas#hasCall","=","http://iasted#is_held_in","op",-0.3897392196340599,0.5945507896233018,0.1017487381915072,-0.11595363487834898,0.7704842203858906,0.33299482300539585,0.07258726151848371,-0.08624663137835642,-0.22114356489672415,-0.7570937234440507,0.19507463919103063
"http://edas#isReviewHistoryOf","=","http://iasted#is_paid_for","op",0.03533440770113283,0.9339035357637206,0.2950217390469503,-0.5648537204833008,0.2388298309802963,0.16321457290730446,0.05336109585733495,0.006119654077429981,-0.19092013767510174,-0.6929204895884173,0.1625639307259492
"http://edas#isMemberOf","=","http://iasted#is_occupied_by","op",-0.1081955865951495,0.9446388487553707,0.31785097232573367,-0.45009753821645193,0.2880216683175485,0.044835242161657796,-0.028379258111476235,-0.06366427936112384,0.19358135738782378,-0.6251729166856229,0.023113643461843192
