"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","pc_10","outlier"
"http://cmt#PaperAbstract","=","http://ekaw#Abstract","c",0.11908961800691986,0.8822844372351235,-0.6577742472775496,-0.4823099592258294,-0.40961702818035217,0.5431531241115897,-0.47566997581238035,-0.4872759707204415,-0.8146605749531544,-0.7212068116407948,1.319747496491631
"http://cmt#PaperAbstract","=","http://ekaw#Assigned_Paper","c",-0.516904192773062,0.4070266330115946,-0.5235585228195999,-0.5644424929959901,-0.047088250508695584,0.4444885404651011,-0.14726421355579844,0.18695807455245927,0.008885912420693698,-0.5454365472838719,0.365536299575587
"http://cmt#ExternalReviewer","=","http://ekaw#Tutorial","c",-0.8283887947189712,-0.3884579840568335,-0.22206959100389445,-0.3477252507480022,-0.3806438439756258,0.0028348095647166005,-0.10849563823629427,-0.14112657726371958,0.2809594591431803,-0.24944331375526718,0.0
"http://cmt#Person","=","http://ekaw#Accepted_Paper","c",-0.772665778396782,0.025531866919064727,-0.6285430994628456,-0.4944421489000561,-0.21020954065251674,-0.10824009662573031,0.2688378772594,-0.03804881786857006,0.3090531287003142,-0.22025386095622956,0.1548031095572011
"http://cmt#ProgramCommitteeMember","=","http://ekaw#Agency_Staff_Member","c",-0.530895933806728,-0.014363668204336988,-0.2142770814777506,-0.5257141901490976,-0.3350706509453121,0.23137019280228244,-0.36045856958269484,-0.5833844850691021,-0.3250925792208442,-0.32057598387298136,0.23108737211434016
"http://cmt#Document","=","http://ekaw#Paper","c",-0.8193301806562375,0.1538105114473054,-0.08251722226373381,-0.4725490581689419,-0.1786021728852748,0.6791189053778388,-0.5346301279961887,-0.717472573321756,0.6402646922048136,-0.3424190023959638,0.6320209106239709
"http://cmt#Reviewer","=","http://ekaw#Demo_Paper","c",-0.8238735258991676,-0.25665446015206195,-0.19689868308105374,-0.33343528647563425,-0.4421803876154887,0.026095610957355797,-0.14018727346655047,-0.3806581760001908,0.09220917292985842,-0.17225560338290802,0.0
"http://cmt#ProgramCommitteeChair","=","http://ekaw#Proceedings_Publisher","c",-0.8013044431543282,-0.33375129767785794,-0.09952029276972896,-0.42799334425979807,-0.44167171118414694,0.004124970554366669,-0.19941968253469988,0.031883513651671525,-0.06375583098680526,-0.45430995946145925,0.0
"http://cmt#Preference","=","http://ekaw#Event","c",-0.7847164138807246,-0.1697709924180707,-0.17090631821836866,-0.5010388796062387,-0.49936207202807437,-0.15793402305753945,0.12416288115604068,-0.2179832394269703,0.1605019675092525,-0.2708404349744311,0.0
"http://cmt#Preference","=","http://ekaw#Proceedings_Publisher","c",-0.8087320280990757,-0.43100794565013745,-0.17457880834395,-0.5022519377005036,-0.3061516540772924,-0.05802253299730198,-0.01883387143070514,-0.003126044582836829,0.060399905460381875,-0.4096155889589025,0.0
"http://cmt#PaperFullVersion","=","http://ekaw#Regular_Session","c",-0.736241646966146,-0.4588327743745896,-0.24775573044994148,-0.43225076908373716,-0.4513018727743867,0.054361848140413116,-0.01805605866133486,-0.6111501889674751,0.06230388885655591,-0.32136189241764435,0.15565918958995306
"http://cmt#ProgramCommittee","=","http://ekaw#Conference_Proceedings","c",-0.7779810497297983,-0.15249187091708383,-0.14828120208561024,-0.5972658847312926,-0.306250403156502,0.015145097693865628,-0.19802423532726954,-0.023671481916460624,0.04722976196456141,-0.16254742399531652,0.0
"http://cmt#ConferenceChair","=","http://ekaw#Conference_Banquet","c",-0.23225920783999776,-0.42279393495026196,-0.1949167755393384,-0.31120729659403834,-0.7576429606766105,-0.18832327390732562,-0.8978881968463491,0.3481831139108764,0.2512186352618153,-0.5259135003045248,0.8427103918530059
"http://cmt#ConferenceChair","=","http://ekaw#Demo_Chair","c",-0.37258572800799905,0.016017325989799325,-0.3387341567368256,-0.5645876484587458,-0.33633595736107236,0.4747688838858226,-0.11487804301104942,-0.5685699888140326,-0.6550075070026538,-0.3315804213944977,0.524782010486692
"http://cmt#Preference","=","http://ekaw#Conference_Participant","c",-0.6530317727798913,-0.41921413085332127,-0.4648537964106255,-0.34156071052887504,-0.643363603078384,-0.21621678995919968,0.08707747027932644,-0.11230159390812267,0.4647732662562567,-0.21097789677735723,0.30454275859140256
"http://cmt#Person","=","http://ekaw#Agency_Staff_Member","c",-0.8013213817814999,0.4216151816682605,-0.3010089694269965,-0.6270555843410857,-0.1621091866281561,0.11681330619608477,-0.12207116568872178,-0.3767791840153307,0.4027887095206115,0.01387093287881469,0.25289059985324325
"http://cmt#Person","=","http://ekaw#Regular_Paper","c",-0.6972459601984167,-0.01815345687252956,-0.33523964579509713,-0.7076457078308174,-0.43525335772343166,-0.21598158127425415,0.33188053043131927,-0.014445232891354909,0.3371008703317624,-0.30588101337968754,0.21062290858439559
"http://cmt#Conference","=","http://ekaw#Review","c",-0.8176568223772723,-0.13998991879118472,-0.17249181492113308,-0.4563356972599609,-0.3877250072737565,0.155394647014093,-0.16339802224940236,-0.02460410298595439,0.3220147879876969,-0.07903707102686452,0.0
"http://cmt#Acceptance","=","http://ekaw#Abstract","c",-0.7641315471108735,-0.13652335016844952,-0.0017536344729720543,-0.6165421182802723,-0.46868496378244107,-0.28531212841936815,-0.13820819037376864,-0.04085135887471081,0.006620718521509472,-0.42465707194823354,0.08276772869012683
