"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","outlier"
"http://conference#is_a_full_paper_submission_date","=","http://sigkdd#Price","dp",0.0220242400716453,0.0028994571712642053,0.6100634539500694,0.9579423899744145,-0.03492950596012374,0.5890593350346833
"http://conference#Conference","=","http://sigkdd#Registration_SIGKDD_Member","c",0.44787590451989123,-0.08896846771971256,-0.2730916391188934,-0.10174489387292955,-0.12801117219728952,0.07716962509189573
"http://conference#Registeered_applicant","=","http://sigkdd#Paper","c",0.5424503924178123,-0.20390245022976067,-0.15573583473099267,-0.04215038592037208,-0.22408651120394982,0.0
"http://conference#Conference_participant","=","http://sigkdd#Bronze_Supporter","c",1.0192036898026788,-0.5302166764060492,0.033833600331641886,0.4859428860150494,-0.15162465627529265,0.03717125699347146
"http://conference#has_a_steering_committee","=","http://sigkdd#hold","op",0.4317400752850457,-0.04168920168326581,0.5159312337115889,0.8450474472277,-0.25989686388770605,0.5147710806391672
"http://conference#Extended_abstract","=","http://sigkdd#Listener","c",0.7495825477559583,-0.00349272633185381,-0.08578828637250457,-0.5546875754899498,0.04428103746873098,0.2598079311344875
"http://conference#Invited_speaker","=","http://sigkdd#Gold_Supporter","c",0.9032121373163784,-0.41155992959453547,-0.20710614840613012,-0.02551322168743258,0.17625722975805933,0.0
"http://conference#Conference_announcement","=","http://sigkdd#Registration_Student","c",0.7070670919072759,-0.30162110576264833,0.18527073058927182,0.13380986976859457,0.15114283899730174,0.0
"http://conference#Conference_part","=","http://sigkdd#Deadline_Paper_Submission","c",1.577628071739034,0.2566777948023703,-0.32670614808052223,0.4331348175880062,0.05940963278401104,0.5141751168030406
"http://conference#Regular_author","=","http://sigkdd#Organizing_Committee","c",0.5117929129656524,-0.6651890780516774,0.017028994837803582,-0.22721166278547886,0.22153983560530596,0.11703524243249175
"http://conference#has_a_review","=","http://sigkdd#obtain","op",0.003963128303199781,-0.09932332596902534,0.611015321367119,0.7073889332564074,-0.33785458367431354,0.3303554310811846
"http://conference#was_a_program_committee_of","=","http://sigkdd#design","op",0.1497815859939319,-0.08660070183934046,0.27081895039416015,0.7320043314782627,-0.12869009083212452,0.32227092133049473
"http://conference#Review_preference","=","http://sigkdd#Bronze_Supporter","c",1.0857779980000823,-0.7720966631519143,-0.17765783104082408,9.131389854662095E-4,0.12539457091366896,0.0
"http://conference#Conference","=","http://sigkdd#Invited_Speaker","c",0.8052061185342984,-0.5435527042131245,0.030144249935547804,-0.12061539923631912,0.26350201414062635,0.0
"http://conference#Workshop","=","http://sigkdd#Review","c",0.3819259231902211,-0.25379213280470847,1.9676181238693913E-4,0.12338147365808447,0.2893145173322302,0.05787306616262056
"http://conference#Conference_applicant","=","http://sigkdd#Best_Student_Paper_Supporter","c",0.8828632295036493,-0.27834135576590885,-0.3303689240358444,0.546240690299696,0.18655968494674582,0.0
"http://conference#Rejected_contribution","=","http://sigkdd#Invited_Speaker","c",0.7314182690483149,-0.36484677339925065,0.13455584097676243,-0.5702602446513958,-0.044694048908153844,0.25674024403317863
"http://conference#Passive_conference_participant","=","http://sigkdd#Abstract","c",0.7404031712085843,-0.442028140423455,-0.2946635362177464,0.25184064342782186,0.34884900248991274,0.0
"http://conference#Regular_contribution","=","http://sigkdd#Program_Committee","c",0.21454957820123594,0.9205723144119613,-1.1585329742247674,-0.12454446529304097,-0.05208914765746926,0.0
"http://conference#Regular_contribution","=","http://sigkdd#Registration_SIGMOD_Member","c",1.94502510141742,-0.35483949609333315,0.06285931725737917,-0.315568241065772,0.15210500583416367,0.6903267369193635
"http://conference#Presentation","=","http://sigkdd#Deadline_Paper_Submission","c",0.8226451837728683,0.20636404238764766,-0.07650200718588052,0.25961101978953566,0.20403199488618678,0.10508235382357811
"http://conference#is_a_starting_date","=","http://sigkdd#Start_of_conference","dp",1.6802697544767038,0.50312374175438,0.6945241573413403,0.04792073292368336,0.02749060765201631,0.827731553797131
"http://conference#Conference_part","=","http://sigkdd#Author_of_paper_student","c",1.4572617011431273,-0.24563339547103272,-0.38471816710638496,0.17405680219878913,0.04699937106827161,0.1535037511696522
"http://conference#Steering_committee","=","http://sigkdd#Sponzor_fee","c",0.9862220298299678,-0.5437830801683277,-0.10874867530553815,-0.2624141110148813,-0.3495871029747696,0.10450412651237584
"http://conference#Conference_fees","=","http://sigkdd#Program_Committee_member","c",1.0308102818705633,-0.392416766008292,-0.486118937081501,-0.10343312213344394,0.09320821664134761,0.0
"http://conference#Publisher","=","http://sigkdd#Program_Chair","c",0.5309064623096251,-0.2746297735797814,-0.011337478828134961,0.1605457608605398,0.11533021678128216,0.0
"http://conference#Review","=","http://sigkdd#Webmaster","c",0.7924904186575006,-0.4727958425929122,-0.0830472164251021,-0.08469612054539691,0.1624318618608464,0.0
"http://conference#Person","=","http://sigkdd#Registration_SIGKDD_Member","c",1.0206190565803446,0.15858756593127238,-0.24001522037529446,0.3526336316968759,-0.1242259893482147,0.12922050016646647
"http://conference#Conference_announcement","=","http://sigkdd#Deadline_Paper_Submission","c",0.8862956689507363,-0.24484679418148161,-0.29400521378544664,0.6965663561935735,0.3141804811225213,0.16362778042437431
"http://conference#Review_preference","=","http://sigkdd#Best_Research_Paper_Award","c",1.3124466298636728,-0.34836523799773694,-0.5867380953143856,0.3687390150299059,0.24651020404103502,0.19928288982298714
"http://conference#Conference_applicant","=","http://sigkdd#Conference_hall","c",3.864268181026094,1.0523520800340682,1.277873952184446,-0.6021019460721004,0.4046365856198458,1.0939835330405685
"http://conference#Organizing_committee","=","http://sigkdd#Program_Committee","c",3.401682889687045,1.0566676231678238,0.9726885173698798,-0.7518917315715039,0.4427015799056728,0.6019453738111862
"http://conference#Conference_volume","=","http://sigkdd#Best_Paper_Awards_Committee","c",0.031642869078752245,0.7519035389120913,-1.2875234590291964,0.04239451842810284,0.14967069579599393,0.0
"http://conference#Reviewed_contribution","=","http://sigkdd#Registration_SIGMOD_Member","c",0.4283142494292441,0.6421111705803028,-0.7897714572178179,-0.630818511362295,0.12873529485481902,0.33086836107724815
"http://conference#Organizer","=","http://sigkdd#Sponzor_fee","c",1.272324208131541,-0.719845144570095,-0.34515279837579355,-0.46185626275647546,-0.1400474406763225,0.3390720187463203
"http://conference#has_a_topic_or_a_submission_contribution","=","http://sigkdd#submit_until","op",0.44838660259225077,0.16295652788536075,0.4950887256181734,-0.7108223127116623,-0.3938923083805384,0.533734611381866
"http://conference#Paid_applicant","=","http://sigkdd#General_Chair","c",0.9066299510325042,-0.5423127309917187,-0.37446862319280805,0.1516220659262603,0.18454282580105302,0.0
"http://conference#Camera_ready_contribution","=","http://sigkdd#Main_office","c",0.21944001280502395,-0.23247423655340327,0.19073574315365166,0.4350441513008855,-0.1552048919517064,0.037552836990148886
"http://conference#Late_paid_applicant","=","http://sigkdd#Invited_Speaker","c",0.6256795679356926,-0.4694110332859378,-0.2212515676479389,-0.1713811147347887,-0.1377398164035325,0.0
"http://conference#Call_for_paper","=","http://sigkdd#Gold_Supporter","c",1.3905362401828891,-0.5009279886697009,-0.026643605431270867,0.35145809217402724,-0.05911227853843272,0.13292595424964648
"http://conference#Active_conference_participant","=","http://sigkdd#Registration_Student","c",0.9221418806655867,-0.5142805741846168,-0.10009004609733091,0.42431618697956897,0.26360698546708206,0.0
"http://conference#Information_for_participants","=","http://sigkdd#Best_Student_Paper_Supporter","c",0.48298998142735783,-0.6331349495641092,0.12634723001186826,-0.052355485460384876,-0.1382948603670968,0.03803725819194137
"http://conference#Paper","=","http://sigkdd#Program_Committee_member","c",1.3090280193072854,-0.12503061763484608,-0.17256312373091448,0.07247592964768076,-0.38188198179293426,0.17964820227980627
