left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistance,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath_stemmed,lin_stemmed,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaccard,level2_monge_elkan,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,wuPalmer_stemmed,jaro_winkler_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://confOf#Participant,=,http://sigkdd#Best_Applications_Paper_Award,c,FF,0.18585434173669468,0.52,0.0,0.52,0.18585434173669468,0.0,0.0,0.0,0.0478255404725993,0.017392033746116288,0.0,0.7266666666666667,0.0,0.0,0.03761023964210134,0.7266666666666667,0.07692307692307693,0.0,0.0,0.52,0.038461538461538464,0.0,0.7266666666666667,0.6583333333333333,0.0,0.18585434173669468,0.0,0.18585434173669468,0.52,0.040388212110137246,0.12765957446808507,0.044397490564733744,0.0,0.0,0.0,0.0,0.23636363636363636,0.0,0.0,0.0,0.0,0.23076923076923073,0.038461538461538436,0.0,0.0,0.7266666666666667,0.7266666666666667,0.10810810810810811,0.08872796595096588,0.0,0.0,0.0,0.0,0.0
http://confOf#Trip,=,http://sigkdd#Deadline_Abstract_Submission,c,FF,0.34920634920634913,0.65,0.0,0.65,0.34920634920634913,0.0,0.028822155781975403,0.07845021834398153,0.09294871794871795,0.13438259487841703,0.0,0.46428571428571425,0.0,0.0,0.03575610166444735,0.46428571428571425,0.07692307692307693,0.0,0.0,0.65,0.0,0.0,0.46428571428571425,0.46428571428571425,0.041666666666666664,0.34920634920634913,0.0,0.34920634920634913,0.65,0.06799356216919533,0.05769230769230771,0.012674182963867983,0.0,0.0,0.0,0.34920634920634913,0.65,0.0,0.12698412698412698,0.0,0.0,0.11538461538461542,0.0,0.0,0.0,0.46428571428571425,0.46428571428571425,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#expertOn,=,http://sigkdd#pay,op,FF,0.36397058823529416,0.41666666666666663,0.0,0.41666666666666663,0.2,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.005689891612763835,0.0,0.125,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4783834586466165,0.41666666666666663,0.07321452817965622,0.07692307692307687,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.0,0.0,0.125,0.0,0.42083333333333334,0.0,0.0,0.42777777777777776,0.18181818181818188,0.0,0.41666666666666663,0.0,0.0,0.0,0.0
http://confOf#writtenBy,=,http://sigkdd#notification_until,op,FF,0.4868421052631579,0.4357142857142857,0.0,0.4357142857142857,0.0,0.736111111111111,0.0,0.0,0.0,0.0,0.0,0.1976190476190476,0.0,0.0,0.4932943215444284,0.1976190476190476,0.1111111111111111,0.0,0.0,0.4357142857142857,0.0,0.0,0.1976190476190476,0.1976190476190476,0.0,0.0,0.0,0.6052631578947368,1.0,0.0,0.11111111111111116,0.007572879549115896,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.17647058823529416,0.0,0.40079365079365076,0.0,0.1976190476190476,1.0,0.07692307692307687,0.06614626944065094,0.4357142857142857,0.0,0.0,0.0,0.0
http://confOf#Short_paper,=,http://sigkdd#Deadline,c,FF,0.3,0.22666666666666666,0.0,0.22666666666666666,0.3,0.0,0.0,0.0,0.09166666666666667,0.0,0.0,0.24603174603174605,0.0,0.0,0.14531846110273294,0.24603174603174605,0.0,0.0,0.0,0.22666666666666666,0.1,0.0,0.24603174603174605,0.24603174603174605,0.0,0.3,0.0,0.3,0.22666666666666666,0.050673046183057804,0.0714285714285714,0.018961116671562195,0.0,0.0,0.0,0.3,0.125,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.24603174603174605,0.24603174603174605,0.11111111111111116,0.04383905604481697,0.22666666666666666,0.0,0.0,0.0,0.0
http://confOf#Participant,=,http://sigkdd#Registration_Non-Member,c,FF,0.36652236652236647,0.25,0.0,0.25,0.36652236652236647,0.5086580086580087,0.0,0.0,0.12962962962962962,0.25271573818686716,0.0,0.5277777777777778,0.5086580086580087,0.5086580086580087,0.19543326423520857,0.5277777777777778,0.09090909090909091,0.0,0.0,0.25,0.09090909090909091,0.0,0.5277777777777778,0.5277777777777778,0.0,0.36652236652236647,0.0,0.36652236652236647,0.25,0.0929377178472424,0.12121212121212122,0.1761415625611941,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.5086580086580087,0.0,0.0,0.5277777777777778,0.125,0.2684409022331238,0.25,0.5086580086580087,0.0,0.5086580086580087,0.0
http://confOf#Administrator,=,http://sigkdd#Listener,c,FF,0.7619047619047619,0.5,0.11764705882352944,0.5,0.7619047619047619,0.6032051282051282,0.0,0.0,0.16666666666666666,0.22769399401960783,0.0,0.0,0.6032051282051282,0.6032051282051282,0.24382567306174618,0.0,0.0,0.11764705882352944,0.0,0.5,0.125,1.0,0.0,0.0,0.0,0.7619047619047619,0.3938531587933978,0.7619047619047619,0.5,0.07745051609080185,0.2222222222222222,0.07626256346702576,0.0,0.0,0.0,1.0,0.45,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.6032051282051282,0.0,1.0,0.0,0.2857142857142857,0.1434430480003357,1.0,1.0,0.11764705882352944,0.6032051282051282,0.11764705882352944
http://confOf#Banquet,=,http://sigkdd#Author_of_paper,c,FF,0.225,0.5333333333333333,0.0,0.5333333333333333,0.225,0.0,0.05728316429469508,0.0,0.10101010101010101,0.0,0.0,0.4920634920634921,0.0,0.0,0.0010608771422069355,0.4920634920634921,0.14285714285714285,0.0,0.0,0.5333333333333333,0.07692307692307693,0.0,0.4920634920634921,0.4920634920634921,0.10101010101010101,0.225,0.0,0.225,0.5333333333333333,0.05728316429469508,0.04347826086956519,0.013557384721934795,0.0,0.0,0.0,0.225,0.3142857142857143,0.0,0.225,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.4920634920634921,0.4920634920634921,0.09999999999999998,0.018111703917384148,0.5333333333333333,0.0,0.0,0.0,0.0
http://confOf#Camera_Ready_event,=,http://sigkdd#Listener,c,FF,0.33398692810457514,0.3133333333333333,0.0,0.3133333333333333,0.33398692810457514,0.40277777777777773,0.0,0.0,0.08189033189033189,0.05007678672256128,0.0,0.14814814814814814,0.40277777777777773,0.40277777777777773,0.1931604722028819,0.14814814814814814,0.0,0.0,0.0,0.3133333333333333,0.125,0.0,0.14814814814814814,0.14814814814814814,0.0,0.33398692810457514,0.0,0.33398692810457514,0.3133333333333333,0.06619345212607101,0.0714285714285714,0.08121784403920174,0.0,0.0,0.0,0.33398692810457514,0.4,0.0,0.0,0.0,0.0,0.125,0.0,0.40277777777777773,0.0,0.14814814814814814,0.14814814814814814,0.16666666666666663,0.09923261404037476,0.0,0.40277777777777773,0.0,0.40277777777777773,0.0
http://confOf#Submission_event,=,http://sigkdd#Gold_Supporter,c,FF,0.6014705882352941,0.4857142857142857,0.0,0.4857142857142857,0.6014705882352941,0.43452380952380953,0.12165279239395746,0.2645471094982215,0.16025641025641024,0.10523279338546487,0.0,0.1,0.43452380952380953,0.43452380952380953,0.05829206706838971,0.1,0.15384615384615385,0.0,0.0,0.4857142857142857,0.07692307692307693,0.0,0.1,0.0,0.16666666666666666,0.6014705882352941,0.0,0.6014705882352941,0.4857142857142857,0.15153290885341208,0.11111111111111116,0.04764383286237717,0.0,0.0,0.0,0.6014705882352941,0.18571428571428572,0.0,0.5610859728506787,0.0,0.0,0.1333333333333333,0.06666666666666665,0.43452380952380953,0.0,0.0,0.1,0.1428571428571428,0.0,0.4857142857142857,0.0,0.0,0.43452380952380953,0.0
