left,relation,right,owl_type,match_type,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,path,lin,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,level2_monge_elkan,suffix,esaSim,level2_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,mongeElkan,simple_tfidf,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure
http://cmt#Bid,=,http://edas#WelcomeTalk,c,FF,0.0,0.375,0.0,0.0,0.18333333333333335,0.08716498134336326,0.0,0.0,0.18769893270184407,0.0,0.0,0.0,0.05815445594762364,0.0,0.4,0.0,0.0016271139,0.0,0.375,0.0,0.375,0.06147610325497682,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#Conference,=,http://edas#NumericalReviewQuestion,c,FF,0.0,0.2222222222222222,0.5647342995169082,0.0,0.05128205128205129,0.05822597424087406,0.5647342995169082,0.5647342995169082,0.1458763845035347,0.5647342995169082,0.1,0.0,0.0,0.0,0.34,0.2,0.0031968269999999997,0.5647342995169082,0.2222222222222222,0.0,0.2222222222222222,0.040957779908453056,0.11111111111111116,0.05783690884709358,0.0,0.34,0.0,0.0,0.17391304347826086,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.5647342995169082
http://cmt#ProgramCommitteeMember,=,http://edas#WirelessCommunicationsTopic,c,FF,0.0888888888888889,1.0,0.5521885521885522,0.0,0.2610665206253442,0.13070477441560394,0.5521885521885522,0.5521885521885522,0.4471026719495752,0.5521885521885522,0.037037037037037035,0.0888888888888889,0.15485499716651294,0.0,0.20909090909090908,0.045454545454545456,0.03563633036666667,0.5521885521885522,1.0,0.2293521901612925,1.0,0.14366786605995566,0.21875,0.025164636472860973,0.0,0.20909090909090908,0.0,0.0,0.2592592592592593,0.03703703703703709,0.0,0.16326530612244894,0.0,0.0,0.0888888888888889,0.5521885521885522
http://cmt#siteURL,=,http://edas#hasProgramme,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#AssociatedChair,=,http://edas#WeekRejectRating,c,FF,0.0,0.20423280423280424,0.48055555555555557,0.0,0.07777777777777777,0.0,0.48055555555555557,0.48055555555555557,0.0013803539260912278,0.48055555555555557,0.0625,0.0,0.10493817977712182,0.0,0.17333333333333334,0.0625,0.0027634397666666667,0.48055555555555557,0.20423280423280424,0.0,0.20423280423280424,0.0430362073232495,0.05882352941176472,0.02175966037126879,0.0,0.17333333333333334,0.0,0.0,0.125,0.0625,0.0,0.12903225806451613,0.0,0.0,0.0,0.48055555555555557
http://cmt#ProgramCommitteeMember,=,http://edas#RejectRating,c,FF,0.0,0.7277966157223122,0.0,0.0,0.1801695036989155,0.2914620867186062,0.0,0.0,0.11527337983991448,0.0,0.045454545454545456,0.0,0.06257493554785168,0.0,0.18333333333333332,0.08333333333333333,0.012282834233333333,0.0,0.7277966157223122,0.0,0.7277966157223122,0.117200512141652,0.09375,0.09033284460504849,0.0,0.18333333333333332,0.0,0.0,0.13636363636363635,0.0,0.0,0.11764705882352944,0.0,0.0,0.0,0.0
http://cmt#paperID,=,http://edas#hasFirstName,dp,FF,0.0,0.7385836385836386,0.44841269841269843,0.0,0.24305555555555555,0.2653310503422481,0.44841269841269843,0.44841269841269843,0.3898847990547304,0.44841269841269843,0.0,0.0,0.3940515393708769,0.0,0.22857142857142856,0.14285714285714285,0.0,0.44841269841269843,0.7385836385836386,0.0,0.7385836385836386,0.10665024137598479,0.11764705882352944,0.026828425005078316,0.0,0.22857142857142856,0.0,0.0,0.16666666666666663,0.08333333333333337,0.0,0.10526315789473684,0.0,0.0,0.0,0.44841269841269843
http://cmt#ProgramCommittee,=,http://edas#RejectRating,c,FF,0.0,0.8964568283453731,0.0,0.0,0.21306471306471308,0.4371931300779093,0.0,0.0,0.12549766103285204,0.0,0.0625,0.0,0.0,0.0,0.18333333333333332,0.08333333333333333,0.011553442,0.0,0.8964568283453731,0.0,0.8964568283453731,0.14341135155639992,0.15000000000000002,0.08102548122406006,0.0,0.18333333333333332,0.0,0.0,0.1875,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0
http://cmt#ConferenceMember,=,http://edas#ConferenceEvent,c,FF,0.5925925925925926,0.9610323886639677,0.91,0.0,0.6322115384615384,0.5684850428384773,0.91,0.91,0.9641453664718536,0.91,0.6666666666666666,0.5925925925925926,0.12500053164936525,0.3333333333333333,0.7066666666666667,0.13333333333333333,0.5392633183,0.85,0.9610323886639677,0.8185483870967742,0.9610323886639677,0.6334224482901554,0.6470588235294117,0.6904939915984869,0.91,0.7066666666666667,0.0,0.91,0.6875,0.625,0.0,0.6451612903225806,0.0,0.0,0.5925925925925926,0.85
http://cmt#Decision,=,http://edas#CADTopic,c,FF,0.0,0.30000000000000004,0.5,0.0,0.07941176470588235,0.05530833541107295,0.5,0.5,0.0875962952852387,0.5,0.125,0.0,0.03618445928967154,0.0,0.2,0.125,0.006255660600000001,0.5,0.30000000000000004,0.0,0.30000000000000004,0.06629764552951026,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5
http://cmt#Decision,=,http://edas#ComputerNetworksSwitchingTopic,c,FF,0.0,0.34707602339181287,0.4916666666666667,0.0,0.09062500000000001,0.1444761188167745,0.4916666666666667,0.4916666666666667,0.07608962131156242,0.4916666666666667,0.125,0.0,0.03484573062963289,0.0,0.2,0.125,0.00522003445,0.4916666666666667,0.34707602339181287,0.0,0.34707602339181287,0.061401233448239355,0.07692307692307687,0.016704136505723,0.0,0.2,0.0,0.0,0.1333333333333333,0.0,0.0,0.05263157894736836,0.0,0.0,0.0,0.4916666666666667
http://cmt#ProgramCommitteeMember,=,http://edas#CADTopic,c,FF,0.0,0.7338881964268961,0.393939393939394,0.0,0.18224011826953004,0.14311911946114034,0.393939393939394,0.393939393939394,0.08907488368380628,0.393939393939394,0.125,0.0,0.08948928993638526,0.0,0.35,0.045454545454545456,0.014359877133333332,0.393939393939394,0.7338881964268961,0.0,0.7338881964268961,0.13701043123768886,0.08333333333333337,0.025164636472860973,0.0,0.35,0.0,0.0,0.13636363636363635,0.045454545454545414,0.0,0.06666666666666665,0.0,0.0,0.0,0.393939393939394
http://cmt#AssociatedChair,=,http://edas#PersonalPublicationHistory,c,FF,0.0,0.46455026455026455,0.0,0.0,0.08585858585858586,0.11536999137370098,0.0,0.0,0.1754002547362977,0.0,0.038461538461538464,0.0,0.0,0.0,0.24,0.038461538461538464,0.0064329866,0.0,0.46455026455026455,0.0,0.46455026455026455,0.056520100684228046,0.18918918918918914,0.02294150833040476,0.0,0.24,0.0,0.0,0.2692307692307693,0.038461538461538436,0.0,0.09756097560975607,0.0,0.0,0.0,0.0
http://cmt#printHardcopyMailingManifests,=,http://edas#hasLocation,op,FF,0.0,0.17424242424242425,0.7051282051282052,0.0,0.059027777777777776,0.0,0.0,0.0,0.16805695290522182,0.0,0.06896551724137931,0.0,0.051876398960727335,0.0,0.18181818181818182,0.09090909090909091,0.0022320814,0.0,0.17424242424242425,0.0,0.48051619433198384,0.017753947614210952,0.12765957446808507,0.005040321033447981,0.0,0.18181818181818182,0.0,0.0,0.2068965517241379,0.03448275862068961,0.0,0.09999999999999998,0.0,0.0,0.0,0.0
http://cmt#paperAssignmentToolsRunBy,=,http://edas#manuscriptDueOn,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#enterReviewCriteria,=,http://edas#hasSubmissionInstructions,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#hasAuthor,=,http://edas#attendeeAt,op,FF,0.0,0.7272727272727273,0.5594444444444444,0.0,0.14285714285714285,0.0,0.0,0.0,0.3160108305824927,0.0,0.1111111111111111,0.0,0.0,0.0,0.24444444444444444,0.1111111111111111,0.001902526,0.0,0.7272727272727273,0.0,0.6587301587301587,0.0,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0
http://cmt#hasBid,=,http://edas#initiates,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08205324627096085,0.0,0.16666666666666666,0.0,0.0,0.0,0.26666666666666666,0.16666666666666666,0.0043731815,0.0,0.0,0.0,0.3056372549019608,0.0,0.08333333333333337,0.016945024952292442,0.0,0.26666666666666666,0.0,0.0,0.11111111111111116,0.11111111111111116,0.0,0.1333333333333333,0.0,0.0,0.0,0.0
