left,relation,right,owl_type,match_type,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath_stemmed,lin_stemmed,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,esaSim_stemmed,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,level2_monge_elkan,suffix,esaSim,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,mongeElkan,simple_tfidf,wuPalmer_stemmed,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure
http://confOf#Volunteer,=,http://edas#ComputerNetworksSensorTopic,c,FF,0.0,0.2882395382395382,0.583774250440917,0.0,0.0,0.056730769230769224,0.06760576354818537,0.0,0.625,0.583774250440917,0.002450917075,0.583774250440917,0.01697184807543796,0.625,0.0,0.0,0.02790617783965035,0.0,0.3333333333333333,0.07407407407407407,0.002450917075,0.625,0.625,0.0,0.2882395382395382,0.0,0.2882395382395382,0.042754244352160374,0.1333333333333333,0.018281137570738792,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.11111111111111116,0.0,0.11111111111111116,0.0,0.583774250440917
http://confOf#Submission_event,=,http://edas#TwoLevelConference,c,FF,0.06896551724137934,0.9213786213786214,0.4583333333333333,0.08679267043385845,0.11234939420436126,0.2522486772486772,0.24715087326124027,0.0,0.39999999999999997,0.4583333333333333,0.0086131014,0.4583333333333333,0.28564282154176457,0.39999999999999997,0.06666666666666667,0.06896551724137934,0.31186014970908454,0.0,0.6666666666666666,0.06666666666666667,0.0086131014,0.39999999999999997,0.39999999999999997,0.0925925925925926,0.9213786213786214,0.253071253071253,0.9213786213786214,0.18354165181150014,0.25,0.0,0.0,0.2375,0.0,0.3246753246753247,0.0,0.2777777777777778,0.05555555555555558,0.0,0.18181818181818188,0.06896551724137934,0.4583333333333333
http://confOf#Paper,=,http://edas#AntennasTopic,c,FF,0.0,0.16666666666666666,0.517948717948718,0.06950089902190303,0.03810770494251029,0.05,0.0,0.0,0.5499999999999999,0.517948717948718,0.008195905449999999,0.517948717948718,0.26031174993993744,0.5499999999999999,0.2,0.0,0.17293512969294794,0.0,0.5333333333333333,0.0,0.008195905449999999,0.5499999999999999,0.5499999999999999,0.09166666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0359281919388839,0.09523809523809523,0.03903800621628761,0.0,0.44,0.0,0.35416666666666663,0.0,0.15384615384615385,0.07692307692307687,0.0,0.11111111111111116,0.0,0.517948717948718
http://confOf#starts_on,=,http://edas#hasLastName,dp,FF,0.0,0.0,0.5367003367003367,0.08103826714414367,0.09975756203726738,0.0,0.0,0.0,0.625,0.5367003367003367,0.0,0.5367003367003367,0.09587260084645173,0.625,0.18181818181818182,0.0,0.2600688278432872,0.0,0.55,0.09090909090909091,0.0,0.625,0.625,0.2,0.0,0.0,0.0,0.0,0.23076923076923073,0.017006078734993935,0.0,0.2222222222222222,0.0,0.4,0.0,0.2727272727272727,0.18181818181818177,0.0,0.21052631578947367,0.0,0.5367003367003367
http://confOf#Person,=,http://edas#OperatingTopicsystems,c,FF,0.08695652173913038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47979797979797983,0.0,6.475332E-4,0.0,0.028519221136365597,0.47979797979797983,0.16666666666666666,0.08695652173913038,0.0,0.0,0.5,0.16666666666666666,0.0033409895,0.47979797979797983,0.47979797979797983,0.0,0.0,0.3905228758169934,0.0,0.0,0.11111111111111116,0.0,0.0,0.5,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.2222222222222222,0.08695652173913038,0.0
http://confOf#Science_Worker,=,http://edas#Review,c,FF,0.0,0.3684210526315789,0.5674603174603174,0.03364024069925463,0.0,0.08125,0.1613221101535885,0.0,0.501984126984127,0.5674603174603174,0.010124430949999999,0.5674603174603174,0.010565690693534007,0.501984126984127,0.07692307692307693,0.0,0.07408318194472063,0.0,0.29166666666666663,0.16666666666666666,0.010124430949999999,0.501984126984127,0.501984126984127,0.03125,0.3684210526315789,0.0,0.3684210526315789,0.0765478441806936,0.13636363636363635,0.0,0.0,0.3333333333333333,0.0,0.10526315789473684,0.0,0.23076923076923073,0.0,0.0,0.21052631578947367,0.0,0.5674603174603174
http://confOf#Scholar,=,http://edas#Paper,c,FF,0.0,0.375,0.44761904761904764,0.07960329618080185,0.08909621919076113,0.08333333333333333,0.08909621919076113,0.0,0.44761904761904764,0.44761904761904764,0.0045384631,0.44761904761904764,0.0,0.44761904761904764,0.0,0.0,0.0,0.0,0.32,0.2,0.0045384631,0.44761904761904764,0.44761904761904764,0.08333333333333333,0.375,0.0,0.375,0.07960329618080185,0.11111111111111116,0.07222850620746613,0.0,0.32,0.0,0.375,0.0,0.1428571428571429,0.0,0.0,0.16666666666666663,0.0,0.44761904761904764
http://confOf#Registration_of_participants_event,=,http://edas#Document,c,FF,0.05714285714285716,0.2843137254901961,0.0,0.052660707803259245,0.06586809069892959,0.07539682539682539,0.0997833867515651,0.0,0.24305555555555552,0.0,0.010156178833333335,0.0,0.20018397487173786,0.24305555555555552,0.0,0.05714285714285716,0.24963513206786658,0.0,0.44999999999999996,0.0,0.010156178833333335,0.24305555555555552,0.24305555555555552,0.047619047619047616,0.2843137254901961,0.29050736497545016,0.2843137254901961,0.0768819617783308,0.08333333333333337,0.020353402321537335,0.0,0.6,0.0,0.16666666666666666,0.0,0.16129032258064513,0.0,0.0,0.15384615384615385,0.05714285714285716,0.0
http://confOf#Trip,=,http://edas#Presenter,c,FF,0.0,0.18181818181818182,0.0,0.07290023330031922,0.10204321423611754,0.05263157894736842,0.0,0.0,0.0,0.0,0.0017738439,0.0,0.1958260809104004,0.0,0.25,0.0,0.0,0.0,0.4,0.25,0.0017738439,0.0,0.0,0.2,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0714285714285714,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.11111111111111116,0.11111111111111116,0.0,0.15384615384615385,0.0,0.0
http://confOf#starts_on,=,http://edas#endDate,dp,FF,0.0,0.0,0.5026455026455027,0.07766409286684886,0.04890105868009977,0.0,0.0,0.0,0.5555555555555556,0.5026455026455027,0.059138169850000005,0.5026455026455027,0.2837557855503558,0.5555555555555556,0.0,0.0,0.4000252972954185,0.0,0.6666666666666667,0.14285714285714285,0.02278030685,0.5555555555555556,0.5555555555555556,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.03581148386001587,0.0,0.22857142857142856,0.0,0.45,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.5026455026455027
