left,relation,right,owl_type,match_type,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath_stemmed,lin_stemmed,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,esaSim_stemmed,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,level2_monge_elkan,suffix,esaSim,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,mongeElkan,simple_tfidf,wuPalmer_stemmed,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure
http://ekaw#technicallyOrganises,=,http://sigkdd#holded_by,op,FF,0.0,0.0,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.3874458874458875,0.3833333333333333,0.0027723905999999998,0.3833333333333333,0.0,0.3874458874458875,0.05,0.0,0.16563090735884406,0.0,0.5,0.05,0.0027723905999999998,0.3874458874458875,0.3874458874458875,0.0,0.0,0.0,0.0,0.0,0.06451612903225812,0.020756691694259644,0.0,0.17777777777777778,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0714285714285714,0.0,0.3833333333333333
http://ekaw#PC_Chair,=,http://sigkdd#Committee,c,FF,0.0,0.19523809523809524,0.49074074074074076,0.0,0.0,0.05718954248366013,0.0,0.0,0.5683333333333334,0.49074074074074076,0.0719314939,0.49074074074074076,0.3212479434620481,0.5683333333333334,0.14285714285714285,0.0,0.33455876325780604,0.0,0.35,0.0,0.0719314939,0.5683333333333334,0.5458333333333333,0.0,0.19523809523809524,0.0,0.19523809523809524,0.03293160752073857,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.125,0.0,0.49074074074074076
http://ekaw#Camera_Ready_Paper,=,http://sigkdd#Best_Applications_Paper_Award,c,FF,0.21052631578947367,0.8392185214166639,0.0,0.32593523799945756,0.26948493318468486,0.4729896125116713,0.3079429245017184,0.25,0.6966666666666668,0.0,0.254159777925,0.0,0.5001693454187284,0.6966666666666668,0.07692307692307693,0.21052631578947367,0.4336771580811901,0.16666666666666666,0.6,0.19230769230769232,0.25857923435,0.6966666666666668,0.6833333333333335,0.37060866013071897,0.8392185214166639,0.33456486042692934,0.8392185214166639,0.36876676269957487,0.19999999999999996,0.33110688207671046,0.12630596159419205,0.3333333333333333,0.0,0.5803101503759398,0.12630596159419205,0.2692307692307693,0.0,0.0,0.23809523809523814,0.21052631578947367,0.0
http://ekaw#SC_Member,=,http://sigkdd#Hotel,c,FF,0.0,0.4375,0.43703703703703706,0.03989505701383879,0.08967946314276339,0.08712121212121213,0.08967946314276339,0.0,0.22777777777777777,0.43703703703703706,0.0,0.43703703703703706,0.050759719230862616,0.22777777777777777,0.0,0.0,0.07287021309482783,0.0,0.16,0.0,0.0,0.22777777777777777,0.22777777777777777,0.08712121212121213,0.4375,0.0,0.4375,0.03989505701383879,0.07692307692307687,0.0,0.0,0.32,0.0,0.4375,0.0,0.125,0.125,0.0,0.15384615384615385,0.0,0.43703703703703706
http://ekaw#Negative_Review,=,http://sigkdd#Place,c,FF,0.0,0.29166666666666663,0.5111111111111111,0.036910724803186794,0.0,0.15000000000000002,0.0,0.0,0.5027777777777778,0.5111111111111111,0.00131885995,0.5111111111111111,0.0,0.5027777777777778,0.0,0.0,0.0,0.0,0.22,0.07142857142857142,0.00131885995,0.5027777777777778,0.5027777777777778,0.1,0.29166666666666663,0.0,0.29166666666666663,0.07202469815126532,0.07999999999999996,0.0024376391083933413,0.0,0.24,0.0,0.16666666666666666,0.0,0.1428571428571429,0.0,0.0,0.10526315789473684,0.0,0.5111111111111111
http://ekaw#paperPresentedAs,=,http://sigkdd#searched_by,op,FF,0.0,0.0,0.47867494824016565,0.07143466851393554,0.04919751285368033,0.0,0.0,0.0,0.40246913580246907,0.0,0.01004600775,0.0,0.10548028231384826,0.40246913580246907,0.125,0.0,0.012423695193159029,0.0,0.6333333333333334,0.1,0.01004600775,0.5115079365079365,0.40246913580246907,0.25,0.0,0.0,0.0,0.0,0.1428571428571429,0.014858649112284184,0.0,0.18181818181818182,0.0,0.41428571428571426,0.0,0.25,0.0,0.0,0.15384615384615385,0.0,0.0
http://ekaw#Neutral_Review,=,http://sigkdd#Committee,c,FF,0.0,0.26900584795321636,0.5158730158730158,0.0,0.0,0.06904761904761905,0.04411488272047204,0.0,0.4751984126984127,0.5158730158730158,0.00838854215,0.5158730158730158,0.1967455973360497,0.4751984126984127,0.0,0.0,0.17999702789259397,0.0,0.1976190476190476,0.07692307692307693,0.00838854215,0.4751984126984127,0.4751984126984127,0.0,0.26900584795321636,0.0,0.26900584795321636,0.03103844417293073,0.10526315789473684,0.10551225487142801,0.0,0.17777777777777778,0.0,0.0,0.0,0.15384615384615385,0.07692307692307687,0.0,0.09090909090909094,0.0,0.5158730158730158
http://ekaw#OC_Chair,=,http://sigkdd#Listener,c,FF,0.0,0.23809523809523808,0.0,0.0,0.0,0.041666666666666664,0.07890375026267939,0.0,0.22777777777777777,0.0,0.0020596677,0.0,0.06877494120337917,0.22777777777777777,0.0,0.0,0.03832984384499005,0.0,0.25,0.14285714285714285,0.0020596677,0.22777777777777777,0.22777777777777777,0.0625,0.23809523809523808,0.0,0.23809523809523808,0.03420311152711341,0.125,0.0,0.0,0.2,0.0,0.1111111111111111,0.0,0.125,0.0,0.0,0.1333333333333333,0.0,0.0
http://ekaw#partOf,=,http://sigkdd#submit_until,op,FF,0.0,0.25,0.4166666666666667,0.05899222020392019,0.0,0.14285714285714285,0.0,0.0,0.24166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.024616930170290936,0.24166666666666667,0.0,0.0,0.0048800220248327916,0.0,0.3,0.0,0.0,0.24166666666666667,0.24166666666666667,0.14285714285714285,0.25,0.0,0.25,0.05899222020392019,0.05555555555555558,0.0,0.0,0.26666666666666666,0.0,0.25,0.0,0.09090909090909094,0.0,0.0,0.11764705882352944,0.0,0.4166666666666667
http://ekaw#heldIn,=,http://sigkdd#award,op,FF,0.0,0.0,0.45555555555555555,0.0,0.0,0.0,0.0,0.0,0.24166666666666667,0.45555555555555555,0.0252468025,0.45555555555555555,0.0972024543602508,0.24166666666666667,0.0,0.0,0.1955129375595861,0.0,0.42500000000000004,0.16666666666666666,0.0252468025,0.24166666666666667,0.24166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.10197422653436661,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818188,0.0,0.45555555555555555
http://ekaw#Late-Registered_Participant,=,http://sigkdd#Sponzor,c,FF,0.0,0.0,0.39377289377289376,0.0,0.0,0.0,0.0,0.0,0.0,0.39377289377289376,0.0,0.39377289377289376,0.0,0.0,0.04,0.0,0.0,0.0,0.20238095238095236,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.37142857142857144,0.0,0.0,0.0,0.07999999999999996,0.0,0.0,0.0625,0.0,0.39377289377289376
http://ekaw#Camera_Ready_Paper,=,http://sigkdd#Organizing_Committee_member,c,FF,0.0,0.6345156191131424,0.0,0.05038207785318797,0.08527598708310193,0.15241841491841493,0.11357565538402903,0.0,0.3814814814814815,0.0,0.009462456166666666,0.0,0.08473051142651562,0.3814814814814815,0.04,0.0,0.0,0.0,0.3844444444444444,0.125,0.008543183866666667,0.3814814814814815,0.3814814814814815,0.053418803418803416,0.6345156191131424,0.0,0.6345156191131424,0.13242370956799845,0.13888888888888884,0.11786605014155309,0.0,0.14444444444444443,0.0,0.2763772175536881,0.0,0.16000000000000003,0.0,0.0,0.09756097560975607,0.0,0.0
http://ekaw#Assigned_Paper,=,http://sigkdd#Fee,c,FF,0.0,0.23529411764705882,0.0,0.051480549317231436,0.19626418484768426,0.1,0.19626418484768426,0.0,0.0,0.0,0.0027153755500000003,0.0,0.16759867418185076,0.0,0.0,0.0,0.14660440044450895,0.0,0.26666666666666666,0.07692307692307693,0.0027153755500000003,0.0,0.0,0.2,0.23529411764705882,0.0,0.23529411764705882,0.051480549317231436,0.07999999999999996,0.006037634331732988,0.0,0.3333333333333333,0.0,0.4019607843137255,0.0,0.15384615384615385,0.0,0.0,0.125,0.0,0.0
http://ekaw#Conference_Participant,=,http://sigkdd#Best_Student_Paper_Supporter,c,FF,0.0,0.7899626517273576,0.0,0.02800644123962402,0.0,0.19226998491704375,0.1415569427031383,0.0,0.63,0.0,0.0171599015,0.0,0.3030050861398775,0.63,0.0,0.0,0.33840782902293903,0.0,0.46,0.09523809523809523,0.0171599015,0.63,0.5958333333333333,0.0755050505050505,0.7899626517273576,0.0,0.7899626517273576,0.12124866696256226,0.20588235294117652,0.18519549979828298,0.0,0.19090909090909092,0.0,0.13712121212121214,0.0,0.19999999999999996,0.0,0.0,0.08695652173913038,0.0,0.0
http://ekaw#Web_Site,=,http://sigkdd#Author,c,FF,0.0,0.47719298245614034,0.0,0.07354573215129048,0.146323015511029,0.13392857142857142,0.146323015511029,0.0,0.25,0.24444444444444446,0.0041590399,0.0,0.15017729816039807,0.25,0.0,0.0,0.2070003292004152,0.0,0.3666666666666667,0.0,0.0041590399,0.25,0.25,0.13392857142857142,0.47719298245614034,0.0,0.47719298245614034,0.07354573215129048,0.0,0.08947938680648804,0.0,0.26666666666666666,0.0,0.47719298245614034,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
