left,relation,right,equalDistance_matcher,needlemanWunsch2Distance_matcher,subStringDistance_matcher,jaroWinklerMeasure_matcher,ngramDistance_matcher,levenshteinDistance_matcher,smoaDistance_matcher,soft_tfidf_jaro,simple_tfidf,jaroMeasure_matcher,hammingDistance_matcher
http://edas#initiates,=,http://iasted#is_situated_in,,0.3157894736842105,,,,0.4285714285714286,,,,,
http://edas#CallForManuscripts,=,http://iasted#Cd_proceening,,,,,,,,,,,0.16666666666666663
http://edas#Vietnam,=,http://iasted#Cancun,,,,0.2952380952380953,,,,,,0.4920634920634921,
http://edas#providedBy,=,http://iasted#is_signed_by,,,,0.3866666666666667,,,,,,0.6444444444444445,
http://edas#OperatingTopicsystems,=,http://iasted#Speaker,,,,0.37142857142857144,,,,,,0.6190476190476191,
http://edas#NonAcademicEvent,=,http://iasted#Conference_city,,,,0.3932575757575758,,,,,,0.655429292929293,
http://edas#Estonia,=,http://iasted#Chichen_Itza,,0.17647058823529416,,,,,,,,,
http://edas#CocosIslands,=,http://iasted#Cancun,,0.11111111111111116,0.2222222222222222,0.30000000000000004,,0.16666666666666663,0.050000000000000044,,,0.5,0.08333333333333337
http://edas#hasProgramme,=,http://iasted#prepare,,,,,,0.33333333333333337,,,,,
http://edas#isMemberOf,=,http://iasted#has_amount_of,,,,,,,,0.35127329735458623,,,
http://edas#forEvent,=,http://iasted#is_sent_before,,,0.36363636363636365,,0.33333333333333326,,0.8172774869109947,,,,
http://edas#PuertoRico,=,http://iasted#peso,,,,,,,,,,,0.09999999999999998
http://edas#Kenya,=,http://iasted#peso,,0.16666666666666663,,0.29000000000000004,,,,,,0.4833333333333334,0.19999999999999996
http://edas#isReviewedBy,=,http://iasted#is_writen_by,,,,,,,,,,,0.41666666666666663
http://edas#Mexico,=,http://iasted#Mexico,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
http://edas#Iceland,=,http://iasted#Mexico,,,,0.3285714285714285,,,,,,0.5476190476190476,
http://edas#Call,=,http://iasted#Conference_hall,,,,,0.1333333333333333,,0.5950381679389313,,,,
http://edas#hasSubmissionDeadline,=,http://iasted#is_designed_for,,0.2222222222222222,,,,,,,,,
