left,relation,right,equalDistance_matcher,needlemanWunsch2Distance_matcher,subStringDistance_matcher,jaroWinklerMeasure_matcher,ngramDistance_matcher,levenshteinDistance_matcher,smoaDistance_matcher,soft_tfidf_jaro,simple_tfidf,jaroMeasure_matcher,hammingDistance_matcher
http://cmt#enterConferenceDetails,=,http://confOf#hasEmail,,,0.19999999999999996,,,,,,,,
http://cmt#hardcopyMailingManifestsPrintedBy,=,http://confOf#hasAdministrativeEvent,,0.2272727272727273,,0.35252525252525246,,0.303030303030303,,,,0.5875420875420875,
http://cmt#Reviewer,=,http://confOf#Regular,,0.33333333333333337,,,,,,,,,
http://cmt#addedBy,=,http://confOf#writtenBy,,,,0.35238095238095246,,,,0.17731252335284206,0.17731252335284206,0.5873015873015873,
http://cmt#maxPapers,=,http://confOf#expertOn,,,0.3529411764705883,,0.15384615384615385,,,,,,
http://cmt#assignExternalReviewer,=,http://confOf#hasAdministrativeEvent,,,,0.3939393939393939,,,,,,0.6565656565656566,
http://cmt#writeReview,=,http://confOf#writes,,,,0.4424242424242425,,0.4545454545454546,0.8228991596638655,0.728594261359708,,0.7373737373737375,0.4545454545454546
http://cmt#assignReviewer,=,http://confOf#abstract,,,,,,,,,,,0.1428571428571429
http://cmt#paperAssignmentFinalizedBy,=,http://confOf#expertOn,,,,,,,,,,,0.11538461538461542
http://cmt#addedBy,=,http://confOf#employedBy,,0.3076923076923077,0.47058823529411764,,0.3076923076923077,0.4,0.5937846836847946,,,,
http://cmt#adjustBid,=,http://confOf#studyAt,,,0.25,,,,,,,,
http://cmt#assignReviewer,=,http://confOf#hasStreet,,,,0.4190476190476189,,,,,,0.6984126984126983,
http://cmt#date,=,http://confOf#hasEmail,,,,,,,,,,,0.25
http://cmt#assignedByReviewer,=,http://confOf#writtenBy,,,,,,,,,0.18407588909873332,,
http://cmt#hasBeenAssigned,=,http://confOf#hasFax,,,0.2857142857142857,,,,0.5416666666666666,,,,
http://cmt#Bid,=,http://confOf#Banquet,,,,,,,0.050000000000000044,,,,
http://cmt#memberOfConference,=,http://confOf#expertOn,,0.1785714285714286,,0.32499999999999996,,0.2777777777777778,,,,0.5416666666666666,
http://cmt#hasAuthor,=,http://confOf#hasVAT,,,,0.47777777777777775,,,,,,0.7962962962962963,
http://cmt#adjustedBy,=,http://confOf#employedBy,,0.4,0.4,,0.25,0.4,0.5076923076923077,,,,0.4
http://cmt#hasBid,=,http://confOf#hasCity,,0.5,,0.4476190476190476,,0.5714285714285714,,,,0.746031746031746,0.5714285714285714
http://cmt#acceptsHardcopySubmissions,=,http://confOf#hasPostalCode,,,,0.30000000000000004,,,,,,0.5,
http://cmt#name,=,http://confOf#hasEmail,,,,0.375,,,,,,0.625,0.25
http://cmt#hasConflictOfInterest,=,http://confOf#hasAdministrativeEvent,,0.3913043478260869,,,,0.40909090909090906,,,,,0.2727272727272727
http://cmt#rejectedBy,=,http://confOf#employedBy,,0.4,0.4,,0.25,0.4,0.5076923076923077,,,,0.4
http://cmt#PaperFullVersion,=,http://confOf#University,,0.2727272727272727,,,,0.375,,,,,
http://cmt#submitPaper,=,http://confOf#hasFirstName,,,,0.3590909090909091,,,,,,0.5984848484848485,
http://cmt#Paper,=,http://confOf#Paper,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
http://cmt#readByMeta-Reviewer,=,http://confOf#writtenBy,,,,,,,,,0.14745465663203722,,
http://cmt#assignReviewer,=,http://confOf#reviewes,,0.35,0.6363636363636364,,0.5555555555555556,0.5,0.7803030303030303,0.5085418725925326,,,
http://cmt#hasBeenAssigned,=,http://confOf#hasEmail,,,,,,0.4,,,,,
http://cmt#hasProgramCommitteeMember,=,http://confOf#hasPostalCode,,,,,,0.36,,,,,
http://cmt#memberOfProgramCommittee,=,http://confOf#reviewes,,,,,,,,,,,0.08333333333333337
http://cmt#acceptsHardcopySubmissions,=,http://confOf#expertOn,,,,,,,,,,,0.07692307692307687
http://cmt#rejectPaper,=,http://confOf#reviewes,,0.2142857142857143,,0.3727272727272728,,0.2727272727272727,,,,0.6212121212121212,0.18181818181818177
