left,relation,right,equalDistance_matcher,needlemanWunsch2Distance_matcher,subStringDistance_matcher,jaroWinklerMeasure_matcher,ngramDistance_matcher,levenshteinDistance_matcher,smoaDistance_matcher,soft_tfidf_jaro,simple_tfidf,jaroMeasure_matcher,hammingDistance_matcher
http://conference#was_a_track-workshop_chair_of,=,http://sigkdd#Name_of_conference,,,,,,,,0.11355688105918288,0.11355688105918288,,
http://conference#has_contributions,=,http://sigkdd#notification_until,,,,0.36880570409982183,,,,,,0.6146761734997029,
http://conference#has_a_submitted_contribution,=,http://sigkdd#submit,,,0.3529411764705883,,0.2666666666666666,,0.6935483870967742,0.7137635641980116,,,
http://conference#has_a_date_of_issue,=,http://sigkdd#Start_of_conference,,,,,,,,,,,0.1578947368421053
http://conference#has_workshops,=,http://sigkdd#holded_by,,,,,,,0.050000000000000044,,,,
http://conference#was_a_committee_of,=,http://sigkdd#searched_by,,0.19999999999999996,,,,0.2777777777777778,,,,,
http://conference#has_been_assigned_a_review_reference,=,http://sigkdd#presentation,,,,0.29841269841269846,,,,,,0.49735449735449744,
http://conference#has_a_review_reference_or_expertise,=,http://sigkdd#Name_of_conference,,,,,0.24489795918367352,,,,,,
http://conference#was_an_organizing_committee_of,=,http://sigkdd#Start_of_conference,,0.1707317073170732,,,,0.23333333333333328,,,,,
http://conference#is_an_abstract_submission_date,=,http://sigkdd#search,,,,0.2799999999999999,,,,,,0.46666666666666656,
http://conference#has_the_first_name,=,http://sigkdd#Name,,,0.36363636363636365,,0.2222222222222222,,0.7105263157894737,0.5158247392188676,,,
http://conference#was_an_organizing_committee_of,=,http://sigkdd#presentationed_by,,,,,,,,,,,0.06666666666666665
http://conference#was_a_committee_of,=,http://sigkdd#Name_of_conference,,,,0.3128205128205128,0.1875,,,0.17501700023739447,0.17501700023739447,0.5213675213675214,
http://conference#has_a_publisher,=,http://sigkdd#holded_by,,,,,,,0.050000000000000044,,,,
http://conference#has_a_URL,=,http://sigkdd#holded_by,,,,,,,0.050000000000000044,,,,
http://conference#has_a_committee_co-chair,=,http://sigkdd#award,,,,0.29666666666666663,,,,,,0.49444444444444446,
http://conference#was_a_committee_of,=,http://sigkdd#submit,,,0.25,,,,0.43452380952380953,,,,
http://conference#has_a_review_expertise,=,http://sigkdd#award,,,,0.2981818181818182,,,,,,0.49696969696969706,
http://conference#is_a_date_of_camera_ready_paper_submission,=,http://sigkdd#Start_of_conference,,0.16923076923076918,,0.2946115288220551,,0.26190476190476186,,,,0.49101921470342513,
http://conference#was_an_organizing_committee_of,=,http://sigkdd#Name_of_conference,,,,,0.13636363636363635,,,0.12102582218182867,0.12102582218182867,,
http://conference#Steering_committee,=,http://sigkdd#Program_Committee,,,,,,,,,,,0.2222222222222222
http://conference#reviews,=,http://sigkdd#Currency,,,0.2666666666666666,,,,,,,,
http://conference#was_an_organizing_committee_of,=,http://sigkdd#Name_of_sponsor,,,0.1777777777777778,,,,,,,,
http://conference#has_gender,=,http://sigkdd#End_of_conference,,,,,0.08695652173913038,,0.351027397260274,,,,
http://conference#Registeered_applicant,=,http://sigkdd#Registration_Student,,0.36363636363636365,,0.41988095238095235,,0.38095238095238093,,,,0.6998015873015873,0.2857142857142857
http://conference#Call_for_participation,=,http://sigkdd#Deadline_Author_notification,,0.32352941176470584,,0.3509379509379509,,0.4642857142857143,,,,0.5848965848965849,
http://conference#gives_presentations,=,http://sigkdd#presentation,,0.46153846153846156,0.7741935483870968,,0.7407407407407407,0.631578947368421,0.9,0.6962282153221391,,,
http://conference#is_the_1th_part_of,=,http://sigkdd#submit_until,,,,,,,,,,,0.05555555555555558
http://conference#has_an_abstract,=,http://sigkdd#Name_of_conference,,0.23809523809523814,,,,0.2777777777777778,,,,,
http://conference#Conference_part,=,http://sigkdd#Conference,,,0.8,0.5333333333333333,0.7619047619047619,,0.95,0.5349726525935755,0.5349726525935755,0.8888888888888888,
http://conference#Publisher,=,http://sigkdd#Webmaster,,0.4444444444444444,,,,0.4444444444444444,,,,,0.4444444444444444
http://conference#Camera_ready_contribution,=,http://sigkdd#Registration_fee,,,0.19512195121951215,,,,,,,,
http://conference#Poster,=,http://sigkdd#Hotel,,0.4285714285714286,,0.42000000000000004,,0.5,,,,0.7000000000000001,
http://conference#is_an_ending_date,=,http://sigkdd#notification_until,,,,,,,,,,,0.16666666666666663
http://conference#Conference_document,=,http://sigkdd#Conference_hall,,0.4782608695652174,,,,0.5789473684210527,,,,,0.5789473684210527
http://conference#has_parts,=,http://sigkdd#can_stay_in,,,,,,,,,,,0.18181818181818177
http://conference#Track,=,http://sigkdd#Place,,0.4,,0.36,,,,,,0.6,0.4
http://conference#has_parts,=,http://sigkdd#awarded_by,,,,0.3466666666666667,,,,,,0.5777777777777778,
http://conference#Important_dates,=,http://sigkdd#Invited_Speaker,,,,,,,,,,,0.19999999999999996
http://conference#has_tutorials,=,http://sigkdd#holded_by,,,,,,,0.050000000000000044,,,,
http://conference#Tutorial,=,http://sigkdd#Exhibitor,,,0.3529411764705883,,0.15384615384615385,,0.45717234262125905,,,,
http://conference#Rejected_contribution,=,http://sigkdd#Deadline_Author_notification,,0.2857142857142857,,,,0.3571428571428571,,,,,
http://conference#has_a_submitted_contribution,=,http://sigkdd#notification_until,,,,0.3047619047619048,,,,,,0.5079365079365079,
http://conference#is_given_by,=,http://sigkdd#searched_by,,0.36363636363636365,,0.38181818181818183,,,,,,0.6363636363636364,0.36363636363636365
http://conference#Conference_contribution,=,http://sigkdd#Conference,,,0.6060606060606061,0.4774703557312253,0.6206896551724138,,0.8875,0.663859825415531,0.663859825415531,0.7957839262187089,
http://conference#Contribution_1th-author,=,http://sigkdd#Registration_Non-Member,,0.30434782608695654,,,,,,,,,
http://conference#Review,=,http://sigkdd#Review,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
http://conference#has_a_steering_committee,=,http://sigkdd#Start_of_conference,,,,0.3142543859649123,,,,,,0.5237573099415204,
http://conference#Regular_author,=,http://sigkdd#Organizator,,0.2941176470588235,,,,,,,,,
http://conference#has_a_location,=,http://sigkdd#Nation,,,0.5,,0.375,,0.7213261648745519,,,,
http://conference#was_a_committee_chair_of,=,http://sigkdd#submit_until,,0.16666666666666663,,,,0.25,,,,,
http://conference#contributes,=,http://sigkdd#Date,,,0.2666666666666666,,,,,,,,
http://conference#has_important_dates,=,http://sigkdd#notification_until,,0.19999999999999996,,,,,,,,,
http://conference#Organizer,=,http://sigkdd#Organizator,,0.6153846153846154,0.7,0.5164141414141414,0.625,0.7272727272727273,0.8596221662468513,0.9232323232323232,,0.8606902356902357,0.6363636363636364
http://conference#Topic,=,http://sigkdd#Main_office,,,,,,0.2727272727272727,,,,,
http://conference#has_a_URL,=,http://sigkdd#award,,0.23076923076923073,,0.3244444444444444,,0.33333333333333337,,,,0.5407407407407407,
http://conference#Passive_conference_participant,=,http://sigkdd#Best_Applications_Paper_Award,,,,0.36773946360153253,,,,,,0.6128991060025543,
http://conference#was_a_committe_co-chair_of,=,http://sigkdd#submit_until,,,,,,0.23076923076923073,,,,,
http://conference#has_a_program_committee,=,http://sigkdd#Name_of_conference,,,,0.3154589371980676,,,,,,0.5257648953301127,
http://conference#has_a_track-workshop-tutorial_chair,=,http://sigkdd#hold,,,0.10256410256410253,,,,,,,,
http://conference#Accepted_contribution,=,http://sigkdd#Invited_Speaker,,,0.2222222222222222,,0.125,,,,,,
http://conference#Workshop,=,http://sigkdd#Gold_Supporter,,,,,,,,,,,0.1428571428571429
http://conference#has_a_date_of_issue,=,http://sigkdd#notification_until,,0.19999999999999996,,,,,,,,,
http://conference#has_a_topic_or_a_submission_contribution,=,http://sigkdd#award,,,,0.29000000000000004,,,,,,0.4833333333333334,
