left,relation,right,equalDistance_matcher,needlemanWunsch2Distance_matcher,subStringDistance_matcher,jaroWinklerMeasure_matcher,ngramDistance_matcher,levenshteinDistance_matcher,smoaDistance_matcher,soft_tfidf_jaro,simple_tfidf,jaroMeasure_matcher,hammingDistance_matcher
http://conference#is_an_abstract_submission_date,=,http://edas#isInitiatedBy,,,,0.3405128205128205,,,,,,0.5675213675213676,
http://conference#Regular_author,=,http://edas#ReviewQuestion,,,,,,,,,,,0.2857142857142857
http://conference#Written_contribution,=,http://edas#GovernmentOrganization,,0.29166666666666663,,,,,,,,,
http://conference#has_a_committee_co-chair,=,http://edas#hasAttendee,,,,0.3590909090909091,0.12903225806451613,0.29166666666666663,0.6706746688741722,,,0.5984848484848485,
http://conference#Call_for_participation,=,http://edas#ContactInformation,,,,,0.2222222222222222,,,,,,
http://conference#has_a_URL,=,http://edas#hasAttendee,,,,,,,0.6568303430909663,,,,
http://conference#has_an_abstract,=,http://edas#hasEndDateTime,,,,,,,,,,,0.33333333333333337
http://conference#has_a_topic_or_a_submission_contribution,=,http://edas#hasTopic,,,,,,,0.7833333333333333,0.5144543763842594,0.08771862965181736,,
http://conference#Paid_applicant,=,http://edas#TravelGrant,,0.2941176470588235,,,,,,,,,
http://conference#Camera_ready_contribution,=,http://edas#ContactInformation,,,,,0.20512820512820507,,0.5325098590841727,,,,
http://conference#Reviewed_contribution,=,http://edas#Reviewer,,,0.48275862068965525,0.44166666666666665,0.4,,,,,0.736111111111111,0.33333333333333337
http://conference#Regular_contribution,=,http://edas#IndustryOrganization,,0.35,,,,,,,,,0.35
http://conference#Camera_ready_contribution,=,http://edas#Reception,,,0.23529411764705888,,,,,,,,
http://conference#has_workshops,=,http://edas#hasTopic,,,,,,,,0.14374610127980617,0.14374610127980617,,
http://conference#Registeered_applicant,=,http://edas#PersonalPublicationHistory,,,,,,,0.40537135508984123,,,,
http://conference#Steering_committee,=,http://edas#MobileComputingTopic,,,,,,,0.42567567567567566,,,,
http://conference#is_part_of_conference_volumes,=,http://edas#hasCostCurrency,,,0.18181818181818188,,0.09999999999999998,,,,,,
http://conference#has_an_ISBN,=,http://edas#hasTopic,,,,,,,,0.12275349778015648,0.12275349778015648,,
http://conference#has_important_dates,=,http://edas#hasEndDateTime,,,,,0.2068965517241379,,,,,,
http://conference#has_authors,=,http://edas#hasAttendee,,,,,,,0.5806306306306307,,,,
http://conference#Invited_speaker,=,http://edas#FreeTimeBreak,,,,,,,,,,,0.2666666666666667
http://conference#has_important_dates,=,http://edas#hasMember,,,,,,,,,,,0.26315789473684215
http://conference#Review,=,http://edas#Review,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
http://conference#is_the_1th_part_of,=,http://edas#isTopicOf,,,,,,,0.4347399829497016,0.345921689334813,0.12716273314683985,,
http://conference#has_the_last_name,=,http://edas#hasName,,,0.33333333333333326,,,,,,,,
http://conference#has_a_volume,=,http://edas#hasCall,,,0.3157894736842105,0.42619047619047623,,,,,,0.7103174603174603,
http://conference#is_a_date_of_camera_ready_paper_submission,=,http://edas#hasSubmissionDeadline,,,0.31746031746031744,,0.30508474576271194,,0.6002878975983561,,,,
http://conference#Call_for_paper,=,http://edas#Paper,,,0.5263157894736842,,,,,,,,
http://conference#Conference_document,=,http://edas#Conference,,,0.6896551724137931,,0.64,,0.9142857142857144,,0.4231257034467701,,
http://conference#Submitted_contribution,=,http://edas#ContactInformation,,,,,0.2222222222222222,0.31818181818181823,0.520678715911406,,,,
http://conference#was_a_committee_of,=,http://edas#isReviewHistoryOf,,0.26315789473684215,,,,,,,,,
http://conference#has_parts,=,http://edas#hasStartDateTime,,,,,0.19047619047619047,,0.7369718309859155,,,,
http://conference#Important_dates,=,http://edas#Organization,,,,,,0.33333333333333337,,,,,
http://conference#invites_co-reviewers,=,http://edas#isReviewedBy,,,0.4375,,0.3571428571428572,0.4,0.60927187171073,0.37631351291312826,,,
http://conference#has_a_review_reference_or_expertise,=,http://edas#hasReviewHistory,,0.20370370370370372,,,0.21276595744680848,0.3142857142857143,0.6227474064576292,,,,
http://conference#has_a_commtitee,=,http://edas#hasTopic,,,,,,,,0.1352342665831181,0.1352342665831181,,
http://conference#Conference_contributor,=,http://edas#ConferenceChair,,,,,,0.5909090909090908,,,,,
http://conference#Conference_proceedings,=,http://edas#ConferenceChair,,,,,,0.5454545454545454,,,,,0.4545454545454546
http://conference#Late_paid_applicant,=,http://edas#ComputerNetworksAapplicationsTopic,,,0.26415094339622636,,0.20408163265306123,0.32352941176470584,0.39549272431035454,,,,
http://conference#Paid_applicant,=,http://edas#ComputerNetworksAapplicationsTopic,,,0.29166666666666674,,0.2272727272727273,,0.4571748065764023,,,,
http://conference#has_a_volume,=,http://edas#hasProgramme,,,,,,,,,,,0.41666666666666663
http://conference#Contribution_co-author,=,http://edas#Country,,,,0.3883116883116884,,,,,,0.6471861471861472,
http://conference#is_the_1th_part_of,=,http://edas#isMemberOf,,,,,,0.33333333333333337,,,,,
http://conference#was_an_organizing_committee_of,=,http://edas#hasCall,,,,,,,,,,,0.09999999999999998
http://conference#has_important_dates,=,http://edas#endDate,,,0.3076923076923077,,,,,,,,
http://conference#has_a_submitted_contribution,=,http://edas#hasSubmissionInstructions,,0.3548387096774194,,0.3764155844155843,0.2857142857142857,0.4642857142857143,,,,0.6273593073593072,
http://conference#Conference_contributor,=,http://edas#Conference,,,0.625,,0.6428571428571429,,0.8935483870967742,0.4231257034467701,0.4231257034467701,,
http://conference#has_a_track-workshop-tutorial_chair,=,http://edas#hasReviewHistory,,0.16666666666666663,,,0.08510638297872342,0.2571428571428571,,,,,
http://conference#was_an_organizing_committee_of,=,http://edas#hasAttendee,,,,,,,0.47806790590295745,,,,
http://conference#Submitted_contribution,=,http://edas#MicroelectronicsTopic,,,,0.3382683982683983,,,,,,0.5637806637806638,
http://conference#is_an_abstract_submission_date,=,http://edas#isMenuOf,,,,,,,,,,,0.09999999999999998
http://conference#has_tracks,=,http://edas#hasStreet,,0.4545454545454546,,,,0.5,,,,,0.5
http://conference#Conference_contribution,=,http://edas#Conference,,,0.6060606060606061,0.4774703557312253,0.6206896551724138,,0.8875,0.6204216481160361,0.6204216481160361,0.7957839262187089,
http://conference#has_a_steering_committee,=,http://edas#hasAttendee,,,,0.3941919191919192,,0.375,0.6706746688741722,,,0.656986531986532,
http://conference#has_the_first_name,=,http://edas#hasTopic,,,,,,,,,0.09667468570074045,,
http://conference#Conference_volume,=,http://edas#ConferenceSession,,0.5882352941176471,,,,,,,,,
http://conference#has_contributions,=,http://edas#hasSubmissionInstructions,,,,,0.26315789473684204,,,,,,
http://conference#Track-workshop_chair,=,http://edas#PerformanceTopic,,,,,,,,,,,0.15000000000000002
http://conference#Paper,=,http://edas#Paper,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
http://conference#Poster,=,http://edas#Country,,,,0.3857142857142857,,,,,,0.6428571428571429,
http://conference#invited_by,=,http://edas#isWrittenBy,,0.41666666666666663,,,,,,,,,
http://conference#has_an_abstract,=,http://edas#hasStreet,,,,,0.19999999999999996,0.4666666666666667,0.7385699096225412,,,,
http://conference#Program_committee,=,http://edas#Programme,,0.36,0.5384615384615384,0.46143790849673194,0.4545454545454546,0.5294117647058824,0.7956527331189711,0.8395190117708012,,0.7690631808278866,0.4117647058823529
http://conference#Important_dates,=,http://edas#OperatingTopicsystems,,,,0.36,,,,,,0.6,
http://conference#has_an_organizing_committee,=,http://edas#hasTopic,,,,,,,,0.12015494414160442,0.12015494414160442,,
http://conference#has_a_publisher,=,http://edas#hasCall,,,0.2727272727272727,,0.11111111111111116,,,,,,
http://conference#Regular_author,=,http://edas#ReviewRating,,0.3125,,,,,,,,,
http://conference#Conference_proceedings,=,http://edas#Conference,,,0.625,0.49090909090909096,,,0.8935483870967742,0.4231257034467701,0.4231257034467701,0.8181818181818182,
http://conference#has_a_publisher,=,http://edas#hasTopic,,,,,,,,0.1352342665831181,0.1352342665831181,,
http://conference#was_a_track-workshop_chair_of,=,http://edas#isReviewHistoryOf,,0.19512195121951215,,,,0.27586206896551724,,,,,
http://conference#Call_for_paper,=,http://edas#PublishedPaper,,,,,,,,,,,0.4285714285714286
http://conference#Registeered_applicant,=,http://edas#RejectedPaper,,,,,,,,,,,0.19047619047619047
http://conference#has_authors,=,http://edas#hasCountry,,,,0.4104545454545454,,,,,,0.6840909090909091,
http://conference#is_a_date_of_acceptance_announcement,=,http://edas#endDate,,,0.18604651162790697,,,,0.41295546558704455,,,,
http://conference#is_a_full_paper_submission_date,=,http://edas#hasRelatedPaper,,,,,,,,,,,0.16129032258064513
http://conference#has_important_dates,=,http://edas#hasPostalCode,,0.36,,,,0.4736842105263158,,,,,
http://conference#is_an_ending_date,=,http://edas#isReviewing,,0.26086956521739135,,,,,,,,,
http://conference#has_an_expertise,=,http://edas#hasAttendee,,,,0.3954545454545455,,,,,,0.6590909090909091,
http://conference#has_a_commtitee,=,http://edas#hasEndDateTime,,0.375,,,,,,,,,0.4
http://conference#Regular_contribution,=,http://edas#PaperPresentation,,,,0.37524886877828056,,,,,,0.6254147812971342,
http://conference#Tutorial,=,http://edas#Call,,,0.33333333333333326,,,,,,,,
http://conference#Committee,=,http://edas#CoffeeBreak,,,,,,,,,,,0.2727272727272727
http://conference#has_gender,=,http://edas#hasMember,,,,0.45333333333333337,,,,,,0.7555555555555555,
