left,relation,right,equalDistance_matcher,needlemanWunsch2Distance_matcher,subStringDistance_matcher,jaroWinklerMeasure_matcher,ngramDistance_matcher,levenshteinDistance_matcher,smoaDistance_matcher,soft_tfidf_jaro,simple_tfidf,jaroMeasure_matcher,hammingDistance_matcher
http://edas#WirelessCommunicationsTopic,=,http://ekaw#Conference_Proceedings,,,,,,,,,,,0.11111111111111116
http://edas#PersonalPublicationHistory,=,http://ekaw#Organisation,,,,,,0.3076923076923077,,,,,
http://edas#BreakEvent,=,http://ekaw#Presenter,,,,,,,,,,,0.30000000000000004
http://edas#Author,=,http://ekaw#Paper_Author,,0.33333333333333337,0.6666666666666666,,0.5714285714285714,0.5,0.8529411764705883,0.9093877372720853,0.9093877372720853,,
http://edas#Call,=,http://ekaw#Paper,,,,,,,,,,,0.19999999999999996
http://edas#Reviewer,=,http://ekaw#Review,,0.6,0.8571428571428571,0.5464285714285715,0.8,0.75,0.9571428571428571,0.95,,0.9107142857142857,0.75
http://edas#MealEvent,=,http://ekaw#Event,,,0.7142857142857143,,0.6,,0.8571428571428572,0.5297053798797329,0.5297053798797329,,
http://edas#Attendee,=,http://ekaw#Submitted_Paper,,,,,0.10526315789473684,,0.3826735994632673,,,,
http://edas#hasCostAmount,=,http://ekaw#hasEvent,,0.2777777777777778,,,,0.3846153846153846,,0.1636177525285045,0.1636177525285045,,
http://edas#CADTopic,=,http://ekaw#Abstract,,,,,,,,,,,0.125
http://edas#SignalProcessingTopic,=,http://ekaw#Regular_Session,,0.2962962962962963,,0.3609523809523809,,0.38095238095238093,,,,0.6015873015873016,
http://edas#RejectedPaper,=,http://ekaw#Rejected_Paper,,0.8666666666666667,0.5925925925925926,0.5857142857142857,0.782608695652174,0.9285714285714286,1.0,0.9999999999999999,0.9999999999999999,0.9761904761904763,0.5714285714285714
http://edas#hasStartDateTime,=,http://ekaw#partOf,,,0.2727272727272727,,,,,,,,
http://edas#OperatingTopicsystems,=,http://ekaw#Person,,,,0.37142857142857144,,,,,,0.6190476190476191,
http://edas#hasMenu,=,http://ekaw#hasPart,,,0.4285714285714286,,0.19999999999999996,,0.6237885462555066,,,,
http://edas#FreeTimeBreak,=,http://ekaw#Negative_Review,,0.2941176470588235,,,,0.33333333333333337,,,,,0.33333333333333337
http://edas#hasCostCurrency,=,http://ekaw#hasEvent,,,,,,0.33333333333333337,,0.1636177525285045,0.1636177525285045,,
http://edas#isTopicOf,=,http://ekaw#organises,,,,,,,,,,,0.11111111111111116
