left,relation,right,equalDistance_matcher,needlemanWunsch2Distance_matcher,subStringDistance_matcher,jaroWinklerMeasure_matcher,ngramDistance_matcher,levenshteinDistance_matcher,smoaDistance_matcher,soft_tfidf_jaro,simple_tfidf,jaroMeasure_matcher,hammingDistance_matcher
http://cmt#Decision,=,http://conference#Person,,0.4,,0.43333333333333335,,0.5,,,,0.7222222222222222,
http://cmt#email,=,http://conference#has_an_email,,0.26315789473684215,0.5882352941176471,,0.46153846153846156,0.41666666666666663,0.8333333333333333,0.7897262884711205,0.7897262884711205,,
http://cmt#memberOfProgramCommittee,=,http://conference#was_a_committee_of,,,0.4285714285714286,,,,,,,,
http://cmt#hasDecision,=,http://conference#has_contributions,,,,0.3923945335710042,,,,,,0.6539908892850069,
http://cmt#hardcopyMailingManifestsPrintedBy,=,http://conference#has_been_assigned_a_review_reference,,0.20512820512820518,,,,,,,,,
http://cmt#acceptsHardcopySubmissions,=,http://conference#is_an_abstract_submission_date,,0.2941176470588235,0.3571428571428572,,0.3076923076923077,0.3666666666666667,,0.29316210986527813,,,0.33333333333333337
http://cmt#markConflictOfInterest,=,http://conference#was_a_committee_of,,,,,,,,0.2126124393403335,,,
http://cmt#Preference,=,http://conference#Conference,,0.7,,,,0.7,,,,,0.7
http://cmt#User,=,http://conference#Person,,,,0.3999999999999999,,,,,,0.6666666666666666,
http://cmt#ConferenceMember,=,http://conference#Conference_fees,,0.6470588235294117,,,,0.6875,,,,,
http://cmt#hasConferenceMember,=,http://conference#has_a_review,,,,,,,,,0.1174882612761365,,
http://cmt#co-writePaper,=,http://conference#is_a_full_paper_submission_date,,,,0.3310173697270471,0.15000000000000002,,,,,0.5516956162117452,
http://cmt#runPaperAssignmentTools,=,http://conference#is_a_full_paper_submission_date,,,,,,,0.4274162495186754,,,,
http://cmt#assignedByAdministrator,=,http://conference#has_a_steering_committee,,,,0.3365515771526002,,,,,,0.5609192952543336,
http://cmt#paperAssignmentToolsRunBy,=,http://conference#is_a_full_paper_submission_date,,,,,,,0.41182751127356765,,0.1535223378573403,,
http://cmt#Meta-Review,=,http://conference#Conference,,,,,,,,,,,0.2727272727272727
http://cmt#setMaxPapers,=,http://conference#has_a_name,,,,,,,,,,,0.25
http://cmt#hasSubjectArea,=,http://conference#has_a_review,,,,,,,0.6976114649681529,0.08226523475882438,0.08226523475882438,,
http://cmt#finalizePaperAssignment,=,http://conference#has_been_assigned_a_review_reference,,,0.2033898305084746,,,,,0.22162545907431674,,,
http://cmt#readByMeta-Reviewer,=,http://conference#reviews,,,,0.31729323308270674,,,0.7298093137890778,0.3790666781022998,,0.5288220551378445,
http://cmt#AssociatedChair,=,http://conference#Co-chair,,,,,,0.4,,,,,
http://cmt#runPaperAssignmentTools,=,http://conference#has_been_assigned_a_review_reference,,,0.2033898305084746,,,,,0.1862269692302951,,,
http://cmt#email,=,http://conference#reviews,,,,0.3371428571428572,,,,,,0.5619047619047619,0.1428571428571429
http://cmt#hardcopyMailingManifestsPrintedBy,=,http://conference#has_parts,,,,0.3353535353535353,,,,,,0.5589225589225589,
http://cmt#Document,=,http://conference#Conference_document,,0.2666666666666667,0.5925925925925926,,0.5217391304347826,0.42105263157894735,0.8076923076923077,0.9085141925409396,,,
http://cmt#addedBy,=,http://conference#is_submitted_at,,,,,,,,,,,0.06666666666666665
http://cmt#acceptedBy,=,http://conference#invited_by,,,0.30000000000000004,,,0.4,0.638157894736842,,,,0.19999999999999996
http://cmt#Chairman,=,http://conference#Chair,,0.4545454545454546,0.7692307692307693,0.525,0.6666666666666666,0.625,0.9307692307692308,0.925,,0.875,0.625
http://cmt#adjustBid,=,http://conference#has_contributions,,,,,,0.23529411764705888,,,,,
http://cmt#title,=,http://conference#has_a_commtitee,,,0.30000000000000004,,0.125,,0.503800217155266,,,,
